"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"66375",1,0,1,12,12,10,1948,NA,0,34,0,3497,0,1,18881,15,0.5,0,0,181.639999389648,0,0,76,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"66391",0,0,1,13,8,10,1949,NA,0,33,0,5628,2,NA,64530,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"66399",1,0,1,12,6,10,1953,39,682,29,6931,3089,2,1,38001,11,1,0,9560,9560,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"66466",0,0,1,11,4,9,1924,NA,0,58,0,1924,0,1,85542.8828125,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"66471",1,0,1,16,12,12,1944,NA,2470,38,59750,5110,3,1,105638,5,0.699999988079071,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,4,46,0,1,1,0
"66473",0,0,1,12,8,9,1931,NA,1040,51,3585,3348,1,1,39435,25,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"66477",1,0,1,16,11,11,1953,21,1800,29,12189,2497,0,1,23206.900390625,7,0.400000005960464,0,0,0,0,0,0,0,0,14,17,95122,16730,0,0,0,2,21,0,1,1,0
"66491",1,0,1,12,11,12,1944,NA,2080,38,NA,579,0,0,83535.28125,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,6405.2001953125,0,NA,0,1,6,0,1,NA,0
"66496",0,0,1,17,1,12,1954,3,2070,28,47800,4422,2,1,90820,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,44054.87109375,10924.6904296875,0,0,0,3,3,0,1,NA,1
"66512",1,0,1,16,2,6,1952,16,1904,31,83650,2395,0,1,87672.3671875,6,0.300000011920929,0,0,0,0,0,0,0,0,12,12,NA,0,0,0,0,3,41,0,1,1,0
"66514",1,0,1,15,9,11,1928,NA,2115,54,117110,3721,0,1,157740,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"66541",0,0,1,6,9,8,1936,NA,2240,46,4780,948,1,0,23995.599609375,NA,0.400000005960464,0,0,12523.599609375,11472,0,440,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"66544",1,0,1,16,5,12,1952,36,1400,30,13145,4857,1,1,57221.37890625,5,0.400000005960464,0,6892.759765625,6892.759765625,0,0,0,0,0,12,9,57360,26290,0,0,0,4,36,0,1,1,0
"66579",1,0,1,12,8,11,1955,34,696,27,16491,1305,2,1,35328.98046875,3,1,13670.7998046875,0,22231.779296875,0,0,1620,0,1962,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"66590",0,0,1,12,4,9,1949,NA,1697,34,26290,4889,2,1,77770.6015625,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"66593",1,0,1,8,9,9,1922,NA,2450,60,38837.5,2833,0,1,77765.8203125,35,0.5,0,329.820007324219,329.820007324219,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"66597",1,0,1,12,10,11,1950,NA,1196,32,18967.0390625,1102,1,1,32656.9609375,12,0.600000023841858,0,9892.2099609375,9892.2099609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"66642",0,0,1,16,5,11,1930,NA,2350,52,54970,2364,0,0,54970,11,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"66649",0,NA,NA,12,2,12,1955,5,1084,28,8173.7998046875,3667,2,NA,17896.3203125,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"66656",0,NA,NA,12,NA,8,NA,NA,NA,28,0,4226,1,NA,48053.33984375,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,0
"66659",0,0,1,11,9,11,1956,24,2005,26,21510,992,2,1,42159.6015625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,11,8678.08984375,14992.4697265625,0,0,0,2,24,0,1,NA,1
"66689",1,0,1,17,4,10,1950,NA,2400,32,131450,2783,0,0,155350,3,0.200000002980232,0,0,0,0,0,0,0,0,16,16,10038,0,0,0,0,4,4,0,1,1,0
"66694",1,0,1,12,2,11,1946,NA,1904,37,54970,4419,1,1,112808,12,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"66732",0,0,1,14,9,8,1946,NA,1763,36,13321.8603515625,3332,3,0,26110.75,8,0.699999988079071,0,0,0,0,0,0,4660.5,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"66740",0,0,1,12,5,9,1941,NA,1504,41,39972.75,3054,0,0,49781.30859375,15,0.600000023841858,0,2997.06005859375,2997.06005859375,0,0,0,0,0,12,NA,NA,13145,0,NA,0,2,21,0,1,1,0
"66748",0,NA,NA,14,12,3,1942,NA,0,40,0,1417,2,NA,30501.1796875,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"66749",1,0,1,16,12,11,1948,NA,2505,34,69310,2228,1,1,105838.7578125,5,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"66762",1,0,1,7,5,9,1939,NA,1928,43,30592,5127,3,1,75849.0390625,18,0.899999976158142,0,0,30200.0390625,30200.0390625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"66789",0,0,1,12,8,12,1954,14,0,28,0,3147,1,1,67780.3984375,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"66796",1,0,1,14,1,11,1952,37,1828,31,28680,1112,0,1,62140,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"66799",0,0,0,12,3,7,1954,4,0,29,0,4529,3,1,35850,3,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,11950,9560,0,0,0,4,4,0,0,NA,1
"66830",1,0,1,17,1,11,1949,NA,1984,34,71700,3238,1,1,123563,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"66841",0,0,1,12,3,11,1924,NA,0,59,0,570,0,1,60682.1015625,25,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"66846",0,1,0,6,3,9,1941,NA,960,42,13286.009765625,3279,2,NA,61004.75,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"66910",0,0,1,17,7,9,1946,NA,1428,36,4063,2585,3,NA,62682.53125,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"66919",1,0,1,12,4,7,1954,34,0,28,0,1715,3,1,10927.080078125,4,0.600000023841858,0,0,16471.880859375,0,0,2320,0,4572,7,6,0,0,0,0,0,2,34,0,0,1,0
"66925",0,0,1,17,9,11,1949,NA,3490,33,45410,5275,2,0,51863,14,0.400000005960464,0,0,0,0,0,0,6453,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"66930",0,0,1,13,3,9,1942,NA,0,40,0,402,1,NA,287282.78125,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"66932",1,0,1,12,7,9,1936,NA,2208,46,71700,5065,3,1,82455,22,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"66939",0,0,1,17,1,12,1948,NA,0,35,0,2120,2,1,224182,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"66943",0,0,1,12,5,11,1952,4,2523,30,21163.44921875,2228,1,1,105838.7578125,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"66951",0,0,1,16,6,10,1957,46,865,25,21510,4019,0,1,170741.59375,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,95600,0,0,0,0,5,50,0,0,NA,1
"66962",1,NA,NA,12,NA,11,NA,NA,865,37,NA,3896,2,NA,99165.8828125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,0
"66989",0,0,1,12,11,9,1939,NA,2300,43,26290,3236,1,NA,79228.5,20,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"67002",1,0,1,12,5,10,1927,NA,1410,55,14158.3603515625,626,0,1,27465.880859375,30,0.400000005960464,0,2390,2390,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"67007",1,0,1,14,5,8,1955,4,1992,27,59750,3449,1,1,83650,4,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"67038",0,0,1,12,5,11,1955,12,0,28,0,3573,3,1,68079.1484375,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"67052",1,0,1,16,8,10,1945,NA,2060,37,86040,232,2,1,149375,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"67090",0,0,1,11,2,11,1944,NA,NA,39,NA,1411,0,0,103965,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,95600,0,0,0,1,1,20,NA,NA,NA,0
"67113",0,1,0,12,6,5,1954,9,2120,29,16730,6684,2,0,19120,8,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"67121",0,0,1,14,5,11,1951,29,1848,30,25095,2939,2,NA,74003.9609375,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,57360,19120,0,0,0,1,37,0,1,NA,1
"67123",0,0,1,15,1,9,1930,NA,0,53,0,1836,0,NA,32695.19921875,10,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"67133",0,0,1,12,3,10,1930,NA,980,53,19120,4024,0,1,87474,27,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"67136",1,0,1,12,5,9,1931,NA,2040,51,38240,3322,0,1,74090,26,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"67182",0,0,1,12,5,12,1956,48,240,26,4696.35009765625,662,2,NA,41399.578125,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"67190",1,0,1,12,8,9,1929,NA,3496,53,131450,2316,0,1,187519.40625,29,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67203",0,0,1,17,9,12,1953,21,680,29,13090.0302734375,1406,1,1,114720,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,82455,NA,NA,0,0,1,20,0,1,NA,1
"67207",1,0,1,15,2,9,1956,31,3598,27,93699.953125,3184,1,1,102053,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67229",1,0,1,17,7,10,1949,NA,2796,33,59750,4224,0,0,66920,6,0.200000002980232,0,0,0,0,0,0,0,0,12,12,53700.91015625,50190,0,0,0,3,42,0,1,1,0
"67242",1,0,1,17,5,11,1927,NA,1992,55,116632,5267,2,1,128582,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"67252",0,0,1,16,7,9,1956,31,0,26,0,3184,1,1,102053,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,1,31,0,0,NA,1
"67262",1,0,1,9,6,10,1941,NA,2080,41,NA,2207,1,NA,44418.1484375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,1,31,0,1,NA,0
"67273",1,0,1,12,9,10,1944,NA,1880,38,172080,4663,2,1,174470,14,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"67283",0,0,1,17,9,12,1949,NA,1620,33,57360,3687,0,NA,89696.703125,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,15,15,45410,0,0,0,0,2,21,0,1,NA,1
"67314",1,0,1,17,11,10,1937,NA,788,58,27485,1566,0,1,146985,32,0.300000011920929,0,7170,7170,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,0,1,0
"67322",0,0,1,12,3,12,1949,NA,1936,33,43020,2238,0,NA,105160,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"67331",0,0,1,12,2,10,1934,NA,1960,49,39112.3515625,6534,0,NA,31070,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"67347",0,0,1,14,5,10,1955,4,1960,27,23799.619140625,3002,1,1,64754.66015625,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,0,1,NA,1
"67358",1,0,1,17,2,13,1954,5,2214,29,35850,6361,2,1,94166,4,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"67380",0,0,1,10,8,7,1951,16,0,30,0,5491,2,1,67947.703125,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,3,16,0,0,NA,1
"67388",1,0,1,14,5,9,1931,NA,2000,52,76480,1162,0,1,217090.875,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"67404",0,0,1,12,11,11,1923,NA,0,59,0,2148,0,NA,77612.859375,25,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,0,NA,1
"67412",0,0,1,14,7,10,1938,NA,1865,44,71700,1772,0,NA,126072.5,22,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,0,NA,0,1,20,0,1,NA,1
"67419",0,0,1,13,8,9,1938,NA,2032,44,38718,3452,1,0,39674,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"67422",1,0,1,13,7,11,1923,NA,2730,59,78870,5578,0,1,131450,34,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67428",1,0,1,16,3,9,1950,NA,1992,33,64530,4704,3,1,65127.5,8,0.800000011920929,0,0,0,0,0,0,0,0,12,11,63399.53125,25494.130859375,0,0,0,2,40,0,1,1,0
"67472",0,0,1,12,4,10,1931,NA,0,52,0,3631,0,1,133601,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"67519",0,0,1,12,4,10,1943,NA,1945,39,22638.080078125,759,3,1,42742.76171875,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"67525",0,0,1,17,6,10,1947,NA,1600,35,63335,232,2,1,149375,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"67529",0,0,1,14,10,9,1943,NA,520,39,4971.2001953125,5248,3,1,40152,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"67547",0,0,1,17,10,11,1954,43,312,28,4780,4337,2,1,101646.703125,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"67578",1,0,1,11,3,12,1955,39,865,28,14340,5092,3,1,41108,3,1,0,11233,12882.099609375,0,0,690,0,0,12,6,157740,23900,0,0,0,4,4,0,1,1,0
"67582",1,0,1,17,9,10,1944,NA,1170,38,76480,4130,1,1,163715,13,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67594",0,0,1,12,1,10,1949,NA,2000,34,NA,281,0,0,94206.6328125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,10,12,8604,38240,0,0,0,1,37,0,1,NA,0
"67614",0,0,1,10,6,9,1940,NA,1976,42,16730,3259,0,0,83650,15,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"67618",1,0,1,16,3,13,1954,5,2593,29,62140,6180,1,1,100380,9,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"67622",1,0,1,10,7,10,1924,NA,1980,58,59750,2716,0,1,85801,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"67651",0,0,1,15,8,9,1941,NA,1011,41,10516,6276,2,1,58794,13,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"67702",0,0,1,16,11,11,1950,NA,1974,32,66920,1230,0,NA,168256,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"67733",1,0,1,12,12,9,1956,48,983,26,16491,1094,2,1,61157.7109375,3,0.800000011920929,0,7540.4501953125,7540.4501953125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"67739",0,1,0,11,3,5,1947,NA,0,35,0,870,2,0,4399.990234375,10,0.800000011920929,0,0,8128.39013671875,0,0,1560,0,1841,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"67783",1,0,1,9,4,7,1958,13,1872,25,38001,6182,2,1,38001,1,0.800000011920929,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"67785",0,0,0,12,12,7,1953,6,2060,29,31070,4010,1,NA,114720,11,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"67797",1,0,1,10,11,12,1954,5,2011,28,15535,3427,4,1,15965.2001953125,3,1.5,0,322.649993896484,7365.97998046875,0,0,2947,0,0,7,8,4780,26290,0,0,0,4,5,0,1,1,0
"67809",1,0,1,12,8,9,1927,NA,0,55,0,111,0,1,209125,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"67813",0,0,1,14,6,10,1957,12,1960,25,31070,4588,1,0,44970.23828125,6,0.5,0,0,0,0,0,0,4302,0,13,15,NA,33460,0,NA,0,3,9,0,1,1,0
"67840",1,0,1,8,10,11,1926,NA,2205,56,81260,716,0,1,102043.4375,32,0.300000011920929,0,492.339996337891,492.339996337891,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"67880",0,0,1,14,10,12,1954,16,1944,28,21079.80078125,5051,0,0,21199.30078125,4,0.300000011920929,0,0,0,0,0,0,0,0,12,14,78870,34972.87109375,0,0,0,3,16,0,1,1,0
"67897",1,0,1,12,9,9,1950,NA,2008,33,54970,532,0,1,86900.3984375,7,0.300000011920929,0,4780,4780,0,0,0,0,0,12,12,40630,15535,0,0,0,2,48,0,1,1,0
"67900",0,1,0,16,2,10,1951,37,1645,32,35850,2105,2,1,84845,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,4,11,0,0,0,0,0,1,37,0,1,NA,1
"67909",0,0,1,13,11,11,1957,46,1308,25,11950,4845,0,NA,66920,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,14,102033.8828125,28548.55078125,0,0,0,4,25,0,1,NA,1
"67928",0,0,1,12,11,8,1943,NA,0,39,0,1279,0,1,74329,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"67975",1,0,1,13,7,12,1941,NA,2160,41,30066.19921875,903,2,1,65486,17,0.5,0,0,0,0,0,0,0,0,12,8,13742.5,0,0,0,0,3,3,0,1,1,0
"68004",1,0,1,17,10,11,1951,12,1715,31,119500,5180,1,1,126670,6,0.400000005960464,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,12,0,1,1,0
"68019",1,0,1,10,3,11,1942,NA,2277,40,30592,220,0,0,30592,15,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"68036",1,0,1,17,8,11,1952,13,2636,30,46605,1073,0,1,65760.8515625,6,0.300000011920929,0,0,0,0,0,0,0,0,12,12,92015,34655,0,0,0,3,42,0,1,1,0
"68039",0,1,0,8,1,10,1931,NA,0,52,0,5835,1,1,73612,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"68040",1,1,0,12,5,8,1952,32,2080,30,21510,972,0,0,32719.099609375,8,0.300000011920929,0,0,0,0,0,0,0,0,8,11,26290,0,0,0,0,3,32,0,1,1,0
"68042",0,0,1,13,4,10,1927,NA,2450,55,21510,364,0,0,21689.25,10,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"68043",1,0,1,12,5,8,1944,NA,2365,38,57360,1226,1,1,120934,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"68051",0,0,1,13,11,13,1949,NA,1920,33,44243.6796875,3155,2,0,68153.2421875,8,0.800000011920929,0,0,0,0,0,0,4302,0,12,NA,NA,NA,0,NA,0,4,5,0,1,1,0
"68072",1,1,0,12,1,10,1929,NA,930,54,16871.009765625,733,0,1,47310.05078125,29,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"68091",0,0,1,12,2,11,1949,NA,1988,34,50190,3045,3,NA,136230,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"68097",1,0,1,12,6,9,1948,NA,1300,34,0,2833,0,0,77765.8203125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,11,5,38837.5,18522.5,0,0,0,3,45,0,0,NA,0
"68116",0,0,1,12,7,11,1948,NA,1040,34,1195,1186,2,1,50199.55859375,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"68129",1,0,1,12,7,11,1938,NA,2472,44,26062.94921875,1107,1,1,94624.8828125,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"68156",0,0,1,11,10,11,1924,NA,1377,58,26290,180,0,1,93329.5,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"68162",1,0,1,12,9,10,1940,NA,1000,42,10994,2368,2,1,33221,18,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"68182",0,0,1,12,11,10,1946,NA,1395,36,6347.83984375,5710,5,NA,129657.5,10,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"68200",1,0,1,12,8,12,1954,14,1974,28,66920,3147,1,1,67780.3984375,5,0.400000005960464,0,860.400024414062,860.400024414062,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"68209",1,0,1,12,9,11,1939,NA,707,43,NA,633,2,NA,37900.62109375,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,0,0,2,21,0,1,NA,0
"68223",0,0,1,15,5,13,1943,NA,0,39,0,195,5,NA,241629,6,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"68226",1,0,1,14,8,10,1951,48,1872,31,47893.2109375,812,2,1,53968.58984375,5,0.600000023841858,0,456.489990234375,456.489990234375,0,0,0,0,0,12,16,66920,0,0,0,0,2,48,0,1,1,0
"68233",0,0,1,13,4,8,1951,5,0,32,0,6373,3,NA,41538.19921875,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"68247",1,0,1,8,9,11,1922,NA,2500,60,0,2410,0,1,7170,36,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"68255",1,0,1,16,5,10,1926,NA,1920,56,131450,6203,0,1,239000,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"68274",1,0,1,15,10,8,1946,NA,1960,36,29702.919921875,2108,1,1,37236.19921875,11,0.5,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,3,23,0,1,1,0
"68324",1,0,1,16,1,12,1950,NA,2545,33,78870,4922,3,1,107908.5,8,0.699999988079071,0,0,0,0,0,0,0,0,11,NA,NA,4825.41015625,0,NA,0,3,39,0,1,1,0
"68333",1,0,1,12,11,6,1953,20,2050,29,33460,5190,0,0,33460,7,NA,0,0,0,0,0,0,0,0,12,NA,NA,19657.75,0,NA,0,1,20,0,1,1,0
"68365",0,0,1,14,7,12,1956,4,2933,27,27525.630859375,2127,0,1,65067.75,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,51,0,1,NA,1
"68375",1,0,1,12,11,12,1945,NA,1000,37,NA,5600,1,NA,42737.98046875,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,0,0
"68394",0,0,1,12,11,13,1949,NA,140,34,1338.40002441406,1862,3,NA,69811.8984375,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"68410",0,0,1,15,7,8,1946,NA,2808,36,3585,2221,1,1,19359,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,16,12,30116.390625,20076,0,0,0,2,26,0,1,NA,1
