"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","hhchildren","married","fam_inc","works","age","state","inc_afdc","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","head","wife"
1956,8,NA,0,1,1269170,0,6,32,NA,NA,3,NA,25272.060546875,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
1947,11,NA,0,1,8457002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1943,12,NA,1,0,6475191,0,5,45,NA,NA,9,NA,21676.599609375,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,7,NA,0,0,8638008,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1944,4,NA,0,1,6857002,0,12,4,22715,1050,4,NA,62758.30078125,NA,26,4,NA,NA,519.200012207031,0,NA,0,4,4,NA,NA,1
1969,8,5605172,0,1,5605173,1,8,16,NA,NA,4,0,27258,NA,NA,16,NA,NA,NA,NA,NA,NA,3,16,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,2,NA,0,1,2898002,0,10,3,42185,1755,1,NA,140833,NA,43,17,NA,NA,NA,NA,NA,0,3,17,NA,NA,1
1926,12,NA,1,0,6839002,0,7,39,0,0,5,1,24298.560546875,NA,43,39,NA,NA,NA,NA,NA,0,3,39,NA,NA,1
1945,2,NA,0,1,7087001,1,NA,24,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1953,5,NA,1,0,6714170,0,8,8,NA,NA,1,NA,10676.0498046875,NA,NA,8,NA,NA,NA,NA,NA,NA,3,8,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,2,NA,1,0,6228012,0,5,13,NA,NA,2,0,32904.30078125,NA,2,13,NA,NA,0,0,NA,0,2,13,NA,NA,0
1926,2,NA,0,1,2345173,0,9,20,NA,NA,2,NA,55067.6484375,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
1948,12,NA,0,1,8474002,0,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,4,NA,NA,NA,5348180,1,11,8,NA,NA,6,0,30821.009765625,NA,NA,8,NA,NA,NA,NA,NA,NA,3,8,NA,0,NA
1955,2,6066001,1,0,6066003,1,NA,42,NA,NA,3,NA,38940,NA,14,42,NA,32450,6490,0,0,0,3,42,NA,NA,0
1963,10,NA,NA,NA,2443183,1,9,35,NA,NA,3,0,79372.703125,NA,NA,35,NA,NA,NA,NA,NA,NA,3,35,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,6,NA,0,1,5097004,1,11,4,NA,NA,3,NA,52439.19921875,NA,11,4,NA,NA,32450,0,NA,0,4,4,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,9,NA,0,1,8605002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1919,9,NA,0,1,1579001,0,11,43,21417,1980,3,0,56625.25,1,50,43,0,NA,NA,NA,NA,0,4,43,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,4,NA,1,0,5056005,1,10,21,NA,NA,5,0,35766.390625,NA,7,21,NA,NA,1557.59997558594,0,NA,0,2,21,NA,NA,0
1936,3,NA,0,1,5327172,1,12,21,NA,NA,2,1,41211.5,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,4,NA,1,0,6863007,0,9,19,NA,NA,5,NA,40757.19921875,NA,5,19,NA,NA,1453.76000976562,0,NA,0,3,19,NA,NA,0
1949,12,NA,0,1,7398170,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1969,10,NA,1,0,6170171,0,12,19,NA,NA,3,NA,37667.9609375,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
1942,1,NA,0,0,3484001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1967,4,NA,0,1,1565178,1,10,42,NA,NA,0,NA,19495.9609375,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1952,6,NA,NA,NA,5522170,0,12,4,NA,NA,2,NA,34942.16015625,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,10,NA,0,1,2635175,1,12,10,NA,NA,2,NA,82520.3515625,NA,NA,10,NA,NA,NA,NA,NA,NA,3,10,NA,0,NA
1948,5,NA,0,1,127170,1,7,22,NA,NA,1,NA,74894.6015625,NA,NA,22,NA,NA,NA,NA,NA,NA,2,22,NA,0,NA
1945,5,NA,0,1,7932001,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,8,NA,0,1,2818001,1,12,12,77880,2205,0,1,141482,1,49,12,0,NA,NA,NA,NA,0,2,12,0,1,0
1926,2,NA,0,1,660001,1,12,29,77880,2970,2,1,82098.5,1,43,29,0,NA,NA,NA,NA,0,1,29,0,1,0
1957,7,NA,0,1,2714191,0,12,45,NA,NA,5,NA,64900,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
1964,2,1645001,0,1,1645003,1,11,31,NA,NA,2,NA,70741,NA,5,31,NA,64900,0,0,0,0,1,31,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,5,NA,0,1,7682002,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,11,NA,1,0,6849175,0,6,4,NA,NA,3,0,19573.83984375,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1961,1,6188001,1,0,6188007,1,10,23,NA,NA,4,NA,20793.9609375,NA,8,23,NA,0,6490,0,0,0,3,23,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,5,NA,1,0,3494001,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1959,8,NA,0,1,3057170,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1943,8,NA,0,1,5866178,0,9,19,NA,NA,9,1,35143.3515625,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,10,6340170,0,1,6340002,1,2,31,NA,NA,2,NA,27258,NA,4,31,NA,23364,0,0,0,0,1,31,NA,NA,0
1968,5,NA,0,1,2006180,0,8,12,NA,NA,2,NA,62907.5703125,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,6,NA,0,0,3034002,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,9,NA,0,1,2312002,0,7,31,15576,1440,0,1,57761,NA,51,31,NA,NA,NA,NA,NA,0,1,31,NA,NA,1
1961,6,NA,0,1,6126172,0,5,1,NA,NA,3,NA,59253.69921875,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA
1903,2,NA,1,0,2871170,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1912,6,NA,1,0,2910170,1,9,12,NA,NA,2,1,13629,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
1946,3,NA,0,1,7860002,0,NA,37,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,12,NA,0,1,713175,1,10,40,NA,NA,4,NA,81611.75,NA,NA,40,NA,NA,NA,NA,NA,NA,2,40,NA,0,NA
1960,3,NA,0,1,5290176,0,11,32,NA,NA,6,NA,22429.439453125,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,12,NA,1,0,632178,1,11,12,NA,NA,1,0,81566.3203125,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,2,NA,0,1,2376002,0,8,13,12817.75,1800,0,1,74323.4765625,NA,54,13,NA,NA,NA,NA,NA,0,2,13,NA,NA,1
1921,12,NA,0,1,1094171,0,10,3,NA,NA,2,NA,19470,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,NA,0,NA
1968,11,2427001,0,1,2427030,1,10,37,NA,NA,3,0,62044.3984375,NA,1,37,NA,59708,0,0,0,0,1,37,NA,NA,0
1955,3,1975001,0,1,1975003,1,12,14,NA,NA,3,NA,162250,NA,14,14,NA,162250,0,0,0,0,2,14,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,3,NA,0,1,2427170,0,10,37,NA,NA,3,NA,62044.3984375,NA,NA,37,NA,NA,NA,NA,NA,NA,1,37,NA,0,NA
1949,3,NA,NA,NA,485176,0,13,16,NA,NA,1,NA,44132,NA,NA,16,NA,NA,NA,NA,NA,NA,3,16,NA,0,NA
1962,11,450001,0,1,450003,1,8,14,NA,NA,3,NA,77231,NA,6,14,NA,62304,14927,0,0,0,2,14,NA,NA,0
1964,11,5071001,1,0,5071006,1,9,21,NA,NA,5,0,67314.28125,NA,4,21,NA,61006,0,0,0,0,2,21,NA,NA,0
1917,5,NA,0,1,1967001,1,11,10,0,208,1,1,63861.6015625,0,52,10,0,NA,NA,NA,NA,0,3,10,0,1,0
1949,8,6734001,1,0,6734004,1,NA,39,NA,NA,1,NA,32450,NA,19,39,NA,19470,12980,0,0,0,3,39,NA,NA,0
1963,7,NA,1,0,1822005,1,2,32,NA,NA,3,NA,32904.30078125,NA,6,32,NA,NA,NA,0,NA,0,3,32,NA,NA,0
1948,7,NA,0,1,13171,1,7,4,NA,NA,1,NA,75686.3828125,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1965,12,NA,NA,NA,3293175,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,12,NA,0,1,8456001,1,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1965,4,1515001,0,1,1515003,1,8,42,NA,NA,2,NA,46728,NA,4,42,NA,46728,0,0,0,0,3,42,NA,NA,0
1962,6,6438001,1,0,6438005,1,8,4,NA,NA,3,NA,27997.859375,NA,7,4,NA,10384,12980,0,0,0,4,4,NA,NA,0
1925,8,NA,0,1,1088176,0,13,22,NA,NA,1,1,51920,NA,NA,22,NA,NA,NA,NA,NA,NA,2,22,NA,0,NA
1940,6,NA,0,1,7823001,1,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,8,NA,0,0,3010001,1,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1918,3,NA,1,0,5279170,0,1,42,NA,NA,0,NA,26284.5,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,12,5154001,1,0,5154008,0,5,42,NA,NA,7,0,12824.240234375,NA,7,42,NA,0,0,0,0,0,3,42,NA,NA,0
1969,11,5182005,1,0,5182180,1,8,23,NA,NA,6,0,45319.671875,NA,NA,23,NA,NA,NA,NA,0,NA,3,23,NA,0,NA
1909,1,NA,0,1,6561001,0,5,17,0,0,1,0,4348.2998046875,0,59,17,0,NA,NA,NA,NA,0,3,17,0,1,0
1959,2,NA,1,0,5615176,0,5,32,NA,NA,6,NA,24246.640625,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
1910,8,NA,0,0,7889001,0,NA,42,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,12,NA,0,1,694170,1,10,41,NA,NA,3,NA,46728,NA,NA,41,NA,NA,NA,NA,NA,NA,3,41,NA,0,NA
1961,5,NA,NA,NA,2083176,1,11,42,NA,NA,2,NA,23286.119140625,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1948,12,NA,0,0,7277001,1,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1905,4,NA,0,1,2754001,1,12,3,71390,2668,0,1,72363.5,1,64,3,0,NA,NA,NA,NA,0,3,3,0,1,0
1954,3,NA,0,0,7211001,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1954,5,NA,1,0,5463008,1,7,23,NA,NA,9,NA,11033,NA,15,23,NA,NA,NA,NA,NA,0,3,23,NA,NA,0
1963,11,NA,1,0,6377005,0,3,9,NA,NA,5,NA,23441.880859375,NA,5,9,NA,NA,16822.080078125,0,NA,0,3,9,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,12,NA,0,1,8490001,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1969,4,8390001,0,1,8390003,1,NA,29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1961,4,NA,1,0,1822171,0,2,32,NA,NA,3,NA,32904.30078125,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,9,NA,NA,NA,916187,0,11,36,NA,NA,2,0,53023.30078125,NA,NA,36,NA,NA,NA,NA,NA,NA,4,36,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,5,NA,0,1,2897173,1,11,14,NA,NA,5,NA,45553.30859375,NA,NA,14,NA,NA,NA,NA,NA,NA,2,14,NA,0,NA
1959,9,NA,0,1,9137002,0,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1931,12,NA,0,1,8086001,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,5,NA,0,1,2892173,0,10,32,NA,NA,4,NA,42185,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
1927,6,NA,0,0,5107001,1,11,4,35305.6015625,2880,7,1,55126.05859375,1,40,4,0,NA,NA,NA,NA,0,4,4,0,1,0
1949,2,2887001,1,0,2887021,0,10,17,NA,NA,2,NA,12980,NA,20,17,NA,0,0,0,0,1,3,17,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,2,NA,0,1,7105001,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1958,3,NA,NA,NA,1732173,1,10,4,NA,NA,7,0,77880,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,9,NA,0,1,8785001,1,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1969,11,NA,0,1,1634172,0,8,21,NA,NA,2,0,85668,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,7,NA,0,1,639007,1,7,4,NA,NA,6,0,32450,NA,9,4,NA,NA,0,0,NA,0,4,4,NA,NA,0
1907,10,NA,0,1,1451001,1,8,24,13603.0400390625,2080,1,1,33176.87890625,1,61,24,0,NA,NA,NA,NA,0,2,24,0,1,0
1955,6,NA,0,1,713179,0,10,40,NA,NA,4,NA,81611.75,NA,NA,40,NA,NA,NA,NA,NA,NA,2,40,NA,0,NA
1931,7,NA,0,1,1971002,0,10,14,22306.130859375,1875,3,1,77880,NA,37,14,NA,NA,NA,NA,NA,0,2,14,NA,NA,1
1965,5,2124001,0,1,2124003,0,11,19,NA,NA,3,NA,85019,NA,3,19,NA,78204.5,0,0,0,0,3,19,NA,NA,0
1957,5,NA,0,0,8687002,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1968,11,2240001,0,1,2240030,1,11,12,NA,NA,3,0,27907,NA,1,12,NA,20768,7139,0,0,0,2,12,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,1,NA,0,1,441001,0,12,24,44560.33984375,2176,0,0,46247.73828125,1,25,14,0,NA,NA,NA,NA,0,2,14,0,1,0
1954,5,NA,1,0,5876171,0,6,42,NA,NA,3,NA,29594.400390625,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1950,3,NA,1,0,5857179,1,8,39,NA,NA,6,NA,26349.400390625,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,9,NA,0,1,7057002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1958,2,NA,1,0,6826170,0,11,4,NA,NA,6,0,98693.4296875,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1937,1,NA,0,1,9229001,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1952,11,633001,0,1,633004,0,8,37,NA,NA,4,NA,43054.66015625,NA,16,37,NA,40887,0,0,0,0,1,37,NA,NA,0
1947,5,NA,NA,NA,6784182,0,12,4,NA,NA,9,NA,31599.810546875,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1915,5,NA,0,1,8884001,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,7,NA,0,1,1435001,1,12,4,58410,3060,3,1,75121.75,1,43,4,0,NA,NA,NA,NA,0,4,4,0,1,0
1966,4,NA,1,0,5419170,0,10,39,NA,NA,2,NA,26615.490234375,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,6,NA,NA,NA,1874171,1,10,17,NA,NA,0,NA,18159.01953125,NA,NA,17,NA,NA,NA,NA,NA,NA,3,17,NA,0,NA
1953,1,NA,1,0,5635003,0,12,12,NA,NA,2,NA,61655,NA,15,12,NA,NA,51920,0,NA,0,2,12,NA,NA,0
1954,9,724001,0,1,724003,0,10,45,NA,NA,1,NA,40562.5,NA,14,45,NA,38940,1622.5,0,0,0,3,45,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,2,NA,0,1,1635170,0,11,21,NA,NA,1,1,151217,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
1969,4,NA,1,0,6735186,1,5,39,NA,NA,7,NA,22273.6796875,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
1913,3,NA,0,1,7495001,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
