"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"9553",1,0,1,12,5,10,1927,2550,50,34485.75,4892,3,1,78207,31,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,81,0,1,1,0
"9567",1,0,1,12,6,13,1920,1918,57,55020,3934,0,1,68727.84375,38,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"9607",1,0,1,17,10,13,1946,2740,30,57574.5,544,3,1,110040,12,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,87,0,1,1,0
"9628",1,0,1,10,4,11,1931,1695,44,39374.671875,1344,0,1,78796.5,25,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,30,0,1,1,0
"9631",0,0,1,12,8,10,1924,1024,53,7270.5,4041,1,1,103323.6328125,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"9633",1,0,1,15,6,10,1947,4635,30,52190.3984375,997,2,1,73530.296875,11,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,51,0,1,1,0
"9679",0,0,1,12,3,12,1928,0,49,0,918,0,1,76242,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"9680",0,0,1,12,12,8,1934,0,42,0,3331,3,1,60915,4,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"9708",1,0,1,13,1,12,1950,1920,27,62318.01171875,4587,2,1,62412.328125,8,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,91,0,1,1,0
"9715",0,0,1,10,1,9,1926,0,52,0,3558,0,1,80989.4375,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,NA,NA,NA,1
"9716",0,0,1,12,8,11,1947,0,29,0,1278,1,1,91686.8984375,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"9737",1,0,1,12,4,10,1951,1936,26,27510,5156,5,1,51090,5,1.39999997615814,0,0,0,0,0,0,0,0,8,7,31440,1375.5,0,0,0,3,45,42,0,1,1,0
"9752",1,0,1,16,5,7,1940,2000,37,50304,5557,0,1,83316,18,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,61,0,1,1,0
"9788",1,0,0,8,4,11,1945,2975,32,31440,4597,2,1,48417.6015625,13,0.800000011920929,0,3222.60009765625,3222.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,11,0,1,1,0
"9794",1,0,1,16,4,11,1932,3000,45,45996.71875,5261,0,1,87033.78125,20,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,87,0,1,1,0
"9804",1,0,1,12,9,9,1939,2041,38,52111.80078125,866,1,1,52426.19921875,15,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,44,0,1,1,0
"9809",0,0,1,17,1,13,1946,1820,31,51522.30078125,3411,0,1,82137,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"9815",1,0,1,14,NA,9,NA,0,46,0,123,1,1,271956,25,0.600000023841858,0,0,16506,16506,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,1,0
"9828",1,0,1,12,8,6,1937,2210,39,66810,1635,3,1,74670,20,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,51,0,1,1,0
"9844",0,0,1,12,10,10,1938,520,38,5010.75,5708,2,1,32520.75,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"9845",0,0,1,16,NA,9,NA,1065,36,16113,1172,1,NA,23973,14,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"9846",1,0,1,9,11,8,1932,2604,44,55020,3953,0,0,55314.75,24,0.300000011920929,0,98.25,98.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,49,0,1,1,0
"9936",1,0,1,9,5,7,1929,2000,47,5502,850,0,1,29962.3203125,28,0.400000005960464,0,0,11790,10846.7998046875,0,240,0,0,NA,NA,NA,NA,NA,NA,0,1,37,33,0,1,1,0
"9964",1,0,1,16,1,10,1946,716,31,13755,624,1,1,25584.30078125,12,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,57,0,1,1,0
"9971",1,0,1,7,12,12,1932,2190,44,51090,3741,1,1,62880,25,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,30,0,1,1,0
"9972",1,1,0,12,NA,10,NA,2805,33,30654,4086,0,0,30654,12,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,61,0,1,1,0
"9978",0,0,1,17,1,13,1931,1960,49,58950,1409,0,1,149340,10,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"9981",0,0,1,17,5,11,1945,960,32,31440,2571,1,NA,109116.453125,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA,NA,NA,1
"10001",1,0,1,16,4,11,1933,2180,44,90390,5008,3,1,105724.859375,23,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"10025",0,0,1,16,5,11,1948,170,28,668.099975585938,1094,2,1,59814.6015625,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,NA,NA,NA,1
"10034",1,1,0,12,6,5,1951,NA,25,NA,1273,0,1,15327,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,1,3,3,NA,NA,NA,NA,0
"10059",0,0,1,17,1,12,1928,0,49,0,4723,3,1,79720.046875,15,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,34,NA,NA,NA,NA,1
"10129",1,0,1,17,10,12,1929,2631,47,102180,3947,4,1,104931,28,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"10131",0,0,1,12,4,10,1950,0,26,0,103,1,1,72705,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,9,94791.6015625,5502,0,0,0,2,22,NA,NA,NA,NA,1
"10134",0,0,1,12,8,10,1939,0,36,0,1768,3,1,72312,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"10143",1,0,1,12,3,8,1945,2024,32,51361.171875,3677,1,1,75727.171875,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,51,0,1,1,0
"10146",0,1,0,NA,NA,4,NA,1214,41,NA,2230,0,NA,44931.69140625,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,31,NA,NA,NA,NA,0
"10162",1,0,1,16,11,11,1945,2550,31,64845,5717,0,0,64845,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,62,0,1,1,0
"10223",1,1,0,12,NA,6,NA,2024,27,25938,1602,3,1,28335.30078125,7,0.800000011920929,0,0,636.659973144531,0,0,162,0,0,NA,NA,NA,NA,NA,NA,0,3,3,31,0,1,1,0
"10240",0,0,1,12,10,11,1928,1650,49,16313.4296875,1255,2,1,99594.0625,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"10267",0,1,0,17,5,10,1936,2000,40,NA,4874,0,NA,51090,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,13503.48046875,0,NA,0,3,45,NA,NA,NA,NA,0
"10281",1,0,1,16,7,9,1928,1925,49,74744.671875,2839,1,1,102054.2421875,26,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,62,0,1,1,0
"10309",1,0,1,9,10,9,1922,2000,54,66810,3145,0,1,73176.6015625,35,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,32,0,1,1,0
"10312",1,1,0,14,5,12,1930,3120,47,74670,1597,1,1,177243,27,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,32,0,1,1,0
"10315",1,0,1,12,1,9,1921,1808,56,70838.25,3793,0,1,101492.25,37,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,55,0,1,1,0
"10316",0,0,1,12,11,10,1930,1840,45,27903,1738,1,NA,71938.6484375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"10321",0,0,1,17,5,11,1939,1188,37,NA,3617,0,NA,112398,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3,23,NA,NA,NA,NA,0
"10323",0,0,1,15,5,7,1950,840,26,17685,1507,0,NA,52504.80078125,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,11,49125,38907,0,0,0,4,4,NA,NA,NA,NA,1
"10327",1,0,1,17,5,9,1938,1960,39,83473.203125,4158,3,1,114280.46875,30,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,42,44,0,1,1,0
"10333",0,0,1,6,10,8,1945,0,31,0,4144,2,1,32815.5,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,NA,NA,NA,1
"10341",0,0,1,12,9,12,1947,1560,29,11790,4691,4,NA,70111.203125,6,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,1
"10345",0,0,1,12,NA,11,NA,1480,43,35763,822,2,0,37649.3984375,20,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,31,0,1,1,0
"10364",1,0,1,13,9,8,1940,2250,36,73098,3980,0,0,73098,14,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,81,0,1,1,0
"10372",0,0,1,12,10,12,1950,0,26,0,3222,1,NA,31616.849609375,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,31,NA,NA,NA,NA,1
"10401",1,0,1,16,NA,12,NA,1906,33,28296,2184,1,1,82439.609375,13,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,82,0,1,1,0
"10404",0,0,1,14,3,12,1929,0,47,0,3201,0,1,123260.5234375,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,NA,NA,NA,1
"10407",0,0,1,16,6,9,1930,2050,46,44016,62,1,0,70307.703125,8,0.300000011920929,0,0,0,0,0,0,7074,0,NA,NA,NA,NA,NA,NA,0,4,4,86,0,1,1,0
"10415",1,0,1,11,9,13,1932,167,45,NA,480,0,NA,28252.76953125,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,3,32,NA,NA,NA,NA,0
"10430",0,0,1,12,12,11,1921,1012,56,11790,100,0,1,179994,36,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"10456",1,0,1,17,3,12,1948,2652,28,81877.6171875,2319,2,1,90696.5390625,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,92,0,1,1,0
"10476",1,0,1,12,3,9,1921,2754,56,68775,5542,0,1,108861,36,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,51,0,1,1,0
"10491",0,0,0,7,9,8,1924,1800,51,16348.7998046875,3226,0,NA,33986.640625,32,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"10496",0,0,1,11,6,8,1937,0,39,0,1384,3,1,85674,1,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,NA,NA,NA,1
"10515",1,0,1,14,6,11,1937,2652,39,176850,3183,2,1,208486.5,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,49,0,1,1,0
"10521",0,1,0,12,2,6,1950,0,27,0,4485,1,NA,25152,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,7,6,18471,0,0,0,0,3,1,NA,NA,NA,NA,1
"10575",1,0,1,14,9,10,1951,868,25,15720,439,1,1,60816.75,4,0.800000011920929,0,1572,1572,0,0,0,0,0,10,12,45195,43230,0,0,0,1,37,30,0,1,1,0
"10579",0,0,1,1,10,11,1917,875,60,13755,549,0,1,151305,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"10583",1,0,1,17,6,9,1943,1625,34,102180,5242,2,1,110040,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,86,0,1,1,0
"10612",0,0,0,12,12,10,1930,300,46,6602.39990234375,1339,2,1,147650.09375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"10626",1,0,1,13,12,11,1946,1756,30,58950,872,2,1,66810,8,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,55,0,1,1,0
"10731",0,0,1,9,2,12,1944,0,32,0,4803,2,NA,29475,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"10753",0,0,1,12,8,10,1943,868,33,23580,926,1,1,82954.4375,14,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"10755",0,NA,NA,12,8,10,1923,0,53,0,3194,0,NA,71930.7890625,25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"10775",0,0,1,12,10,10,1938,1920,38,35370,1803,2,1,146589,15,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA,NA,NA,1
"10779",0,0,1,14,12,12,1946,2116,30,53055,3811,0,NA,250568.9375,11,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"10841",0,0,1,12,12,10,1947,168,29,6681,1185,2,1,188117.3125,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"10872",1,0,1,12,NA,9,NA,3900,32,69168,4638,1,1,69168,13,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,84,0,1,1,0
"10890",1,1,0,12,8,10,1946,2075,30,60915,347,3,1,78600,11,0.699999988079071,0,0,0,0,0,0,0,0,7,NA,NA,19257,0,NA,0,3,39,44,0,1,1,0
"10899",1,0,1,11,1,10,1949,1464,28,33699.75,2497,0,1,34878.75,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,84,0,1,1,0
"10908",0,0,1,16,9,13,1950,240,26,2204.72998046875,2234,0,1,45552.62890625,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,16,141480,27510,0,0,0,1,29,NA,NA,NA,NA,1
"10921",1,0,1,12,3,9,1948,1944,29,47160,4436,1,1,47160,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"10941",0,0,1,15,11,12,1922,0,54,0,2845,0,1,113698.828125,25,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"10999",1,0,1,12,NA,11,NA,0,46,0,1075,2,1,59280.12109375,25,0.5,0,0,29663.640625,29663.640625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,1,0
"11015",0,0,1,13,6,10,1918,2490,58,58950,2518,0,0,124659.6015625,27,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,30,0,1,1,0
"11037",1,0,1,13,12,11,1942,2842,34,98250,1005,1,0,109254,15,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,55,0,1,1,0
"11054",0,0,1,16,6,9,1946,2042,30,27510,4106,0,0,27510,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,88,0,1,1,0
"11061",0,0,1,15,3,7,1947,1176,30,29082,3852,2,1,98643,11,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,87639,0,0,0,0,1,20,NA,NA,NA,NA,1
"11071",0,0,1,11,NA,9,NA,0,58,0,602,1,0,9384.83984375,3,0.699999988079071,0,0,9384.83984375,9384.83984375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,1,0
"11117",0,0,1,9,12,8,1929,0,47,0,4040,3,NA,50724.51171875,10,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"11119",1,0,0,10,NA,8,NA,1994,30,35358.2109375,2160,4,1,76690.0234375,11,1.20000004768372,0,0,856.739990234375,0,0,218,0,0,NA,NA,NA,NA,NA,NA,0,1,31,51,0,1,1,0
"11132",1,0,1,8,2,9,1927,1989,50,63666,879,1,1,135962.28125,31,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,40,0,1,1,0
"11142",1,0,1,12,11,10,1947,1600,29,47160,2583,1,1,53172.8984375,10,0.400000005960464,0,4912.5,4912.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,55,0,1,1,0
"11183",0,0,1,12,3,13,1928,632,49,7860,5439,0,NA,101787,18,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"11199",1,0,1,11,NA,11,NA,3120,50,134912.96875,5609,1,1,259922.34375,26,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,31,0,1,1,0
"11207",1,0,1,16,8,9,1938,2052,38,70944.359375,1956,0,0,74277,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,11,0,1,1,0
"11209",1,0,1,12,2,13,1946,2068,31,65080.80078125,348,1,1,102769.5,12,0.800000011920929,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,22,55,0,1,1,0
"11241",0,1,0,14,11,11,1940,1748,37,15720,1919,0,0,25989.08984375,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,86,0,1,1,0
"11247",1,0,1,16,7,11,1939,2016,38,60946.44140625,1872,2,1,113970,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,86,0,1,1,0
"11270",0,0,1,8,11,7,1923,2040,53,23580,4110,0,NA,34002.359375,30,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"11274",0,0,1,12,8,10,1951,1976,25,28296,880,2,1,87874.796875,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,NA,NA,NA,1
"11279",1,0,1,12,NA,10,NA,1938,30,67989,3812,0,1,87426.78125,5,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"11284",1,0,1,12,6,11,1926,1920,50,94320,3459,4,1,156021,31,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,85,0,1,1,0
"11302",1,1,0,12,9,11,1938,2050,39,62880,5038,1,1,95813.3984375,19,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,30,0,1,1,0
"11324",0,0,1,14,10,10,1921,1560,55,74670,1813,0,NA,308505,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"11329",0,0,1,6,8,11,1938,0,39,0,4146,0,1,100608,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"11347",1,0,1,17,8,10,1927,2360,49,40872,966,0,1,69954,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,88,0,1,1,0
"11351",0,0,1,16,7,12,1949,432,27,17685,188,0,0,26452.830078125,8,0.300000011920929,0,8767.830078125,8964.330078125,0,0,50,0,0,NA,NA,NA,NA,NA,NA,0,2,21,43,0,1,1,0
"11365",0,0,1,12,10,11,1940,2000,36,28296,3530,2,1,45265.73828125,15,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,NA,NA,NA,NA,1
"11369",0,NA,NA,12,11,8,1950,199,26,5895,4137,2,NA,56985,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"11410",0,0,1,8,12,4,1918,2056,58,18392.400390625,5776,2,1,56772.78125,23,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"11422",0,0,1,12,NA,4,NA,2695,28,43230,2012,1,NA,104105.703125,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"11432",0,NA,NA,12,NA,11,NA,2000,28,28924.80078125,5000,0,NA,139750.796875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"11441",0,0,1,16,3,8,1927,1065,50,4598.10009765625,2202,0,0,14816.099609375,19,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,61,0,1,1,0
"11503",1,0,1,5,7,6,1916,1600,60,28689,2862,0,1,30654,41,0.699999988079071,0,1965,1965,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,30,0,1,1,0
"11512",1,0,1,12,1,12,1947,2569,30,59791.01953125,2143,2,1,67651.0234375,11,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,82,0,1,1,0
"11588",0,0,1,12,7,9,1923,1519,54,40872,2931,0,0,60742.078125,10,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,71,0,1,1,0
"11628",1,0,1,8,6,7,1920,840,56,26173.80078125,2350,0,1,97479.71875,38,0.699999988079071,0,10831.080078125,10831.080078125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,1,0
"11659",0,0,1,16,2,8,1925,1560,52,41327.87890625,4163,0,1,50889.5703125,27,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,NA,NA,NA,NA,1
"11690",0,0,1,12,5,11,1934,0,42,0,2522,1,1,117900,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"11732",1,0,1,12,NA,7,NA,960,25,14737.5,3069,0,0,14737.5,6,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,42,NA,0,0,1,0
"11775",0,0,1,14,9,12,1944,1418,32,9463.4404296875,258,2,1,44409,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,NA,1
"11805",1,1,0,12,11,7,1931,1100,45,39300,1694,0,1,58950,26,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,61,0,1,1,0
"11814",1,0,1,16,10,11,1941,2423,36,81791.15625,1263,0,1,81791.15625,13,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,92,0,1,1,0
"11858",1,0,1,12,10,11,1938,2448,38,113970,1978,0,1,132609.984375,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,71,0,1,1,0
"11872",0,0,1,8,8,8,1930,990,47,3930,3782,3,1,51797.3984375,4,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,NA,NA,NA,1
"11881",0,1,0,14,8,10,1933,2000,42,60915,2067,4,0,68775,16,1.20000004768372,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,8,92,0,1,1,0
"11894",0,0,1,12,8,9,1951,960,25,NA,3454,1,0,102062.1015625,NA,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,12,10,39300,0,0,0,0,1,37,NA,NA,NA,NA,0
"11896",0,0,1,14,4,12,1917,1421,60,18864,5004,0,0,30654,12,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,83,0,1,1,0
"11898",0,0,1,13,7,12,1944,2040,33,31440,3131,2,1,70740,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,NA,NA,NA,1
"11953",0,0,1,16,7,13,1947,348,29,3930,2395,2,1,60915,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,NA,NA,NA,1
"11954",0,0,1,11,10,12,1937,0,39,0,3741,1,1,62880,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"11979",0,0,1,13,3,11,1943,1235,34,10728.900390625,1206,2,1,124015.078125,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,NA,NA,NA,1
