"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"57350",0,0,1,17,3,12,1928,0,60,0,3641,0,0,50350.5,32,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,22,0,0,1,0
"57357",1,0,1,13,5,12,1961,1996,26,64320,3519,1,1,73566,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,38,0,1,1,0
"57364",1,0,1,16,5,12,1941,3366,47,72360,4138,0,1,116580,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"57366",1,0,1,16,10,12,1947,2450,40,174870,276,3,1,189543,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"57380",0,0,1,17,3,11,1951,1940,37,40200,4855,2,NA,70752,17,3,0,0,0,0,0,NA,0,0,12,16,NA,NA,NA,NA,0,2,34,0,1,NA,1
"57405",0,0,1,17,4,8,1954,2510,33,32160,1843,0,1,75174,5,2,0,0,0,0,0,NA,0,0,13,7,3348.65991210938,1005,0,0,0,3,9,0,1,NA,1
"57407",0,0,1,12,3,8,1959,2250,29,24120,5083,1,1,54270,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"57410",1,0,0,14,11,9,1959,720,28,14070,4087,3,1,19095,7,1,0,1809,1809,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"57418",1,0,1,12,10,10,1959,2104,29,34170,7043,0,1,62109,9,2,0,0,0,0,0,0,0,0,12,10,38190,34170,0,0,0,3,45,0,1,1,0
"57455",0,0,1,12,2,7,1945,0,43,0,587,1,NA,42210,24,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"57532",0,1,0,12,7,7,1955,2048,32,60300,3099,2,1,148740,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"57592",1,0,1,12,9,11,1935,3315,52,12624.8095703125,5017,2,1,53395.6484375,31,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"57593",0,0,1,10,9,7,1960,792,27,1680.35998535156,1793,2,1,23878.80078125,2,4,0,0,0,0,0,NA,0,0,11,NA,NA,0,0,NA,0,2,13,0,0,NA,1
"57611",1,0,1,12,11,11,1950,2000,37,72360,3082,1,1,108540,16,3,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,22,0,1,1,0
"57620",1,0,1,12,10,10,1961,2610,26,54199.6484375,3707,2,1,54531.30078125,4,2,0,0,0,0,0,0,0,0,12,16,50250,6030,0,0,0,3,3,0,1,1,0
"57639",1,0,1,12,9,10,1943,1980,44,94470,6602,0,1,182508,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"57664",1,0,1,12,3,12,1956,2081,32,45426,851,3,1,49496.25,11,3,0,0,0,0,0,0,0,0,12,12,56671.94921875,0,0,0,0,2,48,0,1,1,0
"57692",1,0,1,8,5,11,1929,NA,59,0,5047,0,1,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,0,NA
"57696",1,0,1,16,8,11,1931,2156,56,134670,550,0,1,223672.796875,35,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"57700",1,0,1,13,7,9,1957,1690,30,42368.7890625,6236,0,0,52662,12,2,0,0,0,0,0,0,0,0,10,8,65928,0,0,0,0,3,42,0,1,1,0
"57718",1,0,1,16,3,10,1960,3084,27,92460,6746,0,1,154468.5,7,2,0,0,0,0,0,0,0,0,13,14,42662.25,12060,0,0,0,6,NA,0,1,1,0
"57784",0,0,1,14,12,6,1960,2724,27,25527,1868,1,0,53265,4,1,0,0,0,0,0,0,2613,0,11,10,45460.171875,12439.8896484375,0,0,0,1,37,0,1,1,0
"57787",0,0,1,12,5,9,1928,1144,59,8040,3065,0,0,28140,40,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"57797",1,0,1,8,7,9,1930,NA,57,NA,2029,0,1,72460.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,NA,0,0
"57805",0,0,1,14,11,8,1962,2400,25,NA,1132,0,NA,93465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,0,0,0,0,0,2,21,0,1,NA,0
"57813",1,0,1,17,10,10,1956,2295,31,116580,4199,0,1,184719,10,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,6,0,1,1,0
"57828",0,0,1,13,11,10,1929,1619,58,28743,2440,0,0,47275.19921875,37,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"57848",1,0,1,12,4,12,1956,2785,31,21712.01953125,2384,2,1,25732.01953125,6,2,0,0,5065.2001953125,0,0,2520,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"57852",1,0,1,12,11,7,1958,2000,27,NA,6195,1,NA,108942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,57582.48046875,11256,0,0,0,2,13,0,1,NA,0
"57859",1,0,1,16,9,10,1942,1936,45,89043,4994,0,1,117351.84375,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"57881",1,0,1,14,10,10,1959,3120,28,26130,3111,0,0,51862.01953125,6,2,0,0,0,0,0,0,0,0,12,12,261300,0,0,0,0,3,9,0,1,1,0
"57882",1,1,0,11,6,11,1928,2304,59,42210,1061,0,1,116580,38,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"57888",1,1,0,6,12,5,1935,2080,53,NA,4702,4,NA,113745.8984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,NA,NA,0
"57893",0,0,1,14,10,13,1933,0,54,0,1230,0,1,75660.421875,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"57904",1,0,1,17,5,10,1938,2052,50,100500,5645,0,0,104520,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"57925",1,0,1,15,12,9,1952,2250,35,64320,2141,2,1,84822,14,2,0,0,0,0,0,0,0,0,12,NA,NA,29145,0,NA,0,2,40,0,1,1,0
"57937",1,0,1,16,11,12,1951,1896,36,100500,5861,2,1,201000,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"57950",0,0,1,16,9,10,1961,505,26,6030,5164,2,1,83133.6015625,6,2,0,0,0,0,0,NA,0,0,17,17,100751.25,50250,0,0,0,1,29,0,1,NA,1
"57959",1,0,1,12,8,10,1954,2076,33,45627,5996,0,0,45627,13,2,0,0,0,0,0,0,0,0,12,12,5835.02978515625,8058.08984375,0,0,0,2,34,0,1,1,0
"57961",1,0,1,9,6,4,1950,NA,37,0,177,0,0,28897.76953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,29,0,0,NA,0
"57970",1,0,0,11,12,8,1944,3570,43,60300,4449,1,1,85123.5,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"57984",0,0,1,10,12,9,1931,2266,57,14070,749,0,0,26081.759765625,30,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"58029",1,0,1,12,7,10,1962,1218,25,24120,101,0,0,32417.279296875,5,1,0,8297.2802734375,8297.2802734375,0,0,0,0,0,15,17,102510,0,0,0,0,2,22,0,1,1,0
"58057",1,1,0,12,12,2,1950,80,37,0,6362,0,0,22899.9296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,3,3,0,0,NA,0
"58084",1,0,1,17,7,11,1958,3000,29,16222.7099609375,6755,0,1,42955.7109375,1,2,0,0,0,0,0,0,0,0,12,16,0,1809,0,0,0,2,12,1,0,1,0
"58095",1,0,1,16,5,11,1958,2602,29,70350,2320,0,1,122208,NA,2,0,0,0,0,0,0,0,0,12,12,100500,0,0,0,0,2,13,0,1,1,0
"58121",1,0,1,12,9,11,1950,2080,37,NA,3342,0,NA,120214.078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,0,0,0,0,0,1,29,0,1,NA,0
"58183",1,0,1,13,7,10,1953,1976,34,37160.87890625,1123,2,1,117745.796875,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"58192",1,0,1,12,6,8,1951,3676,36,121082.3984375,4253,3,1,131554.5,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"58198",0,0,1,12,9,12,1931,0,56,0,5115,1,1,233763,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"58251",0,0,1,16,2,10,1958,28,30,492.450012207031,3823,1,0,14301.150390625,1,3,0,0,0,0,0,0,301.5,0,11,11,100500,0,0,0,0,4,4,1,0,1,0
"58253",0,0,1,12,6,8,1957,940,30,12060,352,3,1,62310,1,2,0,0,0,0,0,NA,0,0,8,9,1991.91003417969,1005,0,0,0,2,22,0,1,NA,1
"58303",1,1,0,13,1,10,1947,1944,41,62310,5377,2,1,112560,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"58307",0,0,0,12,10,6,1946,2322,40,16335.26953125,872,4,NA,79606.046875,19,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"58321",0,0,1,12,5,9,1959,0,28,0,1376,1,1,38190,3,2,0,0,0,0,0,NA,0,0,8,12,0,0,0,0,0,3,10,0,0,NA,1
"58322",0,0,1,3,12,10,1961,NA,26,0,1927,0,0,64790.33984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,29776.140625,6054.1201171875,0,0,0,2,21,1,0,NA,0
"58354",1,0,1,16,7,12,1941,2845,47,168679.203125,3507,3,1,208895.28125,25,3,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,1,20,0,1,1,0
"58364",0,0,1,12,4,12,1955,2034,32,25541.0703125,3100,1,1,77105.609375,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"58369",0,0,1,17,8,11,1962,1818,25,54270,1789,0,0,54511.19921875,6,1,0,0,0,0,0,0,0,0,12,12,1252.22998046875,14472,0,0,0,2,13,0,1,1,0
"58373",0,0,1,12,3,9,1943,1720,45,16884,915,0,1,62187.390625,24,4,0,1809,1809,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"58400",1,0,1,13,9,11,1955,3084,32,70350,2587,4,1,78842.25,12,2,0,452.25,452.25,0,0,0,0,0,12,12,83463.2421875,0,0,0,0,2,12,0,1,1,0
"58415",0,0,1,12,1,6,1949,0,39,0,466,2,NA,63011.48828125,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"58440",0,1,0,10,4,1,1957,NA,30,0,5526,0,0,17487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,2,13,0,0,NA,0
"58454",0,0,1,12,12,11,1937,0,50,0,3163,1,1,134871,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"58461",1,0,1,11,11,12,1950,0,37,0,1328,0,1,19828.650390625,16,4,0,0,14673,14673,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,1,0
"58463",1,0,1,17,4,11,1946,2380,42,84775.7734375,2540,0,0,94110.2109375,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"58474",1,0,1,12,8,10,1936,2074,51,87225.9609375,4483,0,1,120189.9609375,30,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"58475",1,0,1,12,7,8,1952,2010,35,26130,1834,2,1,42210,14,2,0,0,0,0,0,0,0,0,12,6,29179.169921875,23275.80078125,0,0,0,4,5,0,1,1,0
"58482",0,0,1,14,8,12,1941,0,46,0,4031,0,1,311710.8125,5,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"58493",0,0,1,12,2,12,1935,24,53,4020,6074,1,1,140700,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"58516",0,0,1,16,11,11,1961,1920,26,68340,5712,2,1,158790,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"58597",0,0,1,12,5,11,1944,1440,44,67220.4296875,6808,0,NA,321600,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"58598",1,1,0,15,3,9,1949,3327,38,61305,1660,3,1,112680.6015625,18,2,0,0,0,0,0,0,0,0,NA,12,9045,NA,NA,0,0,2,12,0,1,1,0
"58608",1,0,1,12,2,8,1952,2340,36,50250,352,3,1,62310,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"58609",1,0,1,14,3,5,1961,2920,27,46230,6223,1,1,63516,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"58615",0,0,1,13,1,11,1942,0,46,0,2142,1,1,125826,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,0,NA,1
"58625",0,0,1,12,11,7,1948,1934,39,29346,363,2,0,49078.171875,13,1,0,0,0,0,0,0,6331.5,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"58647",0,0,1,12,4,12,1932,1176,56,16080,3840,0,1,100741.203125,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"58664",0,0,1,12,11,11,1936,1452,51,16080,2303,0,NA,67375.203125,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"58710",1,1,0,15,4,8,1947,1900,41,66330,5359,0,0,66330,18,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,19,0,1,1,0
"58721",1,0,1,17,1,7,1950,2371,38,92862,443,1,1,92309.25,11,2,0,0,0,0,0,0,0,0,12,9,30150,60300,0,0,0,3,41,0,1,1,0
"58782",0,1,0,16,10,9,1957,1840,30,67938,1633,0,0,69948,4,2,0,2010,2010,0,0,0,0,0,16,NA,NA,42845.16015625,0,NA,0,1,31,0,1,1,0
"58789",1,0,1,14,6,10,1953,2213,34,36994.05078125,476,0,0,38833.19921875,13,2,0,0,0,0,0,0,0,0,12,NA,NA,13404.6904296875,0,NA,0,2,22,0,1,1,0
"58804",1,0,1,17,11,11,1947,2490,40,116580,6797,3,1,143715,19,1,0,0,0,0,0,0,0,0,12,NA,NA,184.919998168945,0,NA,0,1,28,0,1,1,0
"58819",0,1,0,10,8,0,1932,3448,55,36967.921875,5467,0,0,91485.1484375,29,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"58836",0,0,1,14,6,13,1952,1701,35,28140,6135,1,1,89445,14,2,0,0,0,0,0,NA,0,0,12,9,30150,60300,0,0,0,3,16,0,1,NA,1
"58845",0,0,1,17,1,12,1946,1253,42,30150,2810,1,1,166830,9,3,0,0,0,0,0,NA,0,0,16,13,0,0,0,0,0,2,34,0,1,NA,1
"58872",1,0,1,17,3,11,1948,2208,40,114893.609375,83,0,0,115496.609375,16,1,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,2,21,0,1,1,0
"58882",0,1,0,12,7,9,1952,352,35,1809,2416,1,0,37546.80078125,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,3,9,0,1,NA,1
"58924",1,0,1,8,4,10,1939,2048,49,38190,6612,0,1,115792.078125,28,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"58960",1,0,1,12,4,8,1951,1223,37,44220,3553,2,1,53064,16,2,0,7236,7236,0,0,0,0,0,7,NA,NA,0,0,NA,0,1,31,0,0,1,0
"58973",0,NA,NA,11,1,9,1957,200,31,0,5239,1,NA,65586.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,1,0,NA,0
"58997",0,1,0,10,5,3,1960,0,27,0,831,3,0,11577.599609375,NA,3,0,0,8052.06005859375,0,0,2494,0,1512,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"59014",0,0,1,16,1,13,1947,136,42,1005,2783,3,1,84329.546875,10,2,0,0,0,0,0,NA,0,0,12,10,0,2781.84008789062,0,0,0,2,21,0,1,NA,1
"59020",0,0,1,12,3,9,1946,2080,42,28140,2083,0,0,28140,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"59034",0,0,1,12,2,8,1940,2200,48,NA,766,0,NA,126851.1015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0,0,0,0,0,3,3,0,1,NA,0
"59042",1,0,1,13,1,7,1948,3355,40,28288.740234375,4188,1,0,53662.98046875,19,2,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,5,50,0,1,1,0
"59043",0,0,1,16,12,12,1962,1418,25,12841.8896484375,3824,1,1,36431.25,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"59056",1,0,1,12,4,12,1930,1832,58,46230,5418,0,1,84621,37,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"59064",1,1,0,12,4,2,1963,2008,25,34170,6961,2,1,34170,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"59065",1,0,1,17,9,11,1957,2680,30,54270,4650,2,1,88440,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"59098",0,0,1,12,11,13,1951,2352,36,40869.328125,2661,0,0,40869.328125,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"59115",0,0,1,16,5,8,1956,1560,31,NA,4583,0,NA,106027.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,0
"59125",0,0,1,12,9,7,1961,0,26,0,1657,2,1,8160.60009765625,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"59130",0,0,1,11,5,7,1959,3948,29,44993.8515625,7071,1,NA,140167.34375,8,2,301.5,0,301.5,0,0,NA,2412,0,11,12,0,0,0,0,0,4,4,0,1,NA,1
"59144",0,0,1,12,2,13,1956,650,32,10050,5818,3,1,93666,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"59186",0,0,1,12,4,9,1951,1892,36,20100,630,1,1,71556,5,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"59192",1,0,1,12,8,10,1940,1960,47,20059.80078125,4596,0,1,100098,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"59198",1,0,1,12,6,10,1928,1560,59,72822.296875,5395,0,1,117786,39,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"59217",1,1,0,11,5,NA,1958,1235,29,17085,5081,2,1,79395,7,2,0,0,0,0,0,0,0,0,11,NA,NA,16080,0,NA,0,2,13,0,1,1,0
"59219",0,0,1,12,10,9,1956,0,31,0,1613,3,1,93465,6,1,0,0,0,0,0,NA,0,0,NA,8,NA,NA,NA,NA,0,2,13,0,0,NA,1
"59224",1,0,1,17,9,10,1952,3290,35,114007.203125,6977,2,1,119936.703125,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"59244",1,0,1,12,9,11,1961,1744,26,27135,6623,0,1,65727,7,1,0,0,0,0,0,0,0,0,NA,14,0,NA,NA,0,0,1,31,0,1,1,0
"59251",1,0,1,16,10,10,1952,1667,35,46230,3798,2,1,71154,14,1,0,0,0,0,0,0,0,0,12,12,12261,3216,0,0,0,4,5,0,1,1,0
"59258",1,0,1,12,7,12,1931,2205,56,60300,4033,0,1,181364.3125,36,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"59289",0,0,1,12,7,12,1931,1960,56,32160,4726,1,1,166594.828125,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"59328",1,0,1,12,3,10,1963,3060,25,70350,4137,1,1,106530,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"59349",0,0,1,15,11,11,1948,1500,39,13567.5,663,2,1,79837.203125,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"59374",0,0,1,17,11,11,1959,1465,28,10854,1467,0,1,32964,4,1,0,0,0,0,0,NA,0,0,12,NA,NA,7336.5,0,NA,0,3,45,0,1,NA,1
"59410",1,1,0,12,12,7,1946,2000,41,20100,4737,2,1,34170,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,0,1,0
"59412",0,0,1,14,5,11,1959,2080,29,32160,1923,0,1,68340,8,2,0,0,0,0,0,NA,0,0,15,14,241200,0,0,0,0,2,21,0,1,NA,1
"59417",1,0,1,14,1,9,1947,1672,41,40200,4016,2,1,49305.30078125,20,3,0,5025,5025,0,0,0,0,0,12,9,0,0,0,0,0,1,37,0,1,1,0
"59456",0,0,1,13,11,10,1944,225,43,6432,680,1,NA,80239.203125,22,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"59463",0,0,1,12,7,11,1945,0,42,0,3228,1,1,97927.203125,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"59468",1,0,1,13,4,9,1939,1888,49,144720,1421,1,0,146730,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"59515",1,0,1,17,7,11,1959,1744,28,14070,2324,1,1,52260,7,1,0,0,0,0,0,0,0,0,10,17,24120,12060,0,0,0,3,42,0,1,1,0
"59517",0,0,1,14,2,12,1949,1392,39,16080,4604,3,NA,76380,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,28,0,1,NA,1
"59538",1,0,1,16,11,11,1953,2318,34,126630,3257,0,0,129645,13,1,0,0,0,0,0,0,0,0,12,10,24120,16080,0,0,0,3,45,0,1,1,0
"59541",0,0,1,16,4,9,1949,0,38,0,2272,1,NA,59031.69140625,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"59552",0,0,1,12,8,13,1949,720,38,2010,2927,2,1,105525,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"59571",1,0,1,12,3,12,1957,2450,31,82410,4157,2,1,85425,10,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"59573",1,1,0,12,11,6,1951,1984,36,17085,3987,1,1,29346,15,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"59621",1,0,1,12,1,7,1955,1552,33,16835.759765625,889,2,1,32079.599609375,12,3,0,1527.59997558594,1527.59997558594,0,0,0,0,0,8,NA,NA,28140,0,NA,0,2,24,0,1,1,0
"59648",0,0,1,15,1,10,1951,1112,37,15376.5,5995,2,1,55178.51953125,10,3,0,0,0,0,0,NA,0,0,17,12,6834,50221.859375,0,0,0,3,45,0,1,NA,1
"59662",1,0,1,17,3,10,1949,2032,39,121404,5094,2,1,131655,11,1,0,0,0,0,0,0,0,0,17,16,15034.7998046875,0,0,0,0,3,45,0,1,1,0
"59672",1,0,1,12,10,9,1962,1976,25,23115,2417,0,1,48843,7,2,0,402,402,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"59681",0,0,1,13,9,9,1942,2068,45,50250,2322,0,0,66330,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"59695",0,0,1,16,5,11,1944,2092,43,54270,1475,3,1,97615.6484375,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"59708",0,0,1,12,1,7,1934,1715,54,52260,2092,0,1,240562.828125,16,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"59711",0,0,1,10,11,12,1961,336,26,0,1369,0,1,75455.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,0,NA,0
"59723",0,0,1,12,12,13,1941,1204,46,30150,5665,0,NA,170850,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"59728",0,1,0,14,3,8,1954,19,33,150.75,6329,3,NA,24970.23046875,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"59741",0,0,1,17,4,10,1940,1560,47,62310,1849,0,0,62511,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"59742",0,0,1,12,11,12,1949,900,38,6030,2309,2,1,69262.59375,7,2,0,822.090026855469,822.090026855469,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"59750",0,0,1,17,7,11,1950,2042,37,51864.03125,473,0,0,51964.53125,16,2,0,0,0,0,0,0,0,0,17,17,603,0,0,0,0,3,3,0,1,1,0
"59752",1,0,1,12,3,10,1960,550,28,8040,4518,0,0,8040,7,3,0,0,0,0,0,0,0,0,12,12,87225.9609375,0,0,0,0,2,21,0,1,1,0
"59758",1,0,1,12,7,9,1947,2250,40,47235,5698,4,1,76380,19,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,48,0,1,1,0
"59761",1,0,1,16,4,9,1961,3728,27,32160,4645,0,1,58290,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"59809",1,0,1,11,6,8,1928,235,59,2836.11010742188,2196,0,1,31820.310546875,36,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
