"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"41882",1,0,1,12,3,11,1923,2520,57,92480,3815,0,1,127160,23,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,55,0,1,1,0
"41898",0,0,1,12,8,10,1950,0,27,0,4137,2,1,70602.703125,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,10115,0,0,0,1,37,NA,0,0,NA,1
"41900",1,0,1,14,3,8,1947,2438,32,78030,3993,2,1,92480,11,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,71,0,1,1,0
"41917",0,0,1,11,2,9,1930,0,50,0,3329,0,1,185139.1875,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"41919",1,0,1,9,5,11,1928,1970,52,73695,5616,0,1,85544,27,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,31,86,0,1,1,0
"41935",0,0,1,12,6,10,1928,1760,51,32940.21875,3409,0,1,103386.859375,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"41955",1,0,1,12,2,10,1951,2012,29,79186,6101,2,1,97971,9,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,32,0,1,1,0
"41956",0,0,1,12,9,11,1924,0,55,0,2659,0,NA,83145.296875,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,NA,1
"41958",1,1,0,11,6,7,1939,NA,40,0,3582,1,NA,95809.28125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,3,3,NA,0,0,NA,0
"41979",1,0,1,12,5,8,1950,2083,29,45719.80078125,3938,4,1,45719.80078125,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,30,0,1,1,0
"42002",0,0,1,15,10,10,1933,1520,46,39015,1730,0,0,122825,24,0.699999988079071,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,31,86,0,1,1,0
"42019",1,0,1,17,6,13,1946,2500,33,57511,5192,3,1,68493,7,0.800000011920929,0,0,0,0,0,0,0,0,16,NA,NA,1161.78002929688,0,NA,0,1,18,71,0,1,1,0
"42028",1,0,1,12,9,9,1942,1884,37,NA,1056,1,NA,68493,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,0,NA
"42119",0,0,1,14,9,11,1941,300,38,6936,1491,3,1,103623.84375,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,2,21,NA,0,1,NA,1
"42122",0,0,0,14,6,9,1946,1890,33,26010,1048,2,1,72250,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,0,1,NA,1
"42129",0,1,0,12,7,11,1936,1520,43,19706.91015625,2972,2,0,28151.490234375,20,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"42153",1,0,1,9,6,7,1933,2918,46,21964,555,0,1,49187.80078125,24,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,71,0,1,1,0
"42163",0,0,1,12,11,12,1945,315,35,1445,5097,3,1,78319,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"42211",1,0,0,NA,NA,3,NA,1680,49,34680,6054,0,1,70805,28,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,51,0,1,1,0
"42235",0,0,1,17,2,11,1940,0,40,0,2268,3,1,60690,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"42240",0,NA,NA,13,7,10,1952,0,27,0,6454,1,NA,26992.599609375,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,15,NA,0,0,NA,1
"42262",1,1,0,7,6,6,1948,3600,31,31790,5353,1,1,37570,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,11,0,1,1,0
"42313",0,1,0,5,7,8,1932,910,47,7225,789,2,1,40633.3984375,16,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,NA,1
"42326",1,0,1,12,11,12,1946,2040,33,17819.740234375,1119,4,1,37396.6015625,11,1,0,315.010009765625,315.010009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,42,0,1,1,0
"42338",1,0,1,12,4,11,1923,1984,57,143055,1251,0,0,148835,35,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,1,0
"42344",1,0,1,16,6,12,1921,1750,58,101150,5524,0,1,101150,37,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,86,0,1,1,0
"42345",0,0,1,9,11,9,1923,1880,55,18033.599609375,2533,0,1,24969.599609375,30,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,0,1,NA,1
"42365",0,0,1,12,8,9,1934,2508,45,25963.759765625,4294,1,1,99280.171875,14,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"42380",0,0,0,12,8,10,1943,1930,36,28900,6067,1,NA,135252,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"42421",0,NA,NA,NA,NA,7,NA,NA,29,NA,5917,0,NA,42772,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,0
"42422",1,0,1,12,5,10,1947,4000,32,39633.4609375,1722,1,1,58522.5,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,62,0,1,1,0
"42424",1,0,1,10,5,11,1928,2027,51,61614.80078125,666,1,1,72400.28125,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,32,0,1,1,0
"42454",1,0,1,16,9,10,1947,2052,32,58233.5,4182,2,1,62328.62890625,10,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,37,84,0,1,1,0
"42491",1,0,1,13,7,10,1922,2510,58,40460,1281,0,1,70227,35,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,85,0,1,1,0
"42492",1,0,1,12,6,11,1929,2240,50,53811.80078125,572,0,1,108375,29,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,62,0,1,1,0
"42493",0,0,1,14,10,10,1954,0,25,0,3791,1,1,40460,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"42495",1,0,1,14,8,11,1954,1160,25,23120,4353,0,1,60458.80078125,3,0.400000005960464,8381,0,8381,0,0,0,0,0,12,12,80295.7578125,0,0,0,0,1,20,31,0,1,1,0
"42540",0,0,1,16,6,9,1932,1120,47,4624,5634,2,1,137275,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"42575",0,NA,NA,12,1,10,1935,468,45,9248,5268,2,NA,102123.9296875,14,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"42578",1,0,1,16,3,12,1954,1210,26,19074,2192,0,0,19363,3,0.5,0,0,0,0,0,0,0,0,16,16,288997.125,53176,0,0,0,1,20,51,0,1,1,0
"42589",1,0,1,17,2,12,1953,2728,27,57800,2224,0,0,58031.19921875,3,0.300000011920929,0,0,0,0,0,0,0,0,8,8,39006.328125,10982,0,0,0,3,45,88,0,1,1,0
"42608",1,0,1,12,2,11,1939,2470,41,69360,718,2,1,69360,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,55,0,1,1,0
"42614",1,0,1,10,1,9,1948,2548,32,36992,4138,2,1,37570,10,0.800000011920929,0,0,0,0,0,0,0,0,8,12,60690,0,0,0,0,1,37,62,0,1,1,0
"42617",1,0,1,12,11,10,1949,2595,30,72250,4300,1,1,80053,8,0.400000005960464,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,3,45,92,0,1,1,0
"42631",1,0,1,12,12,12,1929,2160,50,231200,2468,1,1,250418.5,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,33,0,1,1,0
"42633",0,0,1,10,5,10,1947,0,32,0,1059,2,NA,35980.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"42684",1,0,1,10,2,10,1933,1904,47,40460,765,1,1,61499.19921875,25,0.800000011920929,0,0,0,0,0,0,0,0,3,NA,NA,0,0,NA,0,3,39,NA,0,0,1,0
"42686",1,1,0,12,12,7,1955,2074,25,37570,6489,1,1,51355.30078125,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"42701",0,0,1,16,5,13,1930,1890,49,11560,3609,0,1,110166.796875,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,1,NA,1
"42702",0,0,1,14,2,8,1952,2000,28,NA,1658,1,0,58458.921875,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,0
"42747",0,0,1,15,5,12,1943,0,36,0,3533,4,0,72828,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,1,0
"42770",0,0,1,17,5,12,1920,3055,59,73810.6015625,611,0,0,74533.1015625,37,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,92,0,1,1,0
"42781",1,0,1,4,6,11,1931,1524,48,20230,156,0,0,20230,26,0.5,0,0,352.579986572266,0,0,122,0,0,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,1,0
"42847",0,0,1,12,6,12,1938,1040,42,13872,5925,3,1,99127,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"42848",0,0,1,12,9,9,1934,1960,45,17340,5586,0,1,156109.125,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"42861",1,0,1,12,7,9,1928,1900,51,69360,4339,2,1,76296,32,0.699999988079071,0,0,3468,3468,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,30,0,1,1,0
"42866",1,0,1,12,12,12,1954,1944,25,40460,5310,0,1,58155.46875,5,0.5,0,722.5,722.5,0,0,0,0,0,12,16,59360.6015625,0,0,0,0,1,31,NA,0,0,1,0
"42878",1,1,0,12,7,7,1950,2780,29,43350,192,2,1,59823,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,49,0,1,1,0
"42900",1,0,1,12,12,9,1950,2720,29,1589.5,4184,0,1,21819.5,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,11,0,1,1,0
"42901",0,0,1,14,2,9,1950,0,30,0,1145,2,NA,55126.75,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"42919",1,0,1,12,12,10,1947,1744,32,30865.19921875,212,1,1,32983.5703125,10,0.5,0,1040.40002441406,1040.40002441406,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,1,0
"42922",1,0,1,16,4,11,1923,2350,56,150280,5798,0,1,180625,31,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,31,0,1,1,0
"42949",0,0,1,16,11,13,1943,0,36,0,4071,2,1,109877.796875,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"42982",1,0,1,3,5,4,1933,980,43,7080.5,3986,0,0,7947.5,20,0.5,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,3,23,11,0,1,1,0
"43053",0,0,1,12,4,8,1933,1520,47,14727.4404296875,1639,1,1,80752.3828125,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"43057",1,NA,NA,NA,NA,5,NA,NA,33,NA,4316,4,NA,14510.6904296875,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,0
"43065",0,0,1,12,2,11,1926,1977,55,46240,1563,0,1,108375,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"43075",0,0,1,12,7,11,1934,0,45,0,2699,1,1,225420,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"43110",1,0,1,16,2,12,1922,2060,58,76296,1423,1,1,100531.5390625,34,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,92,0,1,1,0
"43120",0,0,1,14,6,12,1949,1960,30,61557,3600,0,1,128402.703125,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"43161",1,0,1,16,12,11,1947,3382,32,95948,5663,3,1,96526,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,55,0,1,1,0
"43165",0,0,1,12,5,10,1947,1000,32,13005,2720,3,1,67915,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,NA,0,1,NA,1
"43181",0,0,1,17,11,12,1936,2607,43,57800,1183,0,NA,106667.0078125,17,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,1,NA,1
"43187",0,0,1,14,8,11,1948,480,31,5780,3158,2,1,14883.5,7,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,1,NA,1
"43210",0,0,1,12,3,10,1931,0,49,0,6183,2,NA,68204,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"43265",1,0,0,16,11,11,1940,2325,39,36414,6057,2,0,61918.25,10,0.800000011920929,0,0,0,0,0,0,867,0,NA,NA,NA,NA,NA,NA,0,3,35,31,0,1,1,0
"43322",1,0,1,16,2,12,1944,1401,36,0,2608,0,NA,68796.453125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,1,0,NA,0
"43327",0,0,1,13,12,13,1952,1913,27,22542,1306,1,NA,13294,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"43330",0,0,1,16,4,10,1918,0,59,0,4277,0,0,19074,33,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,1,0
"43384",1,1,0,8,4,8,1954,324,26,2809.080078125,6118,0,0,2809.080078125,4,0.300000011920929,0,0,1378.53002929688,0,0,477,0,0,8,NA,NA,0,0,NA,0,3,32,11,0,1,1,0
"43388",1,0,1,12,3,7,1950,2268,30,17340,5716,1,1,17475.830078125,9,1,0,0,289,0,0,100,0,0,NA,NA,NA,NA,NA,NA,0,3,32,31,0,1,1,0
"43391",1,0,1,12,5,9,1924,3750,56,27093.75,6043,0,1,60690,34,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,61,0,1,1,0
"43399",1,0,1,14,5,13,1937,1388,43,60701.55859375,6430,4,1,82943,21,1,0,2890,2890,0,0,0,7803,0,NA,NA,NA,NA,0,NA,0,4,46,51,0,1,1,0
"43401",1,0,1,16,1,12,1944,2033,36,31466.3203125,3564,2,1,71932.1015625,14,0.5,0,0,0,0,0,0,0,0,NA,11,57800,NA,NA,0,0,3,45,91,0,1,1,0
"43441",1,0,1,12,5,12,1931,3085,49,106386.6796875,621,0,1,197571.953125,26,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,11,0,1,1,0
"43444",1,1,0,8,4,7,1932,2270,49,36038.30078125,5575,1,1,63366.140625,26,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,61,0,1,1,0
"43475",1,0,1,13,3,9,1930,2036,50,43061,1098,0,1,63941.25,28,0.300000011920929,361.25,0,361.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,31,0,1,1,0
"43488",1,0,1,12,4,12,1949,4410,31,66470,3277,3,1,112710,9,0.699999988079071,0,0,0,0,0,0,0,0,12,12,39304,0,0,0,0,2,24,40,0,1,1,0
"43516",1,0,1,12,8,6,1926,NA,53,0,144,0,NA,20230,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,16,NA,0,0,0,0
"43566",1,1,0,9,5,7,1926,0,53,0,3864,0,1,14161,6,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,1,0
"43567",1,1,0,13,5,7,1950,2280,29,52020,626,2,1,80801.5078125,8,0.800000011920929,3927.51000976562,0,3927.51000976562,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,31,0,1,1,0
"43568",0,0,1,12,7,11,1943,1440,36,31790,4257,3,1,115889,14,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"43577",1,0,1,12,4,10,1947,2560,32,69793.5,5948,3,1,73304.8515625,10,0.800000011920929,0,1141.55004882812,1141.55004882812,0,0,0,0,0,12,10,578,0,0,0,0,4,46,55,0,1,1,0
"43588",1,0,1,14,4,10,1955,2273,25,44217,4967,1,1,53465,3,0.800000011920929,0,0,0,0,0,0,0,0,12,16,40801.01953125,20374.5,0,0,0,3,42,85,0,1,1,0
"43590",0,0,1,12,4,9,1938,821,42,13583,6030,2,1,88723,20,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"43606",0,0,1,12,11,8,1943,180,36,2601,3494,3,1,59996.3984375,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"43612",1,0,1,9,NA,9,NA,1976,54,43350,428,0,1,79243.796875,36,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,92,0,1,1,0
"43656",1,0,1,12,2,9,1934,2000,46,29333.5,2872,0,1,74929.03125,24,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,92,0,1,1,0
"43671",1,0,0,6,11,8,1926,2147,53,63580,1437,0,1,121819.28125,31,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,32,0,1,1,0
"43731",1,0,1,14,3,10,1952,2805,28,1023.05999755859,1330,0,1,28394.25,6,0.300000011920929,0,0,0,0,0,0,0,0,12,8,23960.990234375,16770.669921875,0,0,0,2,24,11,0,1,1,0
"43735",0,1,0,12,5,7,1935,2040,43,22992.83984375,5575,1,1,63366.140625,16,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,1,NA,1
"43745",0,0,1,15,5,10,1952,0,27,0,4550,1,1,83810,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"43790",1,0,1,17,6,11,1944,2000,35,49130,398,3,1,54924.44921875,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,51,0,1,1,0
"43800",1,0,1,17,3,12,1946,2500,34,60690,234,0,1,81787,8,NA,0,0,0,0,0,0,0,0,16,16,101150,40460,0,0,0,4,46,87,0,1,1,0
"43806",1,0,1,13,6,11,1924,1900,56,72250,6241,2,1,75833.6015625,28,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,1,0
"43819",0,0,1,13,11,10,1927,1880,52,43061,591,1,0,59678.5,25,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,56,0,1,1,0
"43821",1,0,1,16,8,13,1948,256,31,1734,3649,0,1,7514,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,1,0
"43837",0,0,1,17,7,7,1944,600,35,17918,2547,3,1,107219,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"43859",0,0,1,17,7,12,1929,624,50,3005.60009765625,3531,6,1,76423.15625,18,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
"43877",0,0,1,12,6,9,1923,2050,55,24854,1006,0,0,24854,35,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,86,0,1,1,0
"43900",1,0,1,16,3,12,1928,2205,52,115600,5336,0,1,150280,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,71,0,1,1,0
"43927",1,0,1,15,6,8,1938,1760,41,57800,3159,1,1,118490,20,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,92,0,1,1,0
"44001",0,1,0,13,11,9,1945,0,34,0,1909,4,NA,43350,4,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"44013",1,0,1,12,3,10,1931,2829,49,54910,3985,1,1,55488,27,0.5,0,462.399993896484,462.399993896484,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,32,0,1,1,0
"44023",1,0,1,12,6,9,1926,2600,54,28900,3136,2,1,33524,32,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,30,0,1,1,0
"44106",0,0,1,12,10,11,1944,1983,35,33235,2447,1,1,82263.8515625,13,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,NA,1
"44113",0,0,1,12,10,11,1931,240,48,1734,5122,1,1,74215.203125,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"44118",1,0,1,12,3,13,1955,2154,25,36703,6389,2,1,43061,4,0.800000011920929,0,6358,6358,0,0,0,0,0,12,12,0,28900,0,0,0,1,37,51,0,1,1,0
"44161",1,0,1,12,1,9,1934,3434,46,70469.7578125,710,2,1,84966,25,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,92,0,1,1,0
"44197",0,0,1,16,12,13,1946,2000,33,27455,328,0,1,91035,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"44276",0,NA,NA,10,NA,10,NA,NA,56,NA,6496,0,NA,49130,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,0
"44280",1,0,1,11,3,8,1924,1940,56,60690,1497,2,1,65949.796875,31,0.800000011920929,0,3814.80004882812,3814.80004882812,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"44287",1,0,1,10,11,10,1954,1584,25,43350,5921,0,1,53493.8984375,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,83,0,1,1,0
"44297",0,0,1,12,6,8,1948,1600,31,7225,1903,0,0,64013.5,12,0.300000011920929,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,1,37,61,0,1,1,0
"44319",1,0,1,14,1,8,1936,2220,44,39882,346,5,1,42436.76171875,22,NA,0,0,2023,0,0,700,0,0,NA,NA,NA,NA,NA,NA,0,2,33,61,0,1,1,0
"44337",0,0,1,12,11,8,1950,0,29,0,1768,2,1,66470,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,9,578,0,0,0,0,3,19,NA,0,0,NA,1
"44340",1,0,1,17,7,11,1949,2187,30,56626.66015625,724,3,1,56713.359375,8,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,55,0,1,1,0
"44344",0,0,1,17,12,7,1943,0,36,0,97,2,NA,99705,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,NA,0,0,NA,1
"44345",1,0,1,4,10,11,1921,3800,58,58089,897,0,1,113577,36,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,51,0,1,1,0
"44360",1,0,1,12,NA,9,NA,1810,29,64880.5,417,2,1,71816.5,5,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,71,0,1,1,0
"44365",1,0,1,12,4,9,1951,2184,29,41436.8203125,4765,3,1,41436.8203125,7,1,0,0,0,0,0,0,0,0,10,6,36992,0,0,0,0,3,23,21,0,1,1,0
"44463",1,0,1,15,4,7,1952,1876,28,57800,2469,2,1,102311.78125,3,0.800000011920929,0,1849.59997558594,1849.59997558594,0,0,0,0,0,NA,10,64736,NA,NA,0,0,2,21,32,0,1,1,0
"44497",1,0,1,17,3,12,1948,1811,32,93058,6276,0,0,94430.75,6,0.100000001490116,0,0,0,0,0,0,0,0,14,16,17400.689453125,0,0,0,0,2,34,88,0,1,1,0
"44525",1,0,1,4,1,8,1928,2112,52,60690,1252,1,1,69938,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,92,0,1,1,0
"44531",1,0,1,16,12,10,1945,2292,34,80920,3586,2,1,116178,12,0.5,0,0,0,0,0,0,0,0,12,10,63580,36558.5,0,0,0,2,24,82,0,1,1,0
