"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"45952",0,0,1,17,1,11,1956,31,1890,28,37098,2647,0,1,69158,9,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,43510,0,0,0,0,1,31,0,1,NA,1
"45953",1,0,1,17,5,11,1948,NA,2152,35,89310,1201,0,1,148850,9,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"45955",0,1,0,12,4,9,1926,NA,0,58,0,6615,0,1,84748.3203125,28,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"45993",1,0,1,12,12,10,1929,NA,1960,54,25190,6279,0,1,42594,29,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46040",0,0,1,12,8,10,1941,NA,0,42,0,3094,2,1,63799.3984375,5,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"46045",0,0,1,12,9,11,1946,NA,0,37,0,5639,4,1,56849.25,9,2,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"46059",1,0,1,12,3,8,1952,37,1024,32,9847,3286,0,0,15574.2900390625,11,4,0.5,0,5725,5725,0,0,0,0,0,8,11,0,13740,0,0,0,1,37,0,1,1,0
"46069",1,0,1,12,5,12,1935,NA,2115,48,101538.6015625,1421,1,1,166139.5,21,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"46072",1,0,1,13,12,8,1943,NA,1896,40,54960,4073,5,1,121370,14,2,0.899999976158142,0,0,0,0,0,0,0,0,8,8,3560.94995117188,0,0,0,0,2,14,0,1,1,0
"46089",0,1,0,13,4,8,1957,10,1968,26,20610,1639,2,1,79005,3,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"46091",0,0,1,12,8,12,1958,9,0,25,0,57,3,0,9068.400390625,1,4,0.699999988079071,0,0,14564.400390625,0,0,2700,0,3660,10,12,12595,20610,0,0,0,3,45,0,0,1,0
"46115",1,0,1,17,5,11,1925,NA,1880,58,68700,3659,0,1,136484,25,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"46119",0,0,1,14,12,9,1949,NA,0,34,0,6498,3,NA,65036,5,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"46121",0,0,1,12,6,12,1953,3,2040,30,13740,1126,1,1,54960,4,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,20610,0,NA,0,3,3,0,1,NA,1
"46126",1,0,1,15,11,11,1936,NA,2056,47,103050,6891,2,1,103050,21,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"46131",1,1,0,12,1,8,1951,19,0,33,0,2131,0,0,16900.19921875,7,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,0,1,0
"46151",1,0,1,14,7,12,1947,NA,2096,36,64120,2276,0,1,77860,10,1,0.400000005960464,0,0,0,0,0,0,0,0,12,10,0,29770,0,0,0,1,20,0,1,1,0
"46154",0,0,1,16,3,12,1945,NA,2040,39,54273,2101,2,1,122812.703125,10,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"46162",1,0,1,12,8,11,1927,NA,1320,56,26701.400390625,3450,0,0,64578,28,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46175",1,0,1,15,1,12,1929,NA,2601,57,94579.2890625,5195,2,1,290944.5,29,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"46196",1,0,1,17,2,12,1947,NA,1744,37,52587.55859375,1404,2,1,58346.91015625,11,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"46206",1,0,1,12,9,10,1949,NA,2783,34,162590,499,1,1,192360,8,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"46207",0,1,0,10,10,0,1953,34,0,30,0,3576,2,0,7227.240234375,2,1,3,0,0,11321.759765625,0,0,1788,0,3156,11,NA,NA,0,0,NA,0,2,34,0,0,1,0
"46214",1,0,1,12,5,11,1950,NA,2260,33,77860,2915,3,1,80150,7,2,0.699999988079071,0,0,0,0,0,0,0,0,12,12,91600,0,0,0,0,1,20,0,1,1,0
"46222",1,0,1,12,5,10,1953,4,2028,30,67555,1687,3,1,78904.2421875,4,2,0.699999988079071,0,357.239990234375,357.239990234375,0,0,0,0,0,12,12,NA,19350.5,0,0,0,4,4,0,1,1,0
"46242",1,1,0,11,4,5,1950,NA,1040,34,NA,5329,0,0,59801.05859375,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,12,0,0,0,0,0,1,31,0,1,NA,0
"46252",0,0,1,12,1,10,1944,NA,1669,40,10305,5856,0,1,202985.59375,7,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"46257",0,0,1,13,5,9,1948,NA,1104,36,155720,5282,1,0,18320,6,4,0.699999988079071,0,0,0,0,0,0,2748,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"46310",0,0,1,16,1,11,1951,37,1544,33,42594,2872,0,1,140606,6,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"46362",1,0,1,17,10,12,1947,NA,1936,36,66410,181,2,1,67784,11,2,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,629.75,0,NA,0,1,6,0,1,1,0
"46377",1,0,1,12,8,9,1955,37,2000,28,40075,2811,0,1,46716,7,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"46383",0,1,0,8,10,8,1928,NA,240,53,1145,4885,2,NA,24045,26,2,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"46388",0,0,1,12,9,7,1946,NA,2047,37,31847.029296875,3769,1,1,64580.2890625,1,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"46395",0,1,0,12,7,11,1951,37,0,32,0,4789,4,0,22213,10,2,0.600000023841858,0,0,24594.599609375,21984,0,1140,0,0,12,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"46397",0,0,1,13,8,11,1949,NA,1717,34,35495,1264,1,NA,115988.5,15,2,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"46404",1,0,1,17,1,9,1954,31,2080,30,7751.64990234375,3856,1,1,96981.5,4,2,0.5,0,0,0,0,0,0,0,0,12,12,141064,0,0,0,0,1,31,0,1,1,0
"46408",1,0,1,17,12,11,1952,37,1912,30,11450,6450,1,1,12137,10,1,0.800000011920929,0,0,1374,0,0,600,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"46410",0,0,1,10,8,12,1924,NA,1537,59,20999.30078125,3565,0,0,21686.30078125,10,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"46412",1,1,0,12,1,10,1932,NA,2205,52,73280,6219,0,1,78375.25,26,2,0.400000005960464,0,1889.25,1889.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"46421",0,0,1,8,4,8,1934,NA,0,49,0,303,1,0,11404.2001953125,5,5,0.699999988079071,0,0,12668.2802734375,0,0,552,0,4980,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"46434",0,0,1,17,7,10,1949,NA,0,34,0,1673,2,1,83356,4,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,7,0,0,0,0,0,1,37,0,0,NA,1
"46462",0,0,1,16,1,13,1939,NA,540,45,8244,1641,2,1,86200.1796875,4,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"46469",1,0,1,12,11,10,1937,NA,2500,46,100760,920,1,1,143125,20,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"46479",1,0,1,10,2,11,1958,6,1900,26,28625,2230,2,1,38243,3,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"46492",1,0,1,12,7,10,1941,NA,2490,42,17768.109375,4207,0,1,54044,16,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"46511",1,0,1,12,11,9,1958,21,2142,25,32060,5474,0,0,32060,6,1,0.5,0,0,0,0,0,0,0,0,12,NA,NA,18320,0,NA,0,3,42,0,1,1,0
"46513",0,1,0,16,8,5,1955,32,150,27,0,3234,0,NA,21205.400390625,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,0,3,32,0,0,NA,0
"46515",0,0,1,12,6,6,1943,NA,2051,40,36443.05859375,1214,1,0,50183.05859375,13,1,0.400000005960464,0,0,0,0,0,0,3435,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"46527",1,0,1,12,12,11,1937,NA,2000,46,114500,4206,1,1,119080,20,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"46534",1,0,1,12,12,7,1956,34,2205,27,45113,1643,3,1,45571,5,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"46555",1,0,1,12,8,10,1924,NA,1920,59,47254.1484375,5191,0,1,60034.640625,35,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"46570",0,0,1,12,11,7,1946,NA,955,37,8244,2184,0,0,47636.578125,15,3,0.300000011920929,0,6883.740234375,6883.740234375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46574",0,0,1,12,5,10,1923,NA,1856,60,27697.55078125,2859,0,0,54948.55078125,20,3,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46618",1,0,1,14,7,8,1951,4,1743,32,62975,2397,1,1,99612.7109375,6,2,0.600000023841858,0,0,0,0,0,0,0,0,12,11,0,7728.75,0,0,0,4,46,0,1,1,0
"46630",1,1,0,12,9,9,1953,1,2400,30,23117.55078125,6042,1,1,51742.55078125,NA,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"46648",0,0,1,12,9,9,1957,4,0,26,0,880,2,0,13904.8798828125,1,1,0.800000011920929,0,0,15746.0400390625,0,0,804,0,6072,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"46669",0,0,1,12,9,7,1926,NA,2265,57,59540,2264,0,1,153888,11,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"46674",0,0,1,14,9,12,1934,NA,1837,49,27480,2336,0,NA,57250,16,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"46675",0,1,0,12,2,8,1959,42,1080,25,9354.650390625,2954,2,1,21468.75,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,7,20774.880859375,0,0,0,0,3,42,0,0,NA,1
"46676",1,0,1,17,8,11,1955,34,2041,28,43510,73,0,1,75570,2,2,0.400000005960464,0,0,0,0,0,0,0,0,14,8,87020,4580,0,0,0,2,34,0,1,1,0
"46680",0,0,1,12,2,11,1924,NA,0,60,0,130,0,1,158010,6,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"46682",1,0,1,12,8,8,1929,NA,1968,54,37155.25,3596,0,1,87688.6796875,29,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46722",0,0,1,13,10,13,1956,4,45,27,1145,2127,3,1,87249,3,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"46728",1,0,1,12,9,10,1930,NA,1920,53,64120,5331,0,1,120270.796875,27,2,0.300000011920929,0,503.799987792969,503.799987792969,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"46732",0,0,1,12,3,10,1947,NA,418,37,916,949,4,1,45342,NA,3,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"46740",0,0,1,16,3,10,1947,NA,2450,37,45800,3970,2,1,80150,11,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"46746",0,0,1,12,1,10,1952,16,1000,32,0,1046,2,1,45564.12890625,NA,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"46749",0,0,1,16,7,10,1943,NA,1947,40,41220,1707,0,1,87020,10,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"46779",0,1,0,13,9,9,1952,29,1930,31,24274,4346,1,0,24274,5,2,0.699999988079071,0,0,0,0,0,0,0,0,10,NA,NA,25648,0,NA,0,3,39,0,1,1,0
"46785",0,0,1,16,7,9,1952,20,1800,31,70990,288,0,NA,98699,11,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"46789",0,0,1,12,3,11,1959,21,1760,25,68700,5080,0,1,129980.3984375,7,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"46794",1,0,1,14,1,12,1947,NA,4717,37,56194.30859375,2433,2,1,132274.984375,11,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"46834",1,0,1,12,7,11,1935,NA,3250,49,134393.234375,1270,0,1,180557.34375,22,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"46844",0,0,1,12,2,12,1927,NA,300,56,66.4100036621094,375,0,NA,122205.8515625,27,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"46857",0,0,1,6,9,8,1927,NA,0,56,0,5947,1,1,13740,3,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"46870",1,0,1,12,9,11,1930,NA,2790,53,26094.55078125,1951,1,1,77402,28,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"46871",0,0,1,13,6,10,1946,NA,120,37,1374,5270,4,1,60914,7,1,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"46880",1,0,1,16,2,10,1933,NA,3000,51,60685,286,1,1,122013.4921875,26,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"46896",1,0,1,17,10,10,1946,NA,2450,37,194650,3005,4,1,203810,11,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"46911",1,0,1,12,2,7,1957,4,2569,27,39159,3163,0,1,50380,2,2,0.5,0,3664,3664,0,0,0,0,0,14,NA,NA,34867.5390625,0,NA,0,4,4,0,1,1,0
"46925",0,0,1,12,7,11,1929,NA,1877,54,48090,1533,0,1,65631.3984375,25,1,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"46935",1,0,1,16,5,11,1937,NA,2100,46,67555,4247,2,1,88852,14,2,0.800000011920929,0,0,0,0,0,0,0,0,8,NA,NA,34288.171875,0,NA,0,1,37,0,1,1,0
"46972",1,0,1,17,4,13,1955,48,2450,28,87020,3134,1,1,113355,NA,2,0.5,0,0,0,0,0,0,0,0,14,16,137400,0,0,0,0,1,31,0,1,1,0
"46977",0,0,1,14,5,13,1950,NA,1160,33,38930,5193,2,1,41220,NA,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,0,0,NA,0,3,9,0,1,NA,1
"47006",1,0,1,12,2,9,1943,NA,2018,41,61830,2226,2,1,80218.703125,16,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"47014",1,0,1,17,11,11,1927,NA,2033,56,80722.5,1457,0,1,134732.15625,30,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"47017",1,0,1,12,1,11,1943,NA,2025,41,17165.83984375,4216,2,1,39122.359375,16,2,0.600000023841858,1566.35998535156,0,1566.35998535156,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"47021",0,0,1,14,10,8,1951,4,1932,32,31373,174,2,1,97783,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,89768,38701,0,0,0,4,4,0,1,NA,1
"47046",0,0,1,17,8,8,1938,NA,2165,45,NA,1367,0,NA,89310,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,0,0,3,41,1,1,NA,0
"47057",0,0,1,13,3,11,1959,31,2056,25,22442,1482,0,0,57675.94140625,4,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"47061",1,0,1,17,10,12,1944,NA,2176,39,68242,5638,2,1,69409.8984375,10,1,0.800000011920929,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,2,12,0,1,1,0
"47082",0,0,1,13,8,6,1956,32,1970,27,34350,5482,3,1,76119.6015625,2,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"47101",0,0,1,17,2,10,1926,NA,208,58,1145,2679,0,NA,54960,25,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"47171",1,0,1,12,10,12,1956,10,500,27,0,472,0,1,38758.25,NA,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"47173",1,0,1,12,5,7,1948,NA,1418,35,44426,710,3,1,100160.0234375,7,2,0.600000023841858,0,9018.01953125,9018.01953125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"47177",1,0,1,12,2,12,1926,NA,2115,58,59540,4373,0,1,112668,29,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"47247",1,0,1,17,3,12,1955,14,2250,29,61830,5808,0,0,61830,1,2,0.300000011920929,0,0,0,0,0,0,0,0,12,17,41813.109375,5725,0,0,0,3,42,0,1,1,0
"47254",0,0,1,16,3,10,1954,37,60,30,1671.69995117188,5462,1,1,42877.9609375,NA,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"47263",1,0,1,14,7,7,1948,NA,1705,36,NA,6201,0,NA,65265,NA,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,50,0,1,0,0
"47297",1,0,1,8,12,10,1936,NA,240,47,1841.16003417969,2372,1,1,20293.98046875,21,3,0.5,0,1763.30004882812,3125.85009765625,0,0,595,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"47345",0,0,1,12,7,10,1931,NA,1652,52,32060,1628,0,1,84965.8671875,21,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"47353",0,0,1,17,1,12,1944,NA,1716,40,48960.19921875,1295,2,1,107401,8,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"47366",0,0,1,10,11,8,1952,37,0,31,0,2685,2,0,10355.3798828125,1,1,0.5,0,0,14175.099609375,0,9943.1796875,1848,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"47371",1,0,1,16,7,12,1926,NA,2042,58,56792,165,0,0,65952,30,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"47377",0,0,1,12,9,10,1954,45,0,29,0,5982,2,1,89081,3,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,41220,0,0,0,0,3,45,0,0,NA,1
"47379",0,0,1,13,2,11,1952,21,520,32,2290,2056,1,NA,69387,4,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"47386",0,0,1,12,11,12,1923,NA,0,60,0,2639,0,1,65952,25,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"47403",1,0,1,12,3,10,1959,45,1971,25,20610,1223,0,1,43095.51171875,7,1,0.5,0,2748,2748,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"47408",0,0,1,16,2,11,1956,46,1408,28,47174,5010,1,1,140949.5,9,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"47430",1,0,1,17,8,13,1953,31,2052,30,56105,3487,0,0,57822.5,5,1,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,6,0,1,1,0
"47439",1,0,1,11,10,10,1944,NA,2295,39,32087.48046875,5696,1,1,62086.48046875,21,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"47441",0,0,1,13,12,12,1948,NA,1984,35,29266.19921875,2308,1,0,43235.19921875,7,2,0.400000005960464,0,0,0,0,0,0,13740,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"47446",1,0,1,16,7,12,1944,NA,1795,39,87020,502,2,1,87180.296875,13,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"47449",1,0,1,14,2,11,1955,43,2152,29,75570,5984,2,1,78661.5,3,1,0.600000023841858,0,0,0,0,0,0,0,0,14,NA,NA,24045,0,NA,0,4,43,0,1,1,0
"47472",0,0,1,17,3,8,1953,14,1640,31,29770,5775,0,1,114500,11,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,16,12,7295.93994140625,20152,0,0,0,2,14,0,1,NA,1
"47518",1,0,1,16,3,11,1957,3,2017,26,33548.5,297,1,1,33548.5,5,1,0.800000011920929,0,0,0,0,0,0,0,0,12,14,50380,25789.98046875,0,0,0,3,3,0,1,1,0
"47524",0,0,1,17,10,10,1942,NA,2000,41,73280,3280,1,1,194650,16,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"47530",0,0,1,17,3,13,1946,NA,1152,38,41220,690,3,1,34808,8,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"47553",0,0,1,12,3,10,1929,NA,1020,55,229,1480,0,1,27381.529296875,2,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"47557",1,0,1,17,7,10,1953,31,1960,30,44767.2109375,4005,0,0,45124.44921875,4,2,0.300000011920929,0,0,0,0,0,0,0,0,12,12,0,229,0,0,0,1,31,0,1,1,0
"47591",1,0,1,12,2,8,1957,14,2437,27,14198,527,1,1,23358,8,3,0.800000011920929,0,0,1374,0,0,600,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"47624",1,0,1,16,10,10,1943,NA,2560,40,80150,3531,3,1,86104,14,1,0.600000023841858,0,0,0,0,0,0,0,0,12,14,12024.7900390625,2003.75,0,0,0,1,29,0,1,1,0
"47625",0,0,1,12,4,9,1949,NA,0,35,0,5262,3,1,66410,1,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"47650",0,0,1,16,2,10,1952,4,1638,32,20719.919921875,3047,0,0,20719.919921875,6,1,0.300000011920929,0,0,0,0,0,0,0,0,16,NA,NA,6205.89990234375,0,NA,0,4,4,0,1,1,0
"47668",1,0,1,10,10,8,1952,34,1748,31,63625.359375,6645,3,1,100164.6015625,6,3,1.29999995231628,0,12915.599609375,12915.599609375,0,0,0,0,0,12,12,26160.9609375,31144,0,0,0,2,34,0,1,1,0
"47695",0,0,1,12,12,10,1926,NA,1725,57,30686,3841,0,0,58166,20,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"47703",0,0,1,12,2,12,1938,NA,1887,46,41220,6248,0,1,101905,28,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"47726",1,0,1,16,11,10,1954,21,2490,29,53815,1964,0,1,95035,11,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"47731",0,0,1,17,4,12,1952,3,0,31,0,1339,2,1,54960,4,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"47738",1,0,1,12,6,10,1949,NA,1172,34,42839.03125,1046,2,1,45564.12890625,8,2,0.699999988079071,0,4557.10009765625,4557.10009765625,0,0,0,0,0,8,NA,NA,9618,0,NA,0,2,13,0,1,1,0
"47767",0,0,1,14,3,9,1948,NA,520,36,774.02001953125,4909,2,1,61532.30078125,6,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
