"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"1945",1,0,1,16,10,11,1946,NA,2695,43,152880,2274,2,1,166530,20,1,0,0,0,0,0,0,0,0,17,16,14760.2001953125,0,0,0,0,1,6,0,1,1,0
"1955",0,0,1,12,5,12,1960,16,186,29,1601.59997558594,1117,3,1,43288.69921875,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"1956",0,0,1,12,8,11,1958,37,972,31,15106,1618,2,1,58786,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1981",0,0,1,12,2,10,1950,NA,1960,40,37310,3931,2,1,84630,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"1982",0,0,1,16,5,12,1951,40,318,38,0,2237,4,1,37364.6015625,10,1,0,0,0,0,0,NA,0,0,12,12,0,68705,0,0,0,2,40,0,1,NA,1
"1990",0,0,1,12,9,10,1947,NA,2112,42,76440,6520,0,1,163618,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"2001",0,0,1,16,10,13,1953,37,1500,36,22386,548,2,1,82446,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2010",0,0,1,12,3,9,1957,34,2008,33,32760,6775,0,1,76481.859375,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"2016",0,0,1,16,6,8,1949,NA,1344,40,8448.4404296875,259,2,1,57914.21875,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"2031",1,0,1,16,11,10,1939,NA,3120,50,7389.2001953125,3804,0,1,63700,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2032",1,0,1,16,5,11,1947,NA,2399,43,91824.4609375,6361,2,1,141869,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"2048",0,0,1,17,1,10,1947,NA,0,43,0,5761,4,1,290290,8,1,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,4,4,0,0,NA,1
"2065",1,0,1,16,4,13,1946,NA,1910,43,61880,2775,1,0,70070,21,2,0,4732,4732,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"2077",0,0,1,12,10,8,1957,34,1312,32,10556,1344,3,NA,66211.6015625,6,3,0,0,0,0,0,NA,3276,0,12,13,17308.19921875,18200,0,0,0,2,34,0,1,NA,1
"2086",0,1,0,17,7,5,1950,NA,1480,39,40040,1690,4,1,115024,13,3,0,0,0,0,0,NA,0,0,12,NA,NA,40040,0,NA,0,3,1,0,1,NA,1
"2094",1,0,1,16,10,10,1960,45,3060,29,66430,5809,0,0,67522,7,1,0,0,0,0,0,0,0,0,12,NA,NA,27027,0,NA,0,2,12,0,1,1,0
"2096",1,0,1,13,12,11,1930,NA,2064,59,47320,4108,0,1,71027.3203125,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2107",1,0,0,12,10,10,1953,4,2856,36,17401.01953125,1699,2,1,35000.421875,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2147",1,0,1,14,8,9,1949,NA,3153,40,20160.140625,5509,4,1,111493.203125,14,2,0,0,17035.19921875,17035.19921875,0,0,0,0,12,15,0,28246.400390625,0,0,0,3,39,0,1,1,0
"2170",0,0,1,14,6,9,1962,13,965,27,6188,3281,2,NA,37901.5,7,2,0,0,0,0,0,NA,1820,0,10,12,57288.140625,9487.66015625,0,0,0,2,13,0,0,NA,1
"2205",1,0,1,13,3,11,1938,NA,1120,52,7098,4197,0,1,34556.33984375,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2209",0,0,1,15,11,12,1946,NA,1997,43,20384,1779,0,NA,112435.9609375,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,11,0,1,NA,1
"2248",0,0,1,14,7,12,1962,22,2020,27,34580,551,2,1,70980,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"2249",1,0,1,10,7,10,1954,3,2340,35,34580,848,0,0,34580,13,3,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2,2020,33,45500,1276,0,1,74620,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,NA,2400,41,54600,3143,2,1,72800,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,2,4064,35,71948.2421875,5912,2,1,138320,8,1,0,0,0,0,0,0,0,0,NA,16,0,NA,NA,0,0,4,2,0,1,1,0
"2275",0,1,0,15,9,9,1951,39,2000,39,47320,401,2,NA,116480,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"2280",0,0,1,11,11,11,1944,NA,0,45,0,4043,0,0,18818.80078125,12,4,0,0,109.199996948242,0,0,60,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2284",0,1,0,14,4,8,1962,32,1341,28,16380,5386,2,0,16744,10,3,0,364,3421.60009765625,0,0,1680,0,0,3,9,25480,0,0,0,0,3,32,0,1,1,0
"2296",0,1,0,7,10,8,1950,NA,2007,39,18564,7307,4,1,79756.0390625,16,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"2330",1,1,0,13,1,12,1956,24,3120,35,0,1612,0,NA,99517.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,26208,0,0,0,2,24,0,0,NA,0
"2347",1,0,1,16,10,12,1952,34,2097,37,79352,4710,3,1,79925.296875,14,2,0,0,0,0,0,0,0,0,12,16,127400,0,0,0,0,2,34,0,1,1,0
"2355",1,0,1,12,6,10,1945,NA,2192,44,22686.30078125,1309,0,0,23936.640625,21,2,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,NA,1477,43,12740,2219,3,1,56875,18,3,0,1820,1820,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2363",1,0,1,12,9,10,1963,12,360,26,0,4237,0,0,44590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,NA,40950,0,NA,0,3,41,0,0,NA,0
"2368",0,0,1,13,4,10,1942,NA,1036,48,6391.83984375,3265,0,NA,150737.859375,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"2374",1,0,0,8,5,7,1954,2,1000,35,14560,1563,4,1,39064.48046875,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"2387",0,1,0,16,8,10,1947,NA,1837,42,32760,1151,0,0,32760,19,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,16,0,1,1,0
"2394",1,0,1,10,5,12,1943,NA,2650,47,38220,6443,2,1,40950,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2404",1,0,1,16,8,10,1952,37,2150,37,52780,5318,2,1,95732,14,3,0,0,0,0,0,0,0,0,12,12,43680,0,0,0,0,1,37,0,1,1,0
"2415",0,0,1,7,3,7,1938,NA,2000,52,21840,3911,0,1,91000,21,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"2423",0,0,1,12,7,8,1952,31,2229,32,50960,5691,0,0,62680.80078125,12,1,0,0,0,0,0,0,0,0,12,NA,NA,23660,0,NA,0,1,31,0,1,1,0
"2437",1,0,1,17,9,11,1957,12,872,32,16380,6138,1,1,31941,11,2,0,0,473.200012207031,0,0,260,0,0,15,12,0,0,0,0,0,2,12,0,0,1,0
"2443",1,0,1,12,2,10,1945,NA,2330,45,85540,6008,1,1,89007.1015625,22,3,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,2,13,0,1,1,0
"2445",0,0,1,16,4,11,1955,12,0,35,0,5688,3,1,509600,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"2451",0,0,1,17,6,11,1948,NA,1746,41,65520,1561,0,1,164710,12,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,4,0,1,NA,1
"2540",0,0,1,12,8,11,1954,29,2500,35,74620,2315,0,NA,126035,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"2582",1,0,1,12,1,8,1950,NA,3005,40,46592,17,2,1,76440,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2586",0,0,1,8,9,5,1929,NA,0,60,0,3311,0,NA,25671.099609375,30,4,0,0,4792.06005859375,4792.06005859375,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2609",0,0,1,12,7,10,1947,NA,1530,43,6306.2998046875,2270,1,NA,96824,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"2616",0,0,1,12,3,10,1937,NA,0,53,0,4719,1,1,30261.140625,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2636",0,0,1,12,8,7,1936,NA,1767,53,33124,837,0,1,51098.3203125,31,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,34,3159,38,176540,1544,2,1,195963.046875,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2666",0,1,0,12,8,8,1929,NA,0,60,0,890,0,1,69416.6171875,26,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,NA,56,0,2311,0,NA,43902.0390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2679",0,0,1,13,11,11,1962,20,1692,27,34580,4438,0,1,51615.19921875,16,1,0,0,0,0,0,NA,0,0,12,13,47320,23660,0,0,0,1,20,0,1,NA,1
"2713",1,0,1,15,11,12,1945,NA,3250,44,80080,5770,0,0,104859.296875,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2733",0,0,1,17,3,11,1964,37,1354,26,41860,4873,0,1,81172,6,2,0,0,0,0,0,NA,0,0,12,12,0,33124,0,0,0,1,37,0,1,NA,1
"2734",1,0,1,12,2,11,1950,NA,2250,40,36400,3357,3,1,79716,17,3,3276,0,3276,0,0,0,0,0,6,5,0,0,0,0,0,3,45,0,1,1,0
"2753",1,0,1,14,9,11,1960,6,1954,29,43680,2990,1,1,61898.19921875,6,2,0,0,6370,6370,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"2791",0,0,1,17,7,12,1948,NA,1800,41,30940,6059,1,NA,58786,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"2795",1,0,1,15,11,13,1955,29,2695,34,154700,1379,3,1,163800,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,NA,2300,48,27300,1765,0,1,30940,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2807",1,0,1,12,6,8,1944,NA,2630,45,31240.30078125,4466,0,1,109564,22,2,0,0,0,0,0,0,0,0,12,NA,NA,3521.69995117188,0,NA,0,3,45,0,1,1,0
"2855",0,0,1,12,10,12,1951,4,574,38,4386.2001953125,1839,2,1,29312.919921875,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"2856",1,0,1,12,11,8,1961,4,2058,28,49140,2971,1,1,49243.73828125,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2866",1,0,1,17,11,11,1957,36,2341,32,55692,5049,2,1,51769.8984375,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2871",1,0,1,14,1,7,1951,26,2400,39,18564,878,3,1,39312,16,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,NA,3796,42,59723.30078125,514,2,1,101920,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2892",0,0,1,17,2,10,1959,20,0,31,0,2886,2,1,47684,7,1,0,0,0,0,0,NA,0,0,12,12,120120,47320,0,0,0,1,20,0,0,NA,1
"2915",0,0,1,12,4,12,1958,16,897,31,1201.19995117188,3476,3,1,85405.3203125,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"2927",1,0,0,16,10,11,1950,NA,1896,39,89180,4747,2,1,151151,16,1,0,0,0,0,0,0,0,0,12,12,100884.421875,0,0,0,0,4,36,0,1,1,0
"2928",0,0,1,12,8,10,1940,NA,NA,49,0,3048,0,NA,51298.51953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,3,32,0,0,NA,0
"2929",1,0,1,11,5,12,1957,37,969,32,8435.7001953125,3753,2,1,32168.5,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"2933",1,0,1,12,12,12,1955,16,1840,34,55510,1194,0,0,65975,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,37,0,35,0,6610,0,0,4715.6201171875,9,5,0,0,5585.580078125,0,3619.97998046875,1080,0,0,12,17,22187.619140625,0,0,0,0,1,37,0,0,1,0
"2984",0,0,1,12,8,10,1966,14,1920,25,16380,2375,0,NA,69160,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"2997",1,0,1,12,5,10,1934,NA,2500,55,13650,1777,1,1,50090.0390625,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"3012",0,0,1,16,3,11,1930,NA,931,59,7280,1046,0,1,71926.3984375,37,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"3048",0,0,1,12,1,8,1957,37,NA,33,NA,7204,2,1,16744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,0
"3053",0,0,1,16,10,11,1954,4,2169,35,65520,344,0,1,183820,5,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"3065",1,0,1,12,8,9,1957,9,2600,32,38220,5016,0,0,38220,10,2,0,0,0,0,0,0,0,0,12,12,7280,8554,0,0,0,3,9,0,1,1,0
"3090",0,0,1,15,8,11,1946,NA,615,43,8190,955,1,1,150404.796875,4,3,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,1,20,0,1,NA,1
"3092",0,0,1,12,5,10,1952,37,2000,37,17290,4475,1,NA,53690,14,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,1,37,0,1,NA,1
"3098",0,0,1,12,2,13,1935,NA,1685,55,45176.0390625,5184,0,0,49145.4609375,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3159",1,0,1,14,3,10,1950,NA,3000,40,38766,2316,0,1,135044,17,1,0,0,0,0,0,0,0,0,11,12,52780,30940,0,0,0,1,31,0,1,1,0
"3168",0,0,1,14,12,13,1958,14,900,31,20227.48046875,1786,3,1,56465.5,11,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,14,0,1,NA,1
"3195",1,0,1,17,3,10,1958,37,2500,32,127400,2794,0,1,194376,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"3231",1,0,1,16,3,12,1962,29,2080,28,NA,2299,0,0,142233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,40040,14560,0,0,0,1,29,0,1,NA,0
"3236",1,1,0,6,10,4,1953,32,NA,36,0,5618,0,0,9034.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,910,0,NA,0,3,32,0,0,NA,0
"3253",1,0,1,12,9,11,1948,NA,3428,41,54600,2133,2,1,70048.15625,18,2,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"3259",0,0,1,12,2,11,1954,16,1100,36,11111.099609375,1024,2,0,23669.099609375,NA,2,0,0,0,0,0,0,12558,0,10,8,0,0,0,0,0,3,16,0,1,1,0
"3271",1,0,1,16,12,10,1950,NA,2860,39,54600,2643,2,1,54600,16,4,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,2,34,0,1,1,0
"3277",0,0,1,17,4,8,1949,NA,949,41,10920,4756,0,NA,59579.51953125,18,1,0,902.719970703125,902.719970703125,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3292",1,0,1,12,1,12,1958,43,2068,32,25298,2801,2,1,63700,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"3294",0,0,1,12,12,10,1964,31,1864,25,18200,3708,1,1,63700,2,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"3300",1,0,1,12,5,10,1959,37,2036,31,45500,6455,0,1,83210.3984375,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3303",0,0,1,12,12,10,1952,31,2400,37,93548,2316,0,1,135044,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3322",0,0,1,14,3,10,1964,37,1960,26,19534.060546875,2209,0,0,19534.060546875,6,3,0,0,0,0,0,0,0,0,12,12,43680,910,0,0,0,1,31,0,1,1,0
"3336",0,0,1,13,1,9,1960,31,441,30,9100,6884,1,1,136864,8,5,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,1,31,0,0,NA,1
"3352",0,0,0,12,12,11,1955,36,1840,34,64610,4747,2,1,151151,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,NA,44,0,1713,0,0,45918.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1572.47998046875,NA,NA,0,0,2,13,0,0,NA,0
"3388",0,0,1,12,8,9,1952,9,1601,37,NA,558,0,1,82671.6796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5581.93994140625,NA,NA,0,0,1,28,0,1,NA,0
"3392",0,0,1,12,4,12,1946,NA,0,44,0,6710,2,1,200928,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,46,1730,34,81900,3398,2,1,82992,11,2,0,0,0,0,0,0,0,0,12,14,0,63700,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,NA,404,40,4368,1294,4,1,11575.2001953125,5,3,0,0,0,0,0,NA,0,0,14,12,58240,0,0,0,0,3,42,0,1,NA,1
"3419",0,0,1,17,12,10,1953,34,896,36,45500,5290,2,1,249340,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"3425",1,0,1,17,6,10,1949,NA,2680,40,91000,4027,2,1,93730,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,NA,2500,42,38220,523,0,0,43680,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,4,0,36,0,4541,3,1,127400,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"3449",0,1,0,9,9,5,1955,17,0,34,0,1635,1,1,23660,11,3,0,0,0,0,0,NA,0,0,6,2,0,0,0,0,0,3,17,0,0,NA,1
"3454",1,0,1,16,12,8,1951,10,2580,38,32214,50,1,1,117572,13,2,0,0,0,0,0,0,0,0,12,9,0,26899.599609375,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,14,2816,37,45554.6015625,2666,3,1,62833.6796875,15,2,0,0,0,0,0,0,0,0,12,12,20020,25480,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,NA,1592,50,72800,5795,0,1,334880,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3493",1,0,1,12,2,10,1963,21,2563,27,60060,7170,0,0,60060,4,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,4,0,1,1,0
"3523",1,0,1,12,8,7,1951,4,1134,38,21008.259765625,6401,0,0,23660,16,2,0,0,647.919982910156,0,0,356,0,0,12,8,0,59150,0,0,0,4,4,0,1,1,0
"3527",1,0,1,16,11,12,1958,22,1968,30,38190.87890625,313,2,1,73710,8,3,0,0,0,0,0,0,0,0,12,17,46930.51953125,35196.98046875,0,0,0,2,22,0,1,1,0
"3532",0,0,1,12,10,11,1941,NA,1330,48,17290,1626,0,1,66430,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,NA,0,48,0,5337,2,NA,83356,11,4,0,0,0,0,0,NA,18200,0,NA,NA,NA,NA,NA,NA,0,1,18,0,0,NA,1
"3541",1,0,1,12,2,8,1940,NA,3139,50,10790.7802734375,3728,0,1,15870.400390625,29,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"3545",0,0,1,13,9,12,1958,16,2175,31,2320.5,1719,2,1,23696.400390625,7,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"3582",1,0,1,17,9,9,1948,NA,1972,41,72605.2578125,3015,2,1,72901.921875,15,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,2,24,0,1,1,0
"3591",0,0,0,12,11,8,1947,NA,1976,42,28208.1796875,4416,0,1,95366.1796875,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3595",1,0,1,16,9,13,1964,24,2525,25,48230,6456,0,1,63700,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3599",0,0,1,9,6,10,1955,34,2376,34,10920,1467,3,0,15528.240234375,2,3,0,0,0,0,0,0,4608.240234375,0,7,NA,NA,0,0,NA,0,2,34,0,1,1,0
"3601",0,1,0,12,10,8,1961,13,0,28,0,2704,3,1,71713.4609375,2,4,0,0,0,0,0,NA,0,0,11,NA,NA,5460,0,NA,0,2,13,0,0,NA,1
"3627",1,0,1,17,11,10,1955,29,2250,34,66804.921875,458,0,1,104426.140625,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3630",1,0,1,15,1,12,1959,36,1650,31,19110,2214,0,0,19110,8,2,0,0,0,0,0,0,0,0,NA,16,NA,NA,NA,NA,0,4,36,0,1,1,0
"3646",0,0,1,11,12,10,1932,NA,2000,58,30940,2314,0,1,83720,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3672",0,0,1,12,9,9,1933,NA,1440,56,25844,1870,0,1,86632,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"3676",1,0,1,17,6,11,1934,NA,2724,55,182000,3304,0,1,220014.34375,27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3710",0,0,1,16,6,10,1948,NA,2040,41,40586,2719,0,1,188734,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3714",0,0,1,12,6,7,1960,22,1943,29,54600,330,0,0,60060,6,2,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,2,22,0,1,1,0
"3726",0,0,1,16,5,11,1961,29,1715,28,81900,1798,0,0,81900,7,3,0,0,0,0,0,0,0,0,14,16,145600,45500,0,0,0,1,31,0,1,1,0
"3762",0,0,1,15,9,12,1940,NA,1920,49,62160.28125,4551,0,NA,138600.28125,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"3772",0,0,1,17,1,10,1946,NA,3140,44,38220,533,2,NA,95679.21875,23,1,0,0,0,0,0,NA,8736,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"3780",1,0,1,13,6,10,1935,NA,1800,56,20020,7315,0,1,47320,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3814",0,0,1,12,8,7,1953,4,1880,36,30030,2201,4,1,65884,7,3,728,0,728,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3818",1,0,1,12,6,10,1958,36,1546,31,57239,2982,2,1,66087.84375,8,1,0,0,0,0,0,0,0,0,12,12,87724,41860,0,0,0,6,NA,0,1,1,0
"3830",1,0,0,14,2,10,1936,NA,1928,54,78294.578125,3800,0,1,99626.796875,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3872",0,0,1,13,8,9,1962,26,150,27,1037.40002441406,905,2,1,16434.599609375,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,0,NA,1
"3886",0,0,1,17,1,11,1947,NA,1574,43,39537.6796875,109,2,1,42375.05859375,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3951",1,0,1,16,3,13,1946,NA,3388,44,69160,2683,4,1,91980.9765625,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"3953",0,0,1,16,2,9,1951,34,1712,39,48048,1345,0,0,49504,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"3958",0,0,1,13,8,12,1948,NA,522,41,7280,1949,0,1,147420,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
