"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"2609",0,0,1,12,7,10,1947,765,31,5576,674,2,NA,91184,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,NA,1
"2616",0,0,1,12,3,10,1937,0,43,0,4685,7,1,74374,5,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"2633",0,NA,NA,11,NA,10,NA,0,52,0,2063,0,NA,20542.640625,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"2636",0,0,1,12,8,7,1936,2080,42,31258.400390625,3429,1,1,119831.5234375,21,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,1
"2654",1,0,1,17,10,10,1951,2320,27,39360,1601,0,1,73242.3984375,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,88,0,1,1,0
"2666",0,1,0,12,8,8,1929,0,49,0,572,0,1,94214.71875,24,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,45,0,4127,1,NA,76555.203125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,0
"2695",1,0,1,13,NA,11,NA,1600,36,16400,6303,0,1,16400,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,11,0,1,1,0
"2701",1,0,1,12,6,11,1924,1040,54,19680,2169,0,1,74131.28125,31,0.600000023841858,0,8334.48046875,8334.48046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,51,0,1,1,0
"2713",1,0,1,15,11,12,1945,2750,33,61969.0390625,3176,2,1,61969.0390625,12,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,61,0,1,1,0
"2721",0,NA,NA,12,NA,11,NA,0,25,0,1812,0,NA,73800,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,1,0,NA,1
"2725",1,0,1,16,11,12,1953,2277,25,41000,2192,0,1,77080,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,71,0,1,1,0
"2734",1,0,1,12,2,11,1950,2830,29,39360,1591,1,1,39360,8,0.800000011920929,0,0,0,0,0,0,0,0,7,6,54615.28125,0,0,0,0,3,45,31,0,1,1,0
"2801",1,0,1,12,12,12,1941,2520,37,57892,1212,0,1,86756,16,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,61,0,1,1,0
"2804",1,1,0,5,3,8,1925,2295,52,22192.48046875,305,1,1,28496.640625,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,33,0,1,1,0
"2807",1,0,1,12,6,8,1944,2080,34,62254.3984375,4849,2,1,97186.3984375,13,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,51,0,1,1,0
"2839",1,0,1,16,12,10,1927,3750,51,327996.71875,1243,0,1,327996.71875,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,62,0,1,1,0
"2855",0,0,1,12,10,12,1951,2000,27,24085.0390625,3898,0,1,122452.2421875,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"2871",1,0,1,14,1,7,1951,2121,28,56809.6015625,2548,1,1,66551.203125,5,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,81,0,1,1,0
"2882",1,0,1,14,12,9,1947,3374,31,57400,4215,1,1,88560,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"2919",0,0,1,12,2,11,1922,0,57,0,4965,0,NA,72186.2421875,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"2927",1,0,0,16,10,11,1950,1760,28,42640,5115,1,1,74062.3984375,7,0.600000023841858,0,0,0,0,0,0,0,0,12,12,75440,11808,0,0,0,4,36,NA,0,1,1,0
"2966",0,NA,NA,11,NA,5,NA,0,40,0,2814,0,NA,21939.919921875,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"2968",0,NA,NA,16,NA,9,NA,2000,25,NA,4647,0,NA,100040,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,1,NA,0
"2995",0,0,1,10,NA,9,NA,1220,27,18368,1666,3,NA,58056,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"2997",1,0,1,12,5,10,1934,2205,44,32800,3046,2,1,56744,23,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,42,0,1,1,0
"3012",0,0,1,16,3,11,1930,1330,47,42640,4925,0,1,157440,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"3033",1,1,0,14,9,6,1952,2008,26,59040,3569,1,1,59040,3,0.400000005960464,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,37,92,0,1,1,0
"3077",1,0,1,16,1,12,1928,2304,51,216808,3420,0,1,217096.640625,27,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,85,0,1,1,0
"3090",0,0,1,15,8,11,1946,0,33,0,292,2,1,92102.3984375,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,65600,0,0,0,0,1,20,NA,0,0,NA,1
"3092",0,0,1,12,5,10,1952,2140,26,18040,3003,0,NA,24600,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,1
"3098",0,0,1,12,2,13,1935,2000,44,NA,4093,0,0,119339.5234375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,11,984,0,0,0,0,1,37,NA,0,1,NA,0
"3099",0,0,1,14,11,12,1928,660,50,0,3420,0,1,217096.640625,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,1,NA,1
"3111",1,0,1,8,8,9,1924,2860,54,28342.48046875,5552,3,1,57996.9609375,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,11,0,1,1,0
"3144",0,NA,NA,12,NA,12,NA,0,27,0,6185,1,NA,34007.0390625,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,0,NA,1
"3159",1,0,1,14,3,10,1950,2775,29,41656,683,0,1,81245.6015625,7,0.300000011920929,0,0,590.400024414062,590.400024414062,0,0,0,0,11,12,57400,18040,0,0,0,1,31,85,0,1,1,0
"3169",1,0,1,16,10,13,1918,2000,60,41879.0390625,2154,0,1,101775.1171875,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,71,0,1,1,0
"3174",0,0,1,8,NA,12,NA,880,32,6822.39990234375,2582,5,0,17056,9,NA,0,0,15940.7998046875,0,0,1740,0,3120,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,0,1,0
"3229",1,0,1,12,5,12,1924,2285,54,55104,4424,0,1,78838.078125,34,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,43,0,1,1,0
"3236",1,1,0,6,10,4,1953,NA,25,0,350,0,0,46152.87890625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,0,NA,0,3,32,NA,0,0,NA,0
"3253",1,0,1,12,9,11,1948,2570,30,39360,3067,3,1,39474.80078125,9,1.29999995231628,0,0,0,0,0,0,0,0,7,4,20828,0,0,0,0,3,3,61,0,1,1,0
"3259",0,0,1,12,2,11,1954,0,25,0,2660,2,1,55924,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,9,65600,0,0,0,0,3,16,NA,0,0,NA,1
"3271",1,0,1,16,12,10,1950,2340,28,37720,3769,0,1,52480,7,0.5,0,0,0,0,0,0,0,0,13,12,3772,16400,0,0,0,2,34,87,0,1,1,0
"3303",0,0,1,12,12,10,1952,1880,26,37720,683,0,1,81245.6015625,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"3304",1,0,1,17,7,11,1918,3191,60,71176,314,0,1,90856,40,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,88,0,1,1,0
"3344",1,0,1,16,NA,10,NA,60,60,0,396,0,NA,27515.919921875,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,0,0
"3354",1,0,1,4,8,13,1945,NA,33,0,2043,4,0,27125.599609375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,0,0,2,13,NA,0,0,NA,0
"3392",0,0,1,12,4,12,1946,0,33,0,4952,2,1,95218.3984375,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,0,NA,1
"3412",0,0,0,14,1,12,1950,2100,29,24764,3141,1,1,124640,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,62812,36080,0,0,0,3,42,NA,0,1,NA,1
"3419",0,0,1,17,12,10,1953,572,25,0,1820,1,NA,77945.921875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,42197.19921875,0,NA,1,2,34,NA,1,0,NA,0
"3425",1,0,1,17,6,10,1949,2000,29,49200,3783,0,1,96809.203125,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,44,0,1,1,0
"3426",0,0,1,14,12,12,1946,1376,31,26568,3737,2,0,33377.28125,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,33,0,1,1,0
"3444",0,0,1,17,12,10,1953,120,25,2624,1055,3,1,89468.5625,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"3454",1,0,1,16,12,8,1951,1987,27,20992,503,0,1,34440,6,0.400000005960464,0,0,0,0,0,0,0,0,12,9,42640,19680,0,0,0,3,10,87,0,1,1,0
"3478",1,0,1,12,2,9,1953,2794,26,49495.19921875,3303,1,1,49560.80078125,5,0.5,0,0,0,0,0,0,0,0,12,12,3860.56005859375,2043.43994140625,0,0,0,2,14,61,0,1,1,0
"3488",0,0,1,17,9,11,1939,1010,39,21320,2923,3,1,110126,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,1,NA,1
"3498",0,0,1,12,4,9,1919,0,60,0,3275,0,0,26272.80078125,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,1,0
"3513",0,0,1,8,3,7,1923,520,56,6822.39990234375,873,0,1,29172.3203125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"3519",0,NA,NA,12,1,10,1952,1944,27,22960,4658,0,NA,121688,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"3523",1,0,1,12,8,7,1951,880,27,NA,2790,0,0,104756.640625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,10,78496.9609375,12877.2802734375,0,0,0,4,4,NA,0,1,NA,0
"3532",0,0,1,12,10,11,1941,0,37,0,255,4,1,64963.6796875,NA,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"3534",0,0,1,16,2,8,1942,0,37,0,5020,2,1,132840,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,0,0,NA,1
"3580",1,0,1,17,1,9,1923,1560,57,34768,3063,0,1,43624,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,87,0,1,1,0
"3582",1,0,1,17,9,9,1948,2021,30,47560,4214,0,1,79048,8,0.300000011920929,0,0,0,0,0,0,0,0,12,10,59040,37720,0,0,0,2,24,92,0,1,1,0
"3588",1,0,1,16,2,10,1947,3584,32,157440,2522,2,1,236160,11,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,61,0,1,1,0
"3591",0,0,0,12,11,8,1947,2334,31,16400,5674,2,1,107387.203125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"3614",0,0,1,11,1,7,1927,0,52,0,5223,1,NA,38376,25,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,0,0,NA,1
"3646",0,0,1,11,12,10,1932,2048,47,18040,4071,2,1,77539.203125,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"3672",0,0,1,12,9,9,1933,1824,45,23616,44,1,1,116112,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,1,NA,1
"3676",1,0,1,17,6,11,1934,3672,44,229600,5372,2,1,253216,23,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,88,0,1,1,0
"3710",0,0,1,16,6,10,1948,0,30,0,3455,2,1,145960,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"3723",1,0,1,3,NA,7,NA,800,31,16400,2485,0,1,46313.6015625,11,0.5,0,6560,6560,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,1,0,1,0
"3759",0,0,1,12,11,10,1929,0,49,0,2518,0,1,122016,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"3760",1,NA,NA,9,1,8,1926,NA,53,0,3084,0,NA,13120,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,0
"3772",0,0,1,17,1,10,1946,2295,33,75607.28125,5900,2,NA,190994.40625,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,0,1,NA,1
"3780",1,0,1,13,6,10,1935,1948,38,39360,4129,1,1,39360,20,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,34,0,1,1,0
"3814",0,0,1,12,8,7,1953,0,25,0,5613,3,1,19496.3203125,1,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"3830",1,0,0,14,2,10,1936,1920,43,68853.7578125,193,0,1,89429.203125,22,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
"3867",1,0,1,8,12,8,1920,1880,58,29024.720703125,4203,0,1,76696.2421875,37,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3881",0,1,0,16,NA,4,NA,1520,28,36080,916,0,0,36080,2,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,46,87,0,1,1,0
"3886",0,0,1,17,1,11,1947,0,32,0,4057,2,1,4920,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"3904",1,0,1,13,NA,7,NA,2016,36,52480,5433,0,1,69785.28125,17,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,43,0,1,1,0
"3908",0,1,0,12,4,10,1922,1295,57,19680,5080,0,0,54644.80078125,35,0.400000005960464,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,16,87,0,1,1,0
"3912",1,0,1,9,NA,10,NA,2000,51,NA,2715,1,NA,82124.640625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,0
"3936",1,0,1,12,8,8,1920,1725,58,42935.19921875,4605,0,1,46598.9609375,37,0.300000011920929,0,0,3201.28002929688,3201.28002929688,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"3951",1,0,1,16,3,13,1946,3521,33,31816,4444,1,1,33128,7,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3953",0,0,1,16,2,9,1951,1574,28,41000,2973,0,0,41328,6,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,32800,0,NA,0,2,34,87,0,1,1,0
"3958",0,0,1,13,8,12,1948,0,29,0,4614,3,1,78815.1171875,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,NA,1
"3959",1,0,1,12,8,10,1923,2673,55,54120,3837,0,1,85772,34,0.400000005960464,0,0,0,0,0,0,0,0,8,6,6094.240234375,0,0,0,0,2,34,55,0,1,1,0
"3980",1,0,1,10,7,10,1937,2876,41,104960,4669,0,0,104960,21,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,32,0,1,1,0
"4116",1,0,1,13,2,8,1935,1920,44,56468.48046875,1296,2,1,81570.3203125,23,0.600000023841858,0,0,23789.83984375,23789.83984375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,92,0,1,1,0
"4128",1,0,1,14,5,11,1952,2137,26,47560,56,1,1,48445.6015625,5,0.5,0,0,0,0,0,0,0,0,12,12,42640,16400,0,0,0,3,34,82,0,1,1,0
"4131",0,0,1,12,5,9,1950,0,29,0,2566,2,1,65928,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"4144",1,0,1,7,1,11,1926,1800,53,47369.76171875,304,0,1,55963.359375,32,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,2,34,92,0,1,1,0
"4151",0,1,0,12,7,7,1935,2920,43,29520,4874,0,1,88560,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,1,NA,1
"4157",1,0,1,17,9,8,1948,3528,30,59204,434,0,1,109798,7,0.300000011920929,0,0,0,0,0,0,0,0,12,12,492,0,0,0,0,2,21,55,0,1,1,0
"4171",0,0,1,17,1,12,1931,1025,48,65600,4494,0,1,287656,18,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"4172",0,0,1,10,2,10,1921,1350,58,10332,4296,0,0,30126.80078125,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4190",0,0,1,17,4,11,1946,2024,32,71504,1421,0,1,171334.078125,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"4193",1,1,0,14,9,10,1922,1348,56,18040,2480,1,1,39360,34,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4197",0,0,1,16,1,9,1951,1666,28,31160,4214,0,1,79048,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"4224",1,0,1,12,11,13,1950,2048,28,50840,4529,2,1,50859.6796875,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,43,0,1,1,0
"4231",0,0,1,16,9,10,1951,1700,27,32800,4164,1,1,75702.3984375,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"4249",1,0,1,15,5,11,1947,1122,32,20336,2293,3,1,20336,11,1.29999995231628,0,0,0,0,0,0,0,0,12,NA,NA,18991.19921875,0,NA,0,2,13,51,0,1,1,0
"4265",0,0,1,6,6,9,1924,0,55,0,20,0,0,6386.16015625,NA,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,0,1,0
"4267",0,0,1,12,12,10,1947,0,31,0,2522,2,1,236160,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,29,NA,0,0,NA,1
"4283",1,0,1,17,3,11,1942,1800,37,63960,4538,1,1,85280,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,87,0,1,1,0
"4333",1,0,1,16,5,9,1941,1057,38,103320,1804,1,1,109880,17,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,43,0,1,1,0
"4377",0,0,1,16,1,12,1950,2280,29,38540,3068,0,0,38540,4,0.300000011920929,0,0,0,0,0,0,0,0,12,12,104960,0,0,0,0,3,3,87,0,1,1,0
"4397",1,0,1,11,7,8,1940,2000,38,26568,1811,2,1,27158.400390625,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,62,0,1,1,0
"4437",1,0,1,14,4,9,1920,1937,59,131200,2019,0,1,223040,38,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,30,0,1,1,0
"4438",1,0,0,12,8,10,1949,2174,29,55760,3322,3,1,76424,9,1.5,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,4,85,0,1,1,0
"4442",0,0,1,12,4,11,1922,840,57,6107.35986328125,5534,0,1,77922.9609375,27,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"4478",1,0,1,12,7,10,1947,1960,30,13120,2190,3,1,22960,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,21,0,1,1,0
"4490",0,1,0,8,5,7,1924,1092,54,3621.1201171875,1573,4,0,13133.1201171875,20,1,0,0,14602.5595703125,0,0,1752,0,2700,NA,NA,NA,NA,NA,NA,0,3,9,83,0,1,1,0
"4529",0,0,1,14,12,12,1941,1984,37,41000,2342,1,0,44280,15,0.300000011920929,0,0,0,0,0,0,3280,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"4553",1,0,1,14,NA,12,NA,2260,27,21320,2622,3,1,34440,8,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,42,0,1,1,0
"4591",1,0,1,17,12,8,1953,3038,25,61290.078125,3446,1,1,65554.078125,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,82,0,1,1,0
"4595",1,0,1,8,NA,10,NA,2193,51,36080,4889,0,1,68224,30,0.300000011920929,2624,0,2624,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,11,0,1,1,0
"4597",1,0,1,13,12,13,1926,2310,52,52988.3984375,1479,1,1,104960,31,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,71,0,1,1,0
"4603",1,0,1,12,7,8,1942,2068,37,55523.83984375,3200,2,1,55523.83984375,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"4632",1,1,0,17,10,13,1926,2405,52,131200,3691,0,1,152356,29,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
"4650",0,0,1,12,7,12,1951,1994,27,39360,2615,2,1,121491.203125,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,1,NA,1
"4693",1,0,1,11,6,11,1928,2208,50,82000,1774,0,1,82000,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"4768",1,1,0,11,11,7,1936,3448,42,29520,5105,1,1,82957.7578125,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,61,0,1,1,0
"4776",0,0,1,11,11,7,1953,563,26,NA,5467,0,NA,72307.6015625,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,0
"4778",0,0,1,12,1,11,1953,2000,26,25584,5421,1,1,76752,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,1,NA,1
"4781",1,0,1,12,6,8,1952,1960,26,30176,1333,1,1,34112,5,0.400000005960464,0,0,0,0,0,0,0,0,12,12,32360.48046875,5904,0,0,0,3,32,51,0,1,1,0
"4801",0,0,1,13,6,7,1940,520,38,5949.919921875,2434,5,NA,55776.3984375,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,1
"4806",0,0,1,17,9,10,1953,770,25,NA,3804,0,NA,86592,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,34522,0,0,0,1,1,37,NA,1,1,NA,0
"4818",0,0,1,12,3,8,1933,1895,46,41656,2242,0,0,41656,10,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
"4855",0,0,1,13,11,8,1949,0,29,0,2964,1,1,52480,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,4683.83984375,0,0,0,2,24,NA,0,0,NA,1
"4857",1,0,1,14,10,11,1945,624,33,19680,4068,0,0,29848,12,0.5,0,0,0,0,0,0,0,0,11,NA,NA,11676.7998046875,0,NA,0,4,4,84,0,1,1,0
"4861",0,0,1,12,6,6,1918,0,59,0,1907,2,0,29602,20,0.600000023841858,0,0,17285.599609375,7084.7998046875,0,110,0,3000,NA,NA,NA,NA,NA,NA,0,2,26,NA,0,0,1,0
"4869",0,0,1,12,11,11,1953,0,25,0,4498,2,1,40180,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,8,8,57400,0,0,0,0,4,4,NA,0,0,NA,1
