"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"40526",0,0,1,17,4,11,1956,3400,35,19250,7355,0,0,24500,11,2,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,4,0,1,1,0
"40546",0,0,1,12,6,12,1957,2285,33,53812.5,5492,2,1,131862.5,9,1,0,0,0,0,0,NA,0,0,NA,12,0,NA,NA,0,0,4,4,0,1,NA,1
"40566",1,1,0,15,3,11,1961,2000,30,34650,7603,0,0,34650,10,1,0,0,0,0,0,0,0,0,14,10,31500,47250,0,0,0,3,45,0,1,1,0
"40584",1,0,1,12,4,11,1949,2520,42,21000,5888,1,1,49574,18,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,14,0,1,1,0
"40585",0,0,1,16,4,11,1958,1365,33,16184,5840,3,1,37184,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"40591",0,0,1,13,5,11,1949,1020,41,16275,7107,2,1,109025,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"40601",0,0,1,12,11,10,1947,2000,43,52500,1644,0,1,137725,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"40611",0,0,1,16,1,11,1956,416,35,17165.75,6618,2,1,89680.5,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"40639",0,0,1,14,11,13,1955,151,35,2625,1949,2,1,56880.25,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"40650",1,0,1,12,2,9,1947,1974,44,96600,4768,0,1,184450,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"40676",1,0,1,8,7,6,1949,0,41,0,3661,0,0,7637,17,5,0,0,7637,7637,0,0,0,0,NA,NA,NA,0,0,NA,0,3,41,0,0,1,0
"40732",0,0,1,14,10,10,1951,2040,39,21000,4507,0,1,40075,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"40733",1,0,1,12,7,11,1950,1944,40,49000,1357,2,1,93975,16,1,0,875,875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"40743",0,0,1,14,6,10,1951,2640,39,20125,1991,3,1,50135.75,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"40751",1,0,1,17,8,8,1947,2714,43,107068.5,6038,3,1,116200,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"40752",1,0,1,12,8,10,1944,2424,47,61250,3423,0,1,102714.5,22,2,1127,0,1127,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"40782",1,0,1,13,9,11,1961,2844,29,31500,5260,2,1,31500,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"40805",1,0,1,16,10,9,1961,2178,29,70000,5604,1,1,138600,5,1,0,0,0,0,0,0,0,0,NA,16,40950,NA,NA,0,0,2,34,0,1,1,0
"40821",1,0,1,14,3,12,1954,2000,37,57750,1021,2,1,66500,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"40822",0,0,0,12,8,10,1948,2072,42,16100,1926,0,1,32725,1,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"40836",0,0,1,13,8,8,1963,0,27,0,3559,2,1,91000,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"40845",0,1,0,12,6,4,1941,1948,50,28974.75,8395,2,0,112974.75,NA,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"40856",0,0,1,16,2,11,1948,1960,43,38500,8235,2,1,133262.5,16,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"40864",1,0,1,14,9,7,1931,2000,59,70000,334,0,1,172200,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"40877",0,0,1,15,11,11,1951,355,39,437.5,7571,6,1,101675,3,2,0,0,0,0,0,NA,0,0,NA,10,24970.75,NA,NA,0,0,2,26,0,0,NA,1
"40903",1,0,1,12,8,8,1952,2078,38,38850,4863,4,1,41569.5,14,2,0,1197,1197,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"40912",1,0,1,12,12,11,1954,1881,36,40250,6128,3,1,82775,12,2,0,1400,1400,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"40923",1,0,1,9,1,10,1947,2256,44,49000,3140,4,1,57750,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"40969",1,0,1,16,5,12,1960,2299,31,29400,5726,0,0,29400,7,1,0,0,0,0,0,0,0,0,15,17,94500,28000,0,0,0,3,1,0,1,1,0
"40987",0,0,1,16,9,8,1948,1976,42,52500,5857,1,0,61162.5,3,2,0,0,0,0,0,0,7875,0,14,16,0,0,0,0,0,2,48,0,1,1,0
"40993",1,0,1,17,3,12,1947,3300,44,166075,3067,3,1,287962.5,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41001",0,0,1,17,9,10,1945,1692,45,69685,1998,2,0,80220,24,1,0,0,0,0,0,0,10500,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"41027",0,0,1,10,3,11,1958,669,33,3500,2772,2,NA,40250,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"41033",0,0,1,14,10,9,1952,1533,38,12250,8196,2,0,27300,4,4,0,0,1561,0,0,892,0,0,6,NA,NA,0,0,NA,0,1,29,0,1,1,0
"41053",0,0,1,12,5,12,1961,2152,30,32725,4068,1,0,34317.5,12,2,0,0,0,0,0,0,953.75,0,13,12,0,32375,0,0,0,1,31,0,1,1,0
"41074",1,0,1,12,9,6,1955,600,35,NA,5802,3,1,22016.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,0
"41081",0,0,1,17,10,11,1955,960,35,28525,8511,2,1,84451.5,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"41101",1,0,1,12,8,9,1954,3120,36,28980,1325,2,1,70000,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"41106",1,0,1,16,12,9,1947,2205,42,70000,3386,2,1,70000,18,2,0,0,0,0,0,0,0,0,13,NA,NA,19250,0,NA,0,1,31,0,1,1,0
"41125",1,0,1,17,4,9,1959,2205,31,50750,2284,0,1,110250,9,1,0,0,0,0,0,0,0,0,12,NA,NA,70000,0,NA,0,4,43,0,1,1,0
"41128",0,0,1,6,10,11,1932,NA,58,0,7763,0,NA,29706.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,0
"41130",1,0,1,17,5,12,1941,2392,49,113750,2648,0,1,160650,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41143",1,0,1,13,8,11,1949,520,41,18788,5557,1,1,103404,22,1,0,6300,6300,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"41165",1,0,1,10,9,11,1930,1995,60,49000,2789,0,1,80500,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"41189",0,0,1,14,4,12,1964,1568,27,17325,6604,0,0,17508.75,5,2,183.75,0,183.75,0,0,0,0,0,9,12,112000,0,0,0,0,2,13,0,1,1,0
"41190",1,0,1,12,7,11,1964,2600,26,55650,1019,0,1,77577.5,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"41196",1,0,1,14,1,10,1953,2160,38,91000,7926,3,1,138250,14,3,0,0,0,0,0,0,0,0,11,14,117250,0,0,0,0,3,42,0,1,1,0
"41199",1,0,1,8,8,10,1963,1704,27,10500,2968,0,1,26425,3,2,0,0,0,0,0,0,0,0,11,NA,NA,31500,0,NA,0,3,41,0,1,1,0
"41230",1,0,0,16,5,11,1957,1715,33,52500,1830,0,0,53375,5,2,0,0,0,0,0,0,0,0,12,12,62125,22750,0,0,0,1,6,0,1,1,0
"41249",1,0,1,15,4,10,1932,1926,59,117250,7917,0,1,142100,35,1,0,0,0,0,0,0,0,0,NA,10,0,NA,NA,0,0,3,42,0,1,1,0
"41288",1,0,1,16,4,11,1951,2480,40,197750,3378,1,1,201825.75,16,2,0,0,0,0,0,0,0,0,12,8,66500,0,0,0,0,1,20,0,1,1,0
"41310",0,0,1,16,12,10,1961,2205,29,70000,367,0,1,179200,9,3,0,0,0,0,0,NA,0,0,12,12,26194,36750,0,0,0,4,4,0,1,NA,1
"41312",0,0,1,17,12,10,1937,1932,54,35000,6897,0,NA,57925,20,3,0,910,910,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"41322",1,0,1,15,6,11,1957,NA,33,0,3605,0,0,81025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,45500,0,0,0,0,3,3,0,0,NA,0
"41365",1,0,1,16,6,10,1935,2550,55,41606.25,7147,0,1,98875,31,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"41366",0,0,1,14,3,11,1939,0,52,0,7344,0,NA,63350,28,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"41379",1,0,1,14,11,12,1951,2147,39,145250,3342,3,1,148050,15,1,0,0,0,0,0,0,0,0,16,16,0,924,0,0,0,1,29,0,1,1,0
"41384",0,0,1,16,3,11,1950,1245,41,29750,4335,2,1,149887.5,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"41427",0,0,1,13,6,11,1954,1713,37,56273,5557,1,NA,103404,16,1,0,0,0,0,0,NA,12285,0,12,12,0,9240,0,0,0,1,31,0,1,NA,1
"41429",1,0,1,12,4,13,1963,2591,28,43750,7960,0,1,92225,10,2,0,0,0,0,0,0,0,0,12,12,48380.5,2800,0,0,0,2,48,0,1,1,0
"41455",1,0,1,12,8,11,1930,2075,60,21840,7419,0,1,44555,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"41466",0,0,1,12,9,11,1938,1840,52,33250,3583,0,0,33250,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"41467",1,0,1,12,9,10,1936,2000,54,76282.5,4806,0,1,100488.5,30,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"41477",0,0,1,16,12,10,1948,1896,42,43750,7057,1,1,105000,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"41493",0,0,1,17,1,13,1959,1304,32,21612.5,4113,0,1,107917.25,10,1,0,0,0,0,0,NA,0,0,16,17,13387.5,33775,0,0,0,4,46,0,1,NA,1
"41494",0,1,0,12,12,12,1945,1952,45,40250,7532,1,1,111769,21,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"41499",1,0,1,14,12,13,1961,2700,29,37724.75,5329,1,1,77626.5,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"41514",0,0,1,16,10,12,1949,1200,41,21840,406,3,1,179340,3,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"41535",1,0,1,13,4,10,1957,2600,34,18900,8472,0,0,18900,9,1,0,0,0,0,0,0,0,0,14,NA,NA,0,0,NA,0,3,35,0,0,1,0
"41537",1,0,1,12,3,12,1952,1924,39,49000,8916,0,1,94500,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41552",0,1,0,13,11,8,1962,1664,28,20125,3105,2,1,56875,5,2,0,0,0,0,0,NA,0,0,12,NA,NA,14000,0,NA,0,6,NA,0,1,NA,1
"41553",0,0,1,17,4,8,1954,2113,37,47250,4045,2,NA,115179.75,19,1,0,0,0,0,0,NA,8750,0,12,NA,NA,69125,0,NA,0,3,45,0,1,NA,1
"41555",0,0,1,17,1,9,1957,2205,34,85750,4363,0,1,145600,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"41569",0,0,1,12,5,5,1950,1978,41,20125,7905,0,0,32030.25,10,4,0,8405.25,8405.25,0,0,0,0,0,8,NA,NA,0,0,NA,0,1,37,0,1,1,0
"41571",0,1,0,12,1,12,1957,344,34,3500,7289,1,0,7560,10,3,0,0,6982.5,0,0,1670,0,2320,12,8,0,26250,0,0,0,2,24,1,0,1,0
"41572",1,0,1,12,6,12,1957,1300,33,15750,704,3,0,29204,2,1,0,0,21504,0,0,5400,0,6888,16,14,84000,7437.5,0,0,0,2,12,0,1,1,0
"41581",0,0,1,17,2,13,1951,922,40,26783.75,7346,0,0,26810,21,2,0,0,0,0,0,0,0,0,16,16,1881.25,0,0,0,0,1,18,0,1,1,0
"41597",0,0,1,16,9,7,1948,2500,41,53375,6116,1,1,139562.5,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"41598",1,0,1,12,12,6,1957,4680,33,56595,3061,2,1,155750,9,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"41609",0,NA,NA,16,9,12,1965,1368,25,NA,2758,0,0,35588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,0
"41625",1,0,1,16,1,11,1963,2250,28,70000,6371,0,1,122850,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"41650",0,0,1,11,12,5,1964,705,26,4655,7166,2,0,12026,NA,2,0,0,0,0,0,NA,0,0,NA,7,43706.25,NA,NA,0,0,2,21,0,1,NA,1
"41683",0,0,1,12,6,12,1930,1680,60,29750,4509,0,1,228462.5,36,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"41693",0,0,1,14,12,10,1946,485,44,8750,1594,0,NA,65187.5,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"41700",1,0,1,17,7,13,1944,2940,46,83947.5,6532,0,0,171158.75,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"41752",1,1,0,12,5,9,1946,1936,44,50750,3554,0,0,57750,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"41769",0,0,1,17,6,10,1951,332,40,1137.5,8305,4,1,82512.5,NA,1,0,0,0,0,0,NA,0,0,12,14,1575,0,0,0,0,3,19,0,1,NA,1
"41772",0,0,1,14,1,11,1966,1738,25,15750,1272,0,1,47320,5,3,0,4375,4375,0,0,NA,0,0,12,15,131425,28000,0,0,0,2,21,0,1,NA,1
"41774",1,0,1,16,8,11,1953,2500,37,54250,4409,2,1,57466.5,13,3,0,0,0,0,0,0,0,0,17,17,91000,65903.25,0,0,0,3,9,0,1,1,0
"41776",0,0,1,17,5,11,1952,2134,39,25408.25,3761,0,0,26251.75,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"41777",0,0,1,12,11,8,1946,4,44,1400,2086,2,1,69961.5,20,4,1093.75,0,1093.75,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"41785",1,0,1,16,5,10,1945,2187,46,69287.75,4956,0,1,199150,21,3,0,0,0,0,0,0,0,0,13,NA,NA,0,0,NA,0,3,42,0,1,1,0
"41791",0,0,1,17,12,9,1952,1800,38,86661.75,4331,0,1,178984.75,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"41794",0,0,1,16,4,11,1955,233,36,2362.5,3398,2,1,128362.5,6,1,0,0,0,0,0,NA,0,0,14,17,0,0,0,0,0,3,45,0,1,NA,1
"41798",0,NA,NA,12,10,11,1959,0,30,0,8639,0,NA,8106,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"41831",0,0,1,12,3,12,1958,2116,33,41081.25,6228,2,NA,71723.75,9,2,0,0,0,0,0,NA,0,0,12,14,0,0,0,0,0,4,43,0,1,NA,1
"41849",0,0,1,12,12,11,1947,2008,43,17850,4024,0,1,70344.75,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"41850",1,0,1,16,9,8,1949,1960,41,110600,2625,1,1,117915,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41856",0,0,1,12,9,12,1935,0,55,0,6592,0,0,35000,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"41859",0,0,1,13,11,9,1945,2108,45,38990,714,0,1,97993,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"41870",0,0,1,17,12,11,1957,1728,33,35000,5327,1,1,96250,12,1,0,0,0,0,0,NA,0,0,12,14,50050,21000,0,0,0,4,2,0,0,NA,1
"41887",1,0,1,17,4,8,1939,3144,52,199500,6238,0,1,383600,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"41895",0,0,1,14,11,11,1955,1912,35,38500,1425,1,1,94500,13,1,0,0,0,0,0,NA,0,0,12,13,42000,17388,0,0,0,1,20,0,1,NA,1
"41898",0,0,1,12,8,10,1950,2000,40,22750,4928,3,1,101850,3,2,0,0,0,0,0,NA,0,0,8,12,0,5250,0,0,0,1,37,0,1,NA,1
"41918",0,0,1,12,4,12,1963,135,28,787.5,6770,1,NA,35894.25,6,2,0,1592.5,1592.5,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"41945",0,0,1,16,11,13,1956,984,33,12250,6235,2,NA,118650,11,4,0,350,350,0,0,NA,0,0,17,16,2712.5,0,0,0,0,1,20,0,1,NA,1
"41946",0,0,1,12,6,8,1965,2777,25,5055.75,990,2,1,33250,2,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"41955",1,0,1,12,2,10,1951,1880,40,73500,7477,2,1,114100,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"41958",1,1,0,11,6,7,1939,NA,51,0,690,0,NA,46732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,3,3,0,0,NA,0
"41979",1,0,1,12,5,8,1950,1920,40,50960,3867,2,1,75705,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"42019",1,0,1,17,6,13,1946,2131,44,92750,5484,2,1,166425,20,1,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,1,18,0,1,1,0
"42028",1,0,1,12,9,9,1942,2062,48,35350,7117,1,1,63987,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"42058",1,0,1,12,11,9,1965,2080,25,0,4474,0,NA,62125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,23275,0,0,0,0,3,42,0,0,NA,0
"42083",0,0,1,16,5,13,1952,1666,38,41125,431,0,NA,77350,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"42119",0,0,1,14,9,11,1941,2050,49,28000,1857,0,1,222425,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"42122",0,0,0,14,6,9,1946,0,44,0,4345,1,1,49806.75,6,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"42129",0,1,0,12,7,11,1936,1576,54,26250,1899,0,0,28243.25,30,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"42132",0,0,1,16,9,10,1957,2040,33,52500,8241,0,1,94500,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"42134",0,0,1,12,10,10,1959,1290,31,7350,5872,3,1,32900,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"42153",1,0,1,9,6,7,1933,2410,57,61075,4457,0,0,61950,33,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"42161",1,0,1,16,12,10,1955,2187,35,56000,7142,0,0,79450,7,2,0,0,0,0,0,0,0,0,12,13,35000,4865,0,0,0,3,23,0,1,1,0
"42174",1,0,1,14,4,12,1964,3640,27,25060,8096,1,1,100100,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"42229",1,0,1,16,1,12,1953,2940,38,612500,3672,2,1,888300,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"42235",0,0,1,17,2,11,1940,1560,51,66500,8722,1,1,213696,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"42249",0,0,1,16,9,13,1957,0,33,0,7838,1,1,203000,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"42258",1,0,1,12,11,8,1932,680,58,14280,5785,0,1,45430,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"42260",0,0,1,10,1,10,1966,470,25,11679.5,5155,2,NA,54659.5,4,2,0,0,0,0,0,NA,0,0,12,12,44518.25,10150,0,0,0,2,13,0,1,NA,1
"42313",0,1,0,5,7,8,1932,0,58,0,2907,1,1,44975,NA,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"42326",1,0,1,12,11,12,1946,1752,44,14507.5,6260,2,1,63000,20,4,0,1750,1750,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"42365",0,0,1,12,8,9,1934,1736,56,7644,8246,0,1,140000,32,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"42367",1,0,1,17,7,11,1962,2805,28,54950,216,0,1,98700,6,2,0,0,0,0,0,0,0,0,11,14,54250,42000,0,0,0,3,9,0,1,1,0
"42380",0,0,0,12,8,10,1943,420,47,13475,8429,0,NA,114450,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"42416",0,0,1,17,12,10,1959,2415,31,52500,5607,0,1,108500,8,2,0,0,0,0,0,NA,0,0,14,NA,NA,0,0,NA,0,4,36,0,1,NA,1
"42426",0,0,1,14,8,11,1957,0,33,0,11,1,NA,39091.5,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"42438",1,0,1,12,11,7,1955,2134,36,36750,7149,0,0,42640.5,11,2,5890.5,0,5890.5,0,0,0,0,0,14,NA,NA,27573,0,NA,0,4,4,0,1,1,0
"42446",1,0,1,16,11,11,1963,1677,27,63000,3211,0,0,64977.5,6,2,0,227.5,227.5,0,0,0,0,0,14,16,52500,4375,0,0,0,1,31,0,1,1,0
"42454",1,0,1,16,9,10,1947,1910,43,22793.75,4047,0,1,106484,19,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,37,0,1,1,0
"42471",1,0,1,12,1,11,1966,3630,25,19853.75,2778,0,0,37103.5,1,3,0,0,0,0,0,0,0,0,15,10,NA,1750,0,0,0,3,9,0,1,1,0
"42472",0,0,1,6,7,7,1956,1824,34,16710.75,947,1,0,35735,3,3,0,0,2423.75,0,0,1385,0,0,11,NA,NA,0,0,NA,0,2,13,0,1,1,0
"42476",0,0,1,15,9,8,1963,300,27,7000,7501,1,1,73500,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"42493",0,0,1,14,10,10,1954,1968,36,35000,6454,2,1,87500,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"42495",1,0,1,14,8,11,1954,2000,36,47775,8511,2,1,84451.5,7,2,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,1,20,0,1,1,0
"42540",0,0,1,16,6,9,1932,384,58,7847,4564,0,1,251221.25,30,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"42560",1,0,1,14,11,10,1960,2566,30,91000,7531,1,1,91000,5,2,0,0,0,0,0,0,0,0,12,NA,NA,33250,0,NA,0,3,41,0,1,1,0
"42578",1,0,1,16,3,12,1954,2016,37,117250,3944,0,1,156814,13,1,0,0,0,0,0,0,0,0,16,17,262500,0,0,0,0,1,20,0,1,1,0
"42608",1,0,1,12,2,11,1939,2277,52,56000,4357,2,1,76874,28,2,0,2975,2975,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"42614",1,0,1,10,1,9,1948,2000,43,39375,2695,1,1,55685,18,2,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,1,37,0,1,1,0
"42617",1,0,1,12,11,10,1949,2400,41,89250,3394,2,1,138425,17,3,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,3,45,0,1,1,0
"42619",0,0,1,15,7,10,1963,232,27,1750,3612,1,0,6433,7,3,0,0,8127,0,0,2268,0,2376,12,12,44518.25,10150,0,0,0,2,13,0,1,1,0
"42633",0,0,1,10,5,10,1947,0,43,0,4430,0,NA,109025,1,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"42678",1,0,1,16,3,10,1950,2500,41,68250,5855,0,1,121887.5,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"42684",1,0,1,10,2,10,1933,2000,58,12250,5160,0,1,26040,33,1,0,0,0,0,0,0,0,0,3,NA,NA,0,0,NA,0,3,39,0,1,1,0
"42686",1,1,0,12,12,7,1955,1744,35,50750,9168,0,0,50750,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
