"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"32361",1,0,1,11,2,11,1953,2001,32,23094.5,1147,2,1,48191.26171875,14,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"32382",1,0,1,16,5,11,1947,2470,38,39780,6683,2,1,79560,20,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"32395",1,0,1,12,3,7,1952,3036,33,29187.470703125,4225,1,1,35618.5703125,15,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"32396",0,0,1,14,7,12,1951,0,34,0,235,3,NA,61990.5,NA,4,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"32399",0,0,1,13,11,11,1942,344,42,3536,504,3,1,64399.3984375,NA,3,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"32420",0,0,1,16,4,12,1944,108,41,2210,2629,2,NA,264095,6,1,0.400000005960464,0,0,NA,NA,NA,NA,9282,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"32433",0,0,1,13,12,11,1959,0,25,0,4040,2,1,17109.8203125,NA,2,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"32434",1,0,1,8,6,7,1927,1903,57,87958,2715,0,1,152048,39,3,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"32438",1,0,1,13,7,10,1952,2240,32,79560,3184,0,1,114920,15,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"32450",0,0,1,12,6,8,1947,237,37,2210,1,0,NA,53132.8203125,14,3,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"32456",1,0,1,16,12,12,1951,2000,33,77792,3685,1,1,82212,15,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"32458",1,0,1,17,7,11,1953,1338,31,49725,493,0,0,52715.12890625,13,1,0.300000011920929,0,0,0,0,0,0,0,0,12,12,47957,29835,0,0,0,1,37,1,0,1,0
"32494",1,0,1,13,5,11,1924,0,60,0,1687,1,1,59230.2109375,NA,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"32530",0,0,1,12,2,9,1947,1820,38,NA,895,0,0,54255.5,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,12,137.020004272461,3591.25,0,0,0,1,37,0,1,NA,0
"32534",0,0,1,12,4,8,1958,476,27,5304,3635,3,1,79272.703125,NA,2,0.800000011920929,0,2210,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"32572",1,1,0,12,8,0,1959,2199,25,22100,5525,0,1,59868.8984375,7,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"32579",0,0,1,17,2,11,1947,0,38,0,677,1,1,150390.5,NA,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,0,NA,1
"32588",1,0,1,14,12,9,1937,2445,47,99450,945,1,1,181662,29,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"32641",1,0,1,16,9,11,1946,2750,38,70720,5309,1,1,139230,20,1,0.400000005960464,0,0,0,0,0,0,0,0,15,NA,NA,3315,0,NA,0,2,24,0,1,1,0
"32651",1,0,1,12,8,11,1937,1846,47,48399,1590,0,1,91162.5,27,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"32664",1,0,1,14,9,10,1942,3036,42,165750,2326,1,1,205972,22,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"32678",1,0,1,15,2,13,1936,1864,49,60222.5,1116,2,1,79339,31,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"32684",0,0,1,12,8,11,1955,0,29,0,461,2,1,30940,NA,2,1.29999995231628,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"32696",0,1,0,12,5,4,1947,2152,37,22100,2299,3,NA,52377,18,2,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"32706",1,0,1,14,9,10,1955,1088,29,24310,6016,0,1,81770,NA,3,0.300000011920929,0,0,0,0,0,0,0,0,12,13,14482.1298828125,8274.240234375,0,0,0,4,46,1,0,1,0
"32734",0,0,1,16,4,10,1950,600,35,4420,5585,2,1,333723.25,14,1,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"32738",0,0,1,12,7,9,1925,1480,59,37570,1737,0,NA,139230,40,4,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"32763",0,0,1,13,8,11,1941,935,43,9945,2832,2,1,43537,12,4,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"32765",1,0,1,12,2,8,1947,3460,38,43095,1871,1,1,12155,20,3,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"32770",1,1,0,7,2,8,1948,2153,36,18785,2923,4,1,20906.599609375,18,3,1,0,0,4415.580078125,0,0,1998,0,0,10,NA,NA,1792.31005859375,0,NA,0,3,32,0,1,1,0
"32779",0,0,1,12,5,6,1948,737,37,6630,4738,2,NA,45857.5,14,1,0.5,0,0,NA,NA,NA,NA,1657.5,NA,7,NA,NA,0,0,NA,0,3,9,0,1,NA,1
"32789",1,0,1,15,8,9,1946,2928,38,221000,6053,2,1,280670,18,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"32794",0,0,1,13,1,10,1941,1092,44,8619,3823,0,1,2.21000003814697,10,3,0.899999976158142,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"32855",1,0,1,12,11,10,1929,1971,56,66300,1770,1,1,71714.5,38,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"32858",0,0,1,12,11,12,1944,995,40,3443.17993164062,1315,2,1,83336.890625,18,1,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"32895",1,0,1,16,7,10,1925,2081,59,72930,3081,0,1,125307,37,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"32930",1,0,1,16,9,12,1959,NA,25,NA,3736,0,NA,461149.65625,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,16,17,446420,0,0,0,1,3,9,NA,NA,NA,0
"32965",0,0,1,12,5,10,1940,2295,44,13584.8701171875,718,1,1,46410,26,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"32968",1,0,1,17,3,13,1925,1988,60,67405,6486,0,1,174590,37,5,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"32987",1,1,0,12,1,5,1953,2110,32,24310,4467,4,1,24310,14,3,0.899999976158142,0,0,0,0,0,0,0,0,10,NA,NA,0,0,0,0,3,3,0,1,1,0
"32992",0,0,1,12,8,11,1955,410,29,4420,6601,1,1,77350,NA,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,12,12,39780,22100,0,0,0,2,12,0,0,NA,1
"32999",0,0,1,13,3,12,1954,1400,31,11050,6283,4,1,79560,8,1,1,0,0,NA,NA,NA,NA,0,NA,11,9,35360,442,0,0,0,2,13,0,0,NA,1
"33006",1,0,1,12,8,13,1958,1914,26,34476,907,2,1,58131.83984375,8,3,0.600000023841858,1555.83996582031,0,1555.83996582031,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"33022",0,0,1,13,9,12,1945,1772,39,36641.80078125,6355,4,1,55152.76171875,7,3,2.29999995231628,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"33023",1,1,0,12,10,6,1940,2000,44,64090,4566,0,0,112241.4765625,26,4,0.5,0,0,1933.75,0,0,875,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"33044",1,0,1,12,2,8,1954,2150,31,68510,3487,3,1,68565.25,14,2,0.800000011920929,0,0,0,0,0,0,0,0,12,12,67267.9765625,9449.9599609375,0,0,0,4,36,0,1,1,0
"33046",1,0,1,12,4,9,1960,1262,25,14365,2416,2,1,22984,8,3,1,0,5967,11050,0,0,1100,0,1200,8,12,39780,3757,0,0,0,2,15,0,1,1,0
"33053",1,0,1,16,5,9,1952,2976,32,72930,1354,3,1,73372,15,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"33068",0,1,0,12,7,8,1927,0,57,0,1395,0,0,7372.56005859375,NA,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,0,1,0
"33085",1,0,1,12,5,11,1941,1920,43,83538,4292,1,1,125970,25,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"33099",1,0,1,10,1,7,1960,1512,25,7735,5790,2,1,13260,7,3,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"33111",1,0,1,12,12,12,1958,1959,26,70720,5729,0,1,97682,8,2,0.300000011920929,0,0,0,0,0,0,0,0,12,15,36259.46875,0,0,0,0,4,43,0,1,1,0
"33112",1,0,1,12,2,10,1952,1888,33,55692,6075,0,1,74678.109375,25,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"33120",0,0,1,13,6,10,1955,0,29,0,4883,3,NA,95582.5,NA,1,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"33131",1,0,1,12,8,10,1933,176,51,NA,1906,1,NA,116836.0703125,NA,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,0,0
"33133",1,0,0,11,1,10,1956,1352,29,35360,5751,0,0,37110.3203125,NA,3,0.300000011920929,0,1392.30004882812,1392.30004882812,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"33134",0,0,1,10,9,11,1949,1523,35,15470,6329,2,1,78455,5,3,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"33144",0,0,1,12,9,7,1946,1679,38,16422.509765625,3923,1,1,105425.84375,14,2,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"33162",0,0,1,16,1,11,1938,572,47,17680,5997,0,NA,95914,28,1,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,1
"33168",1,0,1,16,10,11,1935,2502,49,35079.328125,4037,0,1,100687.6015625,32,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"33199",1,0,1,16,3,9,1946,2008,39,70720,841,3,1,104533,17,3,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"33218",1,0,1,12,3,8,1956,2256,29,61880,5778,3,1,69394,11,1,1,0,0,6630,0,0,0,0,3000,12,NA,NA,0,0,NA,0,4,4,0,1,1,0
"33235",1,0,1,12,4,10,1944,3570,41,62178.3515625,1758,2,1,119147.7265625,23,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"33243",0,0,1,12,8,11,1952,1986,32,35360,4365,0,1,102986,14,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"33277",0,0,1,16,5,10,1948,0,36,0,1012,2,1,83496.0078125,NA,5,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"33288",0,0,1,17,10,10,1949,108,35,1547,1347,2,1,72090.203125,15,2,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"33292",0,0,1,8,5,7,1940,0,44,0,3841,0,NA,11032.3203125,NA,5,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,35,0,0,NA,1
"33304",1,0,1,13,1,12,1947,1412,38,33150,2219,5,1,77792,20,1,0.699999988079071,0,7956,7956,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"33342",1,0,1,12,2,9,1944,2350,41,38681.62890625,1468,2,1,45311.62890625,23,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"33364",1,1,0,6,6,8,1938,1470,46,12155,6704,0,1,22119.890625,28,4,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"33370",0,0,1,17,1,11,1954,0,31,0,3047,2,0,9326.2001953125,NA,1,0.600000023841858,0,0,12994.7998046875,0,0,1860,0,4020,14,12,65858,0,0,0,0,1,37,1,0,1,0
"33391",0,0,1,12,1,12,1928,1321,57,8177,4022,0,1,50498.5,22,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"33424",0,0,1,12,6,8,1950,1412,34,33150,4188,1,NA,117572,16,1,0.5,0,0,NA,NA,NA,NA,0,NA,11,10,57460,0,0,0,0,2,21,0,1,NA,1
"33426",0,0,1,12,2,10,1948,1142,37,17680,582,3,NA,91907.2734375,9,3,0.800000011920929,0,0,NA,NA,NA,NA,16575,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"33435",1,0,0,3,12,11,1944,4348,40,47736,2212,3,1,50774.75,22,2,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"33457",1,0,1,16,12,7,1959,2380,25,59670,2336,0,1,97461,7,2,0.400000005960464,0,0,0,0,0,0,0,0,12,10,0,4596.7998046875,0,0,0,2,21,0,1,1,0
"33460",0,0,1,6,10,7,1927,1952,58,30940,2490,2,1,114575.2421875,40,4,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"33491",0,0,1,12,7,7,1930,0,54,0,348,0,1,19227,NA,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"33539",0,1,0,16,9,4,1957,1875,27,17680,3210,2,1,59670,9,3,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"33560",0,0,1,12,5,12,1952,1855,33,20727.58984375,368,3,1,78187.59375,6,3,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"33561",0,0,1,12,5,11,1955,1998,30,40885,4496,0,NA,229950.5,12,2,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"33571",1,0,1,12,1,12,1951,910,34,10840.0498046875,2857,0,1,73570.8984375,16,1,0.200000002980232,0,0,300.559997558594,0,0,136,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"33584",1,0,1,12,1,13,1949,780,36,NA,5734,0,NA,74035,NA,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,1,0,0
"33606",0,NA,NA,12,7,13,1943,NA,41,NA,1357,0,NA,77129,NA,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,NA,NA,0
"33622",0,0,1,12,11,9,1948,139,36,663,3665,2,1,43106.05078125,7,4,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"33627",0,0,1,9,7,7,1929,0,55,0,47,0,0,22754.16015625,NA,5,0.699999988079071,0,0,10210.2001953125,10210.2001953125,0,0,0,0,10,NA,NA,0,0,NA,0,3,19,0,0,1,0
"33633",1,0,1,16,1,11,1953,2032,32,50830,3971,2,1,95030,12,1,0.5,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,46,0,1,1,0
"33635",1,0,1,8,10,9,1926,2080,58,17238,1039,0,1,36542.3515625,40,3,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"33637",0,0,1,12,12,9,1930,2062,55,66300,5223,0,1,150280,26,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"33644",1,0,1,14,5,12,1933,443,52,13260,4448,0,1,154470.15625,34,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"33662",1,0,1,16,10,13,1942,1666,42,76024,1054,3,1,88952.5,24,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"33681",0,1,0,11,11,7,1952,126,32,875.159973144531,5047,3,1,23859.16015625,NA,3,1.70000004768372,0,0,NA,NA,NA,NA,0,NA,4,NA,NA,0,0,NA,0,3,32,0,0,NA,1
"33686",0,0,1,12,5,8,1932,0,53,0,6936,0,NA,97240,NA,2,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"33719",0,0,1,15,2,8,1959,2240,26,55250,3483,1,1,177153.59375,8,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,12,99229,NA,NA,0,0,4,5,0,1,NA,1
"33733",1,0,0,16,6,10,1926,1957,58,61880,5173,0,1,108290,35,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"33742",1,0,1,15,11,10,1946,1962,38,150280,5977,0,1,185242.203125,21,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"33758",0,0,1,16,1,12,1957,1875,28,33150,2464,0,NA,103870,8,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,12,14,19392.75,39780,0,0,0,3,42,0,1,NA,1
"33773",1,0,1,12,6,9,1946,3313,38,63331.96875,584,4,1,119340,20,1,0.899999976158142,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"33779",1,0,1,13,8,11,1952,1880,32,69615,734,2,1,70731.046875,13,1,0.600000023841858,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,14,0,1,1,0
"33786",1,0,1,12,11,13,1945,1944,39,89319.359375,1793,3,1,140679.765625,18,1,1,0,0,0,0,0,0,0,0,12,12,33150,0,0,0,0,4,4,0,1,1,0
"33804",0,0,1,12,4,9,1955,1980,30,41990,5852,0,1,108842.5,12,1,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"33806",1,0,1,12,3,8,1949,1920,36,70720,3244,1,1,88400,18,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"33821",0,NA,NA,12,5,12,1933,2205,52,22100,6229,0,NA,97958.25,NA,NA,0.200000002980232,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,28,0,1,NA,1
"33829",0,0,1,12,3,10,1952,1974,33,55250,2008,2,1,124423,11,1,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,12,12,55250,0,0,0,0,4,2,0,1,NA,1
"33875",1,0,1,16,3,12,1947,3000,38,16685.5,2701,2,1,57018,20,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"33880",0,0,1,17,3,13,1952,490,33,12155,1106,2,1,129506,10,2,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,14,16,143650,0,0,0,0,2,48,0,1,NA,1
"33898",1,0,1,10,4,11,1934,3038,51,19890,6145,2,1,44754.7109375,33,3,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"33908",1,0,1,16,9,13,1946,2550,38,92820,5097,2,1,92820,16,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"33917",0,0,1,12,1,7,1944,1960,41,0,6101,2,NA,102986,NA,NA,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"33920",0,0,1,12,2,10,1932,1200,52,21216,4548,0,1,103383.796875,22,1,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"33927",0,0,1,12,2,9,1936,1665,49,41990,904,0,0,58869.98046875,31,2,0.200000002980232,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,1,37,0,1,1,0
"33974",1,0,1,6,5,8,1949,1820,35,NA,2538,0,NA,33317.9609375,NA,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,2,34,0,1,NA,0
"33989",0,0,1,12,8,11,1953,0,31,0,2568,1,1,72087.9921875,NA,4,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,10,NA,NA,0,0,NA,0,2,48,0,0,NA,1
"34014",1,0,1,13,11,10,1953,2090,31,86190,2068,2,1,88400,12,1,0.400000005960464,0,0,1547,0,1547,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"34024",1,0,1,12,6,10,1946,2209,38,35592.05078125,543,2,1,110345.296875,20,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"34025",0,0,1,12,1,13,1934,747,51,5304,3083,0,1,104628.03125,10,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,48,0,0,NA,1
"34031",1,0,1,16,12,8,1952,3060,32,70720,5252,4,1,84245.203125,15,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"34039",1,0,1,17,10,12,1954,0,27,0,6465,0,1,29393,NA,1,0.699999988079071,0,0,0,0,0,0,0,0,16,17,446420,0,0,0,0,2,12,1,0,1,0
"34115",1,0,1,12,7,10,1943,2235,41,37349,3889,3,1,47731.578125,23,2,0.899999976158142,0,0,4084.080078125,0,0,0,0,1848,9,NA,NA,0,0,NA,0,2,14,0,1,1,0
"34145",1,0,1,14,5,13,1928,1910,56,40885,6732,0,1,63751.87109375,39,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"34149",1,0,1,12,10,12,1931,2420,53,59670,4532,0,1,79515.796875,35,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"34155",1,0,1,13,10,11,1936,2585,48,64030.328125,6207,2,1,131601.078125,30,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"34166",1,0,1,17,1,12,1956,0,29,0,3239,1,1,26696.80078125,6,2,0.600000023841858,0,0,0,0,0,0,0,0,13,16,138125,43614.3515625,0,0,0,3,16,0,1,1,0
"34217",0,0,1,12,11,10,1933,0,51,0,4479,0,1,16230.240234375,NA,5,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"34219",1,0,1,11,1,8,1933,0,52,0,4209,1,1,92820,NA,1,0.800000011920929,0,0,26520,26520,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,1,0
"34228",1,0,1,17,2,11,1940,2718,45,125970,4979,2,1,130699.3984375,24,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34229",0,0,0,12,4,11,1959,1628,25,19890,984,1,1,114588.5,6,2,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,12,12,59670,16575,0,0,0,1,6,0,1,NA,1
"34231",1,0,1,12,1,8,1960,2496,25,NA,2607,0,0,71018.3515625,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,48620,0,0,0,0,2,21,0,1,NA,0
"34236",1,0,1,12,10,12,1937,0,47,0,1965,0,1,59183.80078125,29,1,0.5,24707.80078125,0,24707.80078125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"34257",1,0,1,16,8,10,1956,2940,28,77350,2621,0,0,77350,8,1,0.300000011920929,0,0,0,0,0,0,0,0,12,12,298350,0,0,0,0,3,42,0,1,1,0
"34280",1,0,1,16,7,10,1953,2267,31,68620.5,4368,0,1,109063.5,9,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"34281",0,0,0,12,3,10,1950,1880,35,33150,14,4,1,57460,7,2,1.20000004768372,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"34286",0,0,1,12,8,10,1937,2400,47,53040,1608,0,NA,142987,14,2,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"34289",1,0,1,13,9,10,1955,2084,28,38675,3712,1,1,65488.9296875,11,1,0.800000011920929,0,293.929992675781,293.929992675781,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"34294",1,0,1,11,4,12,1959,2268,26,29172,4584,2,1,42577.859375,8,3,1,0,0,0,0,0,0,0,0,11,7,59670,0,0,0,0,3,45,0,1,1,0
"34313",0,0,1,10,1,10,1937,344,48,1768,3920,0,NA,32266,NA,3,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
