"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"1981",0,0,1,12,2,10,1950,NA,1517,39,32640,2745,2,1,85747.203125,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"1982",0,0,1,16,5,12,1951,40,0,38,0,5586,4,1,43200,10,1,0,0,0,0,0,NA,0,0,12,12,0,67200,0,0,0,2,40,0,0,NA,1
"1990",0,0,1,12,9,10,1947,NA,1912,41,73344,5844,0,1,172464,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"2001",0,0,1,16,10,13,1953,37,1500,35,21120,2814,2,1,84480,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2010",0,0,1,12,3,9,1957,34,2000,32,28800,6375,0,1,53760,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"2016",0,0,1,16,6,8,1949,NA,606,39,1455.35998535156,3974,2,1,55833.6015625,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"2031",1,0,1,16,11,10,1939,NA,3060,49,31737.599609375,3013,0,1,116160,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2032",1,0,1,16,5,11,1947,NA,2450,41,98616.9609375,1816,2,1,127296,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"2048",0,0,1,17,1,10,1947,NA,0,42,0,6605,4,1,297600,8,1,0,0,0,0,0,NA,0,0,12,NA,NA,384,0,NA,0,4,4,0,0,NA,1
"2065",1,0,1,16,4,13,1946,NA,0,42,40320,1629,1,0,141081.59375,21,3,0,13860.48046875,13860.48046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"2077",0,0,1,12,10,8,1957,34,960,31,19200,4518,3,NA,76780.796875,6,3,0,0,0,0,0,NA,288,0,12,13,39680.640625,9600,0,0,0,2,34,0,1,NA,1
"2086",0,1,0,17,7,5,1950,NA,2080,38,42240,3662,4,1,143808,13,3,0,0,0,0,0,NA,0,0,12,NA,NA,44160,0,NA,0,3,1,0,1,NA,1
"2094",1,0,1,16,10,10,1960,45,2556,28,52704,3292,0,0,54144,7,2,0,0,0,0,0,0,0,0,12,NA,NA,26995.19921875,0,NA,0,2,12,0,1,1,0
"2096",1,0,1,13,12,11,1930,NA,2080,58,40320,5438,0,1,59635.19921875,36,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2107",1,0,0,12,10,10,1953,4,3556,35,28416,2302,2,1,36096,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2147",1,0,1,14,8,9,1949,NA,2832,39,45918.71875,4262,4,1,163207.6875,14,2,0,0,16404.48046875,16404.48046875,0,0,0,0,12,15,49920,4204.7998046875,0,0,0,3,39,0,1,1,0
"2170",0,0,1,14,6,9,1962,13,2438,27,24960,3309,1,NA,70433.28125,7,3,0,0,0,0,0,NA,3425.28002929688,0,10,12,59091.83984375,9427.2001953125,0,0,0,2,13,0,1,NA,1
"2205",1,0,1,13,3,11,1938,NA,1620,51,8256,2504,0,1,34176,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2209",0,0,1,15,11,12,1946,NA,859,42,12480,2721,0,NA,103234.5625,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,11,0,1,NA,1
"2248",0,0,1,14,7,12,1962,22,1518,26,30720,5648,2,1,57600,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"2249",1,0,1,10,7,10,1954,3,2295,34,42240,4618,0,0,42240,13,3,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2,2070,33,51840,3514,0,1,78912,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,NA,2430,40,53760,4925,2,1,82560,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,2,4580,34,211200,7055,2,1,240960,8,1,0,0,0,0,0,0,0,0,NA,16,0,NA,NA,0,0,4,2,0,1,1,0
"2275",0,1,0,15,9,9,1951,39,2000,38,49920,2234,3,NA,115296,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"2280",0,0,1,11,11,11,1944,NA,0,44,0,3269,0,0,16715.51953125,12,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2284",0,1,0,14,4,8,1962,32,835,27,7680,5134,1,0,24353.279296875,10,3,0,0,0,0,0,0,0,0,3,9,30720,0,0,0,0,3,32,0,1,1,0
"2285",1,0,1,16,7,10,1951,21,NA,37,NA,3078,2,NA,36480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,1,NA,0,0
"2296",0,1,0,7,10,8,1950,NA,1960,38,15360,6710,5,1,41402.87890625,16,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"2330",1,1,0,13,1,12,1956,24,344,35,NA,3327,0,NA,59535.359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,26880,0,0,0,2,24,1,1,NA,0
"2347",1,0,1,16,10,12,1952,34,1974,36,76800,5567,3,1,77472,14,1,0,0,0,0,0,0,0,0,12,16,134400,0,0,0,0,2,34,0,1,1,0
"2355",1,0,1,12,6,10,1945,NA,2167,43,21993.599609375,1912,0,0,23322.240234375,21,2,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,NA,1399,42,13440,2028,3,1,57600,18,2,0,1920,1920,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2363",1,0,1,12,9,10,1963,12,2104,25,NA,1700,0,0,48288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,NA,41280,0,NA,0,3,41,0,1,NA,0
"2368",0,0,1,13,4,10,1942,NA,420,47,4128,4112,0,NA,150956.15625,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"2374",1,0,0,8,5,7,1954,2,312,35,10560,6505,4,1,36768,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2387",0,1,0,16,8,10,1947,NA,1970,41,30720,495,0,0,30720,19,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,16,0,1,1,0
"2394",1,0,1,10,5,12,1943,NA,2650,45,40320,290,2,1,40769.28125,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2404",1,0,1,16,8,10,1952,37,2470,36,55296,5855,2,1,84096,14,3,0,0,0,0,0,0,0,0,12,12,44160,0,0,0,0,1,37,0,1,1,0
"2415",0,0,1,7,3,7,1938,NA,2032,51,18679.6796875,4146,0,1,81513.6015625,21,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"2423",0,0,1,12,7,8,1952,31,1813,31,41472,3552,1,0,46848,12,1,0,0,0,0,0,0,0,0,12,NA,NA,9600,0,0,0,1,31,0,1,1,0
"2437",1,0,1,17,9,11,1957,12,1974,31,12096,4751,1,1,15936,11,2,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,2,12,0,1,1,0
"2443",1,0,1,12,2,10,1945,NA,1949,44,79680,1939,1,1,81312,22,3,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,2,13,0,1,1,0
"2445",0,0,1,16,4,11,1955,12,0,34,0,5650,3,1,518400,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"2451",0,0,1,17,6,11,1948,NA,1576,40,69120,4669,0,1,199680,12,3,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,4,0,1,NA,1
"2540",0,0,1,12,8,11,1954,29,2500,34,69120,493,0,NA,122937.6015625,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"2582",1,0,1,12,1,8,1950,NA,2590,39,38016,295,2,1,64512,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2586",0,0,1,8,9,5,1929,NA,0,59,0,1189,0,NA,25745.279296875,30,5,0,0,4815.35986328125,4815.35986328125,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2609",0,0,1,12,7,10,1947,NA,0,41,0,965,1,NA,107136,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"2616",0,0,1,12,3,10,1937,NA,0,52,0,623,2,1,21657.599609375,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2636",0,0,1,12,8,7,1936,NA,1215,52,29760,3477,0,1,54481.921875,31,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,34,2733,37,147840,3889,2,1,173088,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2666",0,1,0,12,8,8,1929,NA,0,59,0,2838,0,1,65756.15625,26,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,NA,55,0,6279,0,NA,46778.87890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2679",0,0,1,13,11,11,1962,20,1752,26,26880,4205,0,1,47685.12109375,16,1,0,1536,1536,0,0,NA,0,0,12,13,40320,19200,0,0,0,1,20,0,1,NA,1
"2711",1,0,1,13,1,8,1955,37,2624,33,NA,5589,0,1,41193.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,0,0
"2713",1,0,1,15,11,12,1945,NA,2500,43,78144,2965,0,0,80064,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"2733",0,0,1,17,3,11,1964,37,1696,25,30720,4438,0,1,68179.203125,6,1,0,0,0,0,0,NA,0,0,12,12,2150.39990234375,32640,0,0,0,1,37,0,1,NA,1
"2734",1,0,1,12,2,11,1950,NA,2355,39,23040,4767,3,1,57600,17,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,45,0,1,1,0
"2753",1,0,1,14,9,11,1960,6,2450,28,53760,2846,1,1,72576,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"2791",0,0,1,17,7,12,1948,NA,1040,40,34560,6876,0,NA,86438.3984375,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"2795",1,0,1,15,11,13,1955,29,3000,33,192000,1222,2,1,197760,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,NA,2294,47,34560,1832,0,1,40976.640625,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2807",1,0,1,12,6,8,1944,NA,2205,44,35717.76171875,5742,0,1,130944,22,1,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2855",0,0,1,12,10,12,1951,4,244,37,1728,1687,2,1,53664,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"2856",1,0,1,12,11,8,1961,4,2018,27,50880,4581,1,1,51682.55859375,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2866",1,0,1,17,11,11,1957,36,1960,31,58752,5427,2,1,54168.9609375,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2871",1,0,1,14,1,7,1951,26,2419,38,24401.279296875,143,3,1,51648,16,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,NA,3440,41,59520,936,2,1,103680,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2892",0,0,1,17,2,10,1959,20,0,30,0,1976,1,1,51072,7,1,0,0,0,0,0,NA,0,0,12,12,115200,32640,0,0,0,1,20,0,0,NA,1
"2914",1,1,0,13,5,9,1952,29,1040,37,NA,5267,3,0,41280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,0,0
"2915",0,0,1,12,4,12,1958,16,623,31,3536.63989257812,5329,3,1,75536.640625,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"2927",1,0,0,16,10,11,1950,NA,1944,38,91793.28125,2501,2,1,145816.3125,16,1,0,0,0,0,0,0,0,0,12,12,60385.921875,2855.0400390625,0,0,0,4,36,0,1,1,0
"2929",1,0,1,11,5,12,1957,37,141,32,1536,5304,2,1,55872,9,3,0,11520,11520,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"2933",1,0,1,12,12,12,1955,16,1944,33,63360,147,1,1,114048,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,37,2300,34,6969.60009765625,164,1,0,10886.400390625,9,4,0,0,6888.9599609375,0,3456,1788,0,0,12,17,7680,0,0,0,0,1,37,0,0,1,0
"2997",1,0,1,12,5,10,1934,NA,2500,54,15576.9599609375,4803,1,1,55296,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"3012",0,0,1,16,3,11,1930,NA,216,59,3840,896,0,1,61056,37,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"3053",0,0,1,16,10,11,1954,4,2125,34,60096,285,0,1,169056,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"3065",1,0,1,12,8,9,1957,9,2040,31,38400,3577,0,0,38400,10,1,0,0,0,0,0,0,0,0,12,12,0,11520,0,0,0,3,9,0,1,1,0
"3090",0,0,1,15,8,11,1946,NA,497,42,6336,1060,1,1,133824,4,3,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,1,20,0,1,NA,1
"3092",0,0,1,12,5,10,1952,37,752,36,11520,5079,1,NA,69120,14,3,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,1,37,0,1,NA,1
"3098",0,0,1,12,2,13,1935,NA,1800,54,45425.28125,6532,0,0,49514.87890625,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3099",0,0,1,14,11,12,1928,NA,1960,60,23961.599609375,5436,0,NA,127240.3203125,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3159",1,0,1,14,3,10,1950,NA,2964,39,44352,1605,0,1,133440,17,1,0,0,0,0,0,0,0,0,11,12,53376,29452.80078125,0,0,0,1,31,0,1,1,0
"3168",0,0,1,14,12,13,1958,14,1388,30,19200,3061,2,1,49954.55859375,11,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,14,0,1,NA,1
"3195",1,0,1,17,3,10,1958,37,0,31,0,2970,0,NA,98880,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,NA,NA,NA,1
"3231",1,0,1,16,3,12,1962,29,2080,27,NA,6075,0,0,123840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,48000,20160,0,0,0,1,29,0,1,NA,0
"3236",1,1,0,6,10,4,1953,32,NA,35,0,2975,0,0,10828.7998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,32,0,0,NA,0
"3253",1,0,1,12,9,11,1948,NA,3334,40,38400,2934,2,1,41197.44140625,18,2,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"3259",0,0,1,12,2,11,1954,16,1220,35,19200,5881,2,0,28416,NA,1,0,0,0,0,0,0,9216,0,10,8,44160,0,0,0,0,3,16,0,1,1,0
"3271",1,0,1,16,12,10,1950,NA,2580,38,57600,6575,2,1,57600,16,2,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,2,34,0,1,1,0
"3277",0,0,1,17,4,8,1949,NA,13,40,347.519989013672,6474,0,NA,69175.6796875,18,2,0,5345.27978515625,5345.27978515625,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,1,0,NA,1
"3292",1,0,1,12,1,12,1958,43,2584,31,28800,2789,2,1,59520,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"3303",0,0,1,12,12,10,1952,31,2160,36,86400,1605,0,1,133440,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3306",1,0,1,17,4,12,1955,12,2450,34,71040,5410,1,1,119232,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3322",0,0,1,14,3,10,1964,37,2015,25,16120.3203125,3225,0,0,16120.3203125,6,2,0,0,0,0,0,0,0,0,12,12,50519.0390625,960,0,0,0,1,31,0,1,1,0
"3336",0,0,1,13,1,9,1960,31,2482,29,23040,6726,1,1,145728,8,2,0,0,0,0,0,NA,0,0,12,12,40300.80078125,0,0,0,0,1,31,0,0,NA,1
"3352",0,0,0,12,12,11,1955,36,1944,33,58373.76171875,2501,2,1,145816.3125,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,NA,43,0,3598,0,0,38497.921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5270.39990234375,NA,NA,0,0,2,13,0,0,NA,0
"3388",0,0,1,12,8,9,1952,9,2080,36,NA,839,2,1,122234.8828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5529.60009765625,NA,NA,0,0,1,28,0,1,NA,0
"3392",0,0,1,12,4,12,1946,NA,0,43,0,3114,2,1,150873.59375,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,46,2156,33,88320,1453,2,1,88320,11,2,0,0,0,0,0,0,0,0,12,14,0,61440,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,NA,0,39,0,1170,4,1,120000,5,3,0,0,0,0,0,NA,0,0,14,12,59520,0,0,0,0,3,42,0,0,NA,1
"3419",0,0,1,17,12,10,1953,34,1000,35,48000,6053,1,1,185280,14,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"3425",1,0,1,17,6,10,1949,NA,2860,39,96576,1455,2,1,97344,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,NA,1428,41,33600,1899,0,0,41448.9609375,16,3,0,2304,3240.9599609375,936.960021972656,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,4,0,35,0,6979,3,1,280320,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,1,0,NA,1
"3449",0,1,0,9,9,5,1955,17,0,33,0,1178,1,1,21888,11,1,0,0,0,0,0,NA,0,0,6,2,0,0,0,0,0,3,17,0,0,NA,1
"3454",1,0,1,16,12,8,1951,10,2115,37,44160,2072,1,1,128928,13,2,0,0,0,0,0,0,0,0,12,9,0,15137.2802734375,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,14,2779,36,42432,1013,3,1,49806.71875,15,2,0,0,0,0,0,0,0,0,12,12,21120,26880,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,NA,1818,49,72960,2262,1,1,336384,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3493",1,0,1,12,2,10,1963,21,683,26,16320,7079,0,0,16320,4,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,4,0,1,1,0
"3523",1,0,1,12,8,7,1951,4,864,37,19200,5412,0,0,21120,16,3,0,0,518.400024414062,0,0,270,0,0,12,8,0,67584,0,0,0,4,4,0,1,1,0
"3527",1,0,1,16,11,12,1958,22,2187,30,40498.55859375,6234,2,1,76848,8,1,0,0,0,0,0,0,0,0,12,17,70195.203125,46080,0,0,0,2,22,0,1,1,0
"3532",0,0,1,12,10,11,1941,NA,1432,47,16704,3325,0,1,10233.599609375,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,NA,0,47,0,3755,2,NA,76128,11,2,0,0,0,0,0,NA,18432,0,NA,NA,NA,NA,NA,NA,0,1,18,0,0,NA,1
"3541",1,0,1,12,2,8,1940,NA,1510,49,2688,6785,0,1,29568,29,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"3545",0,0,1,13,9,12,1958,16,1992,30,2634.23999023438,4247,2,1,28170.240234375,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"3582",1,0,1,17,9,9,1948,NA,1988,40,74739.84375,3873,2,1,74997.1171875,15,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,2,24,0,1,1,0
"3591",0,0,0,12,11,8,1947,NA,1976,41,27840,6853,1,1,87360,13,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3599",0,0,1,9,6,10,1955,34,2080,33,5491.2001953125,2768,4,0,10352.6396484375,2,3,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,2,34,0,1,1,0
"3601",0,1,0,12,10,8,1961,13,0,27,0,3582,3,1,163841.28125,2,3,0,0,0,0,0,NA,1981.43994140625,0,11,NA,NA,12140.16015625,0,NA,0,2,13,0,0,NA,1
"3627",1,0,1,17,11,10,1955,29,2545,33,65280,610,0,1,100032,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3630",1,0,1,15,1,12,1959,36,1635,30,26880,2754,0,0,26880,8,3,0,0,0,0,0,0,0,0,NA,16,NA,NA,NA,NA,0,4,36,0,1,1,0
"3646",0,0,1,11,12,10,1932,NA,1960,57,29452.80078125,1240,0,1,82828.796875,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3672",0,0,1,12,9,9,1933,NA,1504,55,27264,2329,0,1,91392,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"3676",1,0,1,17,6,11,1934,NA,1460,54,86400,1892,0,1,106560,27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3710",0,0,1,16,6,10,1948,NA,2080,40,32640,1713,1,1,124800,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3714",0,0,1,12,6,7,1960,22,2192,29,59520,4860,0,0,67968,6,1,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,2,22,0,1,1,0
"3726",0,0,1,16,5,11,1961,29,1709,27,96000,3608,0,0,96000,7,3,0,0,0,0,0,0,0,0,14,16,148224,48000,0,0,0,1,31,0,1,1,0
"3762",0,0,1,15,9,12,1940,NA,1664,48,24925.439453125,3819,0,NA,103680,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3772",0,0,1,17,1,10,1946,NA,3172,43,92160,2807,2,NA,170496,23,2,0,0,0,0,0,NA,9216,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"3780",1,0,1,13,6,10,1935,NA,2040,55,28800,5550,0,1,46579.19921875,29,3,0,0,0,0,0,0,0,0,8,NA,NA,NA,0,NA,0,2,24,0,1,1,0
"3814",0,0,1,12,8,7,1953,4,2080,35,31680,2708,4,1,61584,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3818",1,0,1,12,6,10,1958,36,2158,30,74304,4710,2,1,84958.078125,8,1,0,0,0,0,0,0,0,0,12,12,103680,38400,0,0,0,6,NA,0,1,1,0
"3830",1,0,0,14,2,10,1936,NA,1920,53,81847.6796875,7015,0,1,104474.8828125,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3872",0,0,1,13,8,9,1962,26,325,26,2304,3326,2,1,44659.19921875,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"3886",0,0,1,17,1,11,1947,NA,1629,42,38400,34,2,1,40281.6015625,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3951",1,0,1,16,3,13,1946,NA,3845,43,74547.84375,4074,4,1,94746.2421875,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"3953",0,0,1,16,2,9,1951,34,2040,38,49920,2892,0,0,74880,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"3958",0,0,1,13,8,12,1948,NA,0,40,0,1280,1,1,199804.796875,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"3972",1,0,1,11,11,9,1961,37,2394,27,40320,3442,0,1,45696,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3980",1,0,1,10,7,10,1937,NA,2246,51,78768,5224,0,1,112686.71875,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"4044",0,0,1,16,4,10,1963,22,0,26,0,5840,0,1,25536,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"4071",1,0,1,12,8,10,1957,42,2820,31,45336.9609375,3591,0,0,47804.16015625,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
